"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-11-06,"GSW @ DET","three_point","GSW","GSW_three_point",2023-11-06 18:33:05,"dk",0.2222,350,-0.0554,-0.0356,-1.7798,0.1669,499
2023-11-06,"GSW @ DET","three_point","DET","DET_three_point",2023-11-06 18:33:05,"dk",0.1333,650,-0.032,-0.0185,-0.9229,0.1013,887
2023-11-06,"SAS @ IND","three_point","IND","IND_three_point",2023-11-06 18:33:05,"csr",0.1429,600,-0.001,-6e-04,-0.0293,0.1419,605
2023-11-06,"SAS @ IND","three_point","IND","IND_three_point",2023-11-06 18:33:05,"dk",0.1538,550,-0.012,-0.0071,-0.3544,0.1419,605
2023-11-06,"SAS @ IND","three_point","SAS","SAS_three_point",2023-11-06 18:33:05,"csr",0.1538,550,-0.0164,-0.0097,-0.4852,0.1374,628
2023-11-06,"SAS @ IND","three_point","SAS","SAS_three_point",2023-11-06 18:33:05,"dk",0.1667,500,-0.0292,-0.0175,-0.8773,0.1374,628
2023-11-06,"DAL @ ORL","three_point","DAL","DAL_three_point",2023-11-06 18:33:05,"csr",0.1887,430,-0.0332,-0.0205,-1.0236,0.1555,543
2023-11-06,"DAL @ ORL","three_point","ORL","ORL_three_point",2023-11-06 18:33:05,"csr",0.125,700,-0.0135,-0.0077,-0.3848,0.1115,797
2023-11-06,"WAS @ PHI","three_point","PHI","PHI_three_point",2023-11-06 18:33:05,"csr",0.1429,600,0.0196,0.0114,0.572,0.1625,516
2023-11-06,"WAS @ PHI","three_point","PHI","PHI_three_point",2023-11-06 18:33:05,"dk",0.1667,500,-0.0042,-0.0025,-0.126,0.1625,516
2023-11-06,"WAS @ PHI","three_point","WAS","WAS_three_point",2023-11-06 18:33:05,"csr",0.1538,550,-0.0386,-0.0228,-1.1412,0.1152,768
2023-11-06,"WAS @ PHI","three_point","WAS","WAS_three_point",2023-11-06 18:33:05,"dk",0.1818,450,-0.0666,-0.0407,-2.0349,0.1152,768
2023-11-06,"MIL @ BKN","three_point","MIL","MIL_three_point",2023-11-06 18:33:05,"csr",0.2,400,-0.011,-0.0069,-0.3451,0.189,429
2023-11-06,"MIL @ BKN","three_point","MIL","MIL_three_point",2023-11-06 18:33:05,"dk",0.2128,370,-0.0238,-0.0151,-0.7561,0.189,429
2023-11-06,"MIL @ BKN","three_point","BKN","BKN_three_point",2023-11-06 18:33:05,"csr",0.16,525,-0.0272,-0.0162,-0.8093,0.1328,653
2023-11-06,"MIL @ BKN","three_point","BKN","BKN_three_point",2023-11-06 18:33:05,"dk",0.1739,475,-0.0411,-0.0249,-1.244,0.1328,653
2023-11-06,"LAL @ MIA","three_point","LAL","LAL_three_point",2023-11-06 18:33:05,"csr",0.1667,500,-0.0324,-0.0194,-0.9713,0.1343,645
2023-11-06,"LAL @ MIA","three_point","LAL","LAL_three_point",2023-11-06 18:33:05,"dk",0.1818,450,-0.0475,-0.029,-1.4522,0.1343,645
2023-11-06,"LAL @ MIA","three_point","MIA","MIA_three_point",2023-11-06 18:33:05,"csr",0.1429,600,-0.0331,-0.0193,-0.9654,0.1098,811
2023-11-06,"LAL @ MIA","three_point","MIA","MIA_three_point",2023-11-06 18:33:05,"dk",0.1667,500,-0.0569,-0.0341,-1.7073,0.1098,811
2023-11-06,"LAC @ NYK","three_point","LAC","LAC_three_point",2023-11-06 18:33:05,"csr",0.1754,470,-0.0709,-0.043,-2.1484,0.1046,856
2023-11-06,"LAC @ NYK","three_point","LAC","LAC_three_point",2023-11-06 18:33:05,"dk",0.1905,425,-0.0859,-0.0531,-2.6527,0.1046,856
2023-11-06,"LAC @ NYK","three_point","NYK","NYK_three_point",2023-11-06 18:33:05,"csr",0.1724,480,-0.0158,-0.0095,-0.4766,0.1566,538
2023-11-06,"LAC @ NYK","three_point","NYK","NYK_three_point",2023-11-06 18:33:05,"dk",0.1905,425,-0.0338,-0.0209,-1.045,0.1566,538
2023-11-06,"UTA @ CHI","three_point","CHI","CHI_three_point",2023-11-06 18:33:05,"csr",0.125,700,-0.0138,-0.0079,-0.3939,0.1112,799
2023-11-06,"UTA @ CHI","three_point","CHI","CHI_three_point",2023-11-06 18:33:05,"dk",0.1429,600,-0.0316,-0.0185,-0.9229,0.1112,799
2023-11-06,"UTA @ CHI","three_point","UTA","UTA_three_point",2023-11-06 18:33:05,"csr",0.1852,440,-0.0322,-0.0198,-0.9889,0.153,554
2023-11-06,"UTA @ CHI","three_point","UTA","UTA_three_point",2023-11-06 18:33:05,"dk",0.2,400,-0.047,-0.0294,-1.4702,0.153,554
2023-11-06,"SAC @ HOU","three_point","HOU","HOU_three_point",2023-11-06 18:33:05,"csr",0.1481,575,-0.0125,-0.0074,-0.3683,0.1356,637
2023-11-06,"SAC @ HOU","three_point","HOU","HOU_three_point",2023-11-06 18:33:05,"dk",0.1667,500,-0.0311,-0.0186,-0.932,0.1356,637
2023-11-06,"SAC @ HOU","three_point","SAC","SAC_three_point",2023-11-06 18:33:05,"csr",0.1786,460,-0.0138,-0.0084,-0.4203,0.1648,507
2023-11-06,"SAC @ HOU","three_point","SAC","SAC_three_point",2023-11-06 18:33:05,"dk",0.1905,425,-0.0257,-0.0159,-0.7942,0.1648,507
2023-11-06,"BOS @ MIN","three_point","BOS","BOS_three_point",2023-11-06 18:33:05,"csr",0.2,400,-0.0134,-0.0084,-0.4191,0.1866,436
2023-11-06,"BOS @ MIN","three_point","BOS","BOS_three_point",2023-11-06 18:33:05,"dk",0.2128,370,-0.0262,-0.0166,-0.8313,0.1866,436
2023-11-06,"BOS @ MIN","three_point","MIN","MIN_three_point",2023-11-06 18:33:05,"csr",0.1333,650,-0.0236,-0.0136,-0.682,0.1097,812
2023-11-06,"BOS @ MIN","three_point","MIN","MIN_three_point",2023-11-06 18:33:05,"dk",0.1538,550,-0.0442,-0.0261,-1.3046,0.1097,812
2023-11-06,"ATL @ OKC","three_point","ATL","ATL_three_point",2023-11-06 18:33:05,"csr",0.1429,600,-0.0186,-0.0108,-0.5414,0.1243,705
2023-11-06,"ATL @ OKC","three_point","ATL","ATL_three_point",2023-11-06 18:33:05,"dk",0.1538,550,-0.0296,-0.0175,-0.8731,0.1243,705
2023-11-06,"ATL @ OKC","three_point","OKC","OKC_three_point",2023-11-06 18:33:05,"csr",0.1176,750,0.0013,7e-04,0.0354,0.1189,741
2023-11-06,"ATL @ OKC","three_point","OKC","OKC_three_point",2023-11-06 18:33:05,"dk",0.1333,650,-0.0144,-0.0083,-0.4164,0.1189,741
2023-11-06,"NOP @ DEN","three_point","NOP","NOP_three_point",2023-11-06 18:33:05,"csr",0.125,700,-0.0527,-0.0301,-1.505,0.0723,1283
2023-11-06,"NOP @ DEN","three_point","NOP","NOP_three_point",2023-11-06 18:33:05,"dk",0.1429,600,-0.0705,-0.0411,-2.0571,0.0723,1283
2023-11-06,"NOP @ DEN","three_point","DEN","DEN_three_point",2023-11-06 18:33:05,"csr",0.1538,550,-0.0194,-0.0114,-0.5722,0.1345,644
2023-11-06,"NOP @ DEN","three_point","DEN","DEN_three_point",2023-11-06 18:33:05,"dk",0.1739,475,-0.0394,-0.0239,-1.1934,0.1345,644
2023-11-06,"GSW @ DET","two_point","GSW","GSW_two_point",2023-11-06 18:33:05,"dk",0.4651,115,-0.0835,-0.0781,-3.9026,0.3816,162
2023-11-06,"GSW @ DET","two_point","DET","DET_two_point",2023-11-06 18:33:05,"dk",0.3636,175,-0.0134,-0.0106,-0.5282,0.3502,186
2023-11-06,"SAS @ IND","two_point","IND","IND_two_point",2023-11-06 18:33:05,"csr",0.3571,180,-0.0572,-0.0445,-2.2246,0.2999,233
2023-11-06,"SAS @ IND","two_point","IND","IND_two_point",2023-11-06 18:33:05,"dk",0.3636,175,-0.0637,-0.05,-2.5024,0.2999,233
2023-11-06,"SAS @ IND","two_point","SAS","SAS_two_point",2023-11-06 18:33:05,"csr",0.4975,101,-0.0767,-0.0763,-3.8174,0.4208,138
2023-11-06,"SAS @ IND","two_point","SAS","SAS_two_point",2023-11-06 18:33:05,"dk",0.5,100,-0.0792,-0.0792,-3.9608,0.4208,138
2023-11-06,"DAL @ ORL","two_point","DAL","DAL_two_point",2023-11-06 18:33:05,"csr",0.3571,180,-0.0322,-0.0251,-1.2536,0.3249,208
2023-11-06,"DAL @ ORL","two_point","ORL","ORL_two_point",2023-11-06 18:33:05,"csr",0.4808,108,-0.0727,-0.07,-3.4989,0.4081,145
2023-11-06,"WAS @ PHI","two_point","PHI","PHI_two_point",2023-11-06 18:33:05,"csr",0.4695,113,-0.0378,-0.0356,-1.7791,0.4317,132
2023-11-06,"WAS @ PHI","two_point","PHI","PHI_two_point",2023-11-06 18:33:05,"dk",0.4651,115,-0.0334,-0.0312,-1.5605,0.4317,132
2023-11-06,"WAS @ PHI","two_point","WAS","WAS_two_point",2023-11-06 18:33:05,"csr",0.3846,160,-0.094,-0.0764,-3.8201,0.2906,244
2023-11-06,"WAS @ PHI","two_point","WAS","WAS_two_point",2023-11-06 18:33:05,"dk",0.3774,165,-0.0868,-0.0697,-3.4842,0.2906,244
2023-11-06,"MIL @ BKN","two_point","MIL","MIL_two_point",2023-11-06 18:33:05,"csr",0.4739,111,-0.0689,-0.0654,-3.2724,0.4051,147
2023-11-06,"MIL @ BKN","two_point","MIL","MIL_two_point",2023-11-06 18:33:05,"dk",0.4762,110,-0.0711,-0.0679,-3.3943,0.4051,147
2023-11-06,"MIL @ BKN","two_point","BKN","BKN_two_point",2023-11-06 18:33:05,"csr",0.3175,215,-0.0443,-0.0325,-1.6225,0.2732,266
2023-11-06,"MIL @ BKN","two_point","BKN","BKN_two_point",2023-11-06 18:33:05,"dk",0.3226,210,-0.0494,-0.0365,-1.8237,0.2732,266
2023-11-06,"LAL @ MIA","two_point","LAL","LAL_two_point",2023-11-06 18:33:05,"csr",0.4444,125,-0.0681,-0.0613,-3.0636,0.3764,166
2023-11-06,"LAL @ MIA","two_point","LAL","LAL_two_point",2023-11-06 18:33:05,"dk",0.4444,125,-0.0681,-0.0613,-3.0636,0.3764,166
2023-11-06,"LAL @ MIA","two_point","MIA","MIA_two_point",2023-11-06 18:33:05,"csr",0.3922,155,-0.0126,-0.0103,-0.517,0.3796,163
2023-11-06,"LAL @ MIA","two_point","MIA","MIA_two_point",2023-11-06 18:33:05,"dk",0.4,150,-0.0204,-0.017,-0.8505,0.3796,163
2023-11-06,"LAC @ NYK","two_point","LAC","LAC_two_point",2023-11-06 18:33:05,"csr",0.4255,135,-0.0702,-0.0611,-3.0565,0.3553,181
2023-11-06,"LAC @ NYK","two_point","LAC","LAC_two_point",2023-11-06 18:33:05,"dk",0.4167,140,-0.0614,-0.0526,-2.6301,0.3553,181
2023-11-06,"LAC @ NYK","two_point","NYK","NYK_two_point",2023-11-06 18:33:05,"csr",0.3774,165,0.0061,0.0049,0.2459,0.3835,161
2023-11-06,"LAC @ NYK","two_point","NYK","NYK_two_point",2023-11-06 18:33:05,"dk",0.3922,155,-0.0087,-0.0071,-0.3567,0.3835,161
2023-11-06,"UTA @ CHI","two_point","CHI","CHI_two_point",2023-11-06 18:33:05,"csr",0.4,150,-0.0479,-0.0399,-1.9949,0.3521,184
2023-11-06,"UTA @ CHI","two_point","CHI","CHI_two_point",2023-11-06 18:33:05,"dk",0.4,150,-0.0479,-0.0399,-1.9949,0.3521,184
2023-11-06,"UTA @ CHI","two_point","UTA","UTA_two_point",2023-11-06 18:33:05,"csr",0.4405,127,-0.0568,-0.0508,-2.5389,0.3837,161
2023-11-06,"UTA @ CHI","two_point","UTA","UTA_two_point",2023-11-06 18:33:05,"dk",0.4444,125,-0.0607,-0.0547,-2.7331,0.3837,161
2023-11-06,"SAC @ HOU","two_point","HOU","HOU_two_point",2023-11-06 18:33:05,"csr",0.4255,135,-0.0588,-0.0512,-2.5576,0.3668,173
2023-11-06,"SAC @ HOU","two_point","HOU","HOU_two_point",2023-11-06 18:33:05,"dk",0.4167,140,-0.0499,-0.0428,-2.1388,0.3668,173
2023-11-06,"SAC @ HOU","two_point","SAC","SAC_two_point",2023-11-06 18:33:05,"csr",0.4,150,-0.0671,-0.0559,-2.7967,0.3329,200
2023-11-06,"SAC @ HOU","two_point","SAC","SAC_two_point",2023-11-06 18:33:05,"dk",0.3922,155,-0.0593,-0.0488,-2.4381,0.3329,200
2023-11-06,"BOS @ MIN","two_point","BOS","BOS_two_point",2023-11-06 18:33:05,"csr",0.4695,113,-0.1022,-0.0963,-4.8147,0.3673,172
2023-11-06,"BOS @ MIN","two_point","BOS","BOS_two_point",2023-11-06 18:33:05,"dk",0.4651,115,-0.0978,-0.0914,-4.5713,0.3673,172
2023-11-06,"BOS @ MIN","two_point","MIN","MIN_two_point",2023-11-06 18:33:05,"csr",0.3448,190,-0.0084,-0.0064,-0.3213,0.3364,197
2023-11-06,"BOS @ MIN","two_point","MIN","MIN_two_point",2023-11-06 18:33:05,"dk",0.3509,185,-0.0145,-0.0111,-0.5573,0.3364,197
2023-11-06,"ATL @ OKC","two_point","ATL","ATL_two_point",2023-11-06 18:33:05,"csr",0.4902,104,-0.0975,-0.0956,-4.7818,0.3927,155
2023-11-06,"ATL @ OKC","two_point","ATL","ATL_two_point",2023-11-06 18:33:05,"dk",0.4878,105,-0.0951,-0.0929,-4.6427,0.3927,155
2023-11-06,"ATL @ OKC","two_point","OKC","OKC_two_point",2023-11-06 18:33:05,"csr",0.4,150,-0.0359,-0.0299,-1.4949,0.3641,175
2023-11-06,"ATL @ OKC","two_point","OKC","OKC_two_point",2023-11-06 18:33:05,"dk",0.4,150,-0.0359,-0.0299,-1.4949,0.3641,175
2023-11-06,"NOP @ DEN","two_point","NOP","NOP_two_point",2023-11-06 18:33:05,"csr",0.4566,119,-0.03,-0.0276,-1.3781,0.4267,134
2023-11-06,"NOP @ DEN","two_point","NOP","NOP_two_point",2023-11-06 18:33:05,"dk",0.4545,120,-0.0279,-0.0256,-1.2778,0.4267,134
2023-11-06,"NOP @ DEN","two_point","DEN","DEN_two_point",2023-11-06 18:33:05,"csr",0.4167,140,-0.0501,-0.043,-2.1489,0.3665,173
2023-11-06,"NOP @ DEN","two_point","DEN","DEN_two_point",2023-11-06 18:33:05,"dk",0.4167,140,-0.0501,-0.043,-2.1489,0.3665,173
2023-11-06,"GSW @ DET","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.3077,225,-0.0395,-0.0285,-1.4265,0.2682,273
2023-11-06,"SAS @ IND","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2703,270,0.009,0.0062,0.3085,0.2793,258
2023-11-06,"SAS @ IND","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.2632,280,0.0161,0.0109,0.5468,0.2793,258
2023-11-06,"DAL @ ORL","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2857,250,-0.0187,-0.0131,-0.6552,0.267,275
2023-11-06,"WAS @ PHI","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2857,250,-0.008,-0.0056,-0.2809,0.2777,260
2023-11-06,"WAS @ PHI","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.2817,255,-0.004,-0.0028,-0.1393,0.2777,260
2023-11-06,"MIL @ BKN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.3077,225,0.0141,0.0102,0.5081,0.3218,211
2023-11-06,"MIL @ BKN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.3077,225,0.0141,0.0102,0.5081,0.3218,211
2023-11-06,"LAL @ MIA","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2857,250,-0.0417,-0.0292,-1.4583,0.244,310
2023-11-06,"LAL @ MIA","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.2817,255,-0.0376,-0.0262,-1.3101,0.244,310
2023-11-06,"LAC @ NYK","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.3077,225,-0.0465,-0.0336,-1.6783,0.2612,283
2023-11-06,"LAC @ NYK","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.3175,215,-0.0562,-0.0412,-2.0601,0.2612,283
2023-11-06,"UTA @ CHI","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2857,250,-0.0215,-0.0151,-0.7541,0.2642,279
2023-11-06,"UTA @ CHI","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.2899,245,-0.0257,-0.0181,-0.9043,0.2642,279
2023-11-06,"SAC @ HOU","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.3077,225,-0.0073,-0.0053,-0.2648,0.3004,233
2023-11-06,"SAC @ HOU","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.3077,225,-0.0073,-0.0053,-0.2648,0.3004,233
2023-11-06,"BOS @ MIN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2941,240,0.0022,0.0015,0.0766,0.2963,238
2023-11-06,"BOS @ MIN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.3077,225,-0.0114,-0.0082,-0.4121,0.2963,238
2023-11-06,"ATL @ OKC","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2703,270,-0.0271,-0.0186,-0.9277,0.2432,311
2023-11-06,"ATL @ OKC","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.2632,280,-0.02,-0.0135,-0.6774,0.2432,311
2023-11-06,"NOP @ DEN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"csr",0.2703,270,-0.0635,-0.0435,-2.1742,0.2068,384
2023-11-06,"NOP @ DEN","three_point","Game","Game_three_point",2023-11-06 18:33:05,"dk",0.274,265,-0.0672,-0.0463,-2.3128,0.2068,384
2023-11-06,"GSW @ DET","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7619,-320,-0.0301,-0.0632,-3.16,0.7318,-273
2023-11-06,"SAS @ IND","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7778,-350,-0.0571,-0.1284,-6.4185,0.7207,-258
2023-11-06,"SAS @ IND","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.8095,-425,-0.0888,-0.2331,-11.6549,0.7207,-258
2023-11-06,"DAL @ ORL","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7619,-320,-0.0289,-0.0607,-3.0343,0.733,-275
2023-11-06,"WAS @ PHI","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7872,-370,-0.0649,-0.1526,-7.6285,0.7223,-260
2023-11-06,"WAS @ PHI","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7872,-370,-0.0649,-0.1526,-7.6285,0.7223,-260
2023-11-06,"MIL @ BKN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7368,-280,-0.0586,-0.1114,-5.5676,0.6782,-211
2023-11-06,"MIL @ BKN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7619,-320,-0.0837,-0.1757,-8.7852,0.6782,-211
2023-11-06,"LAL @ MIA","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7619,-320,-0.006,-0.0125,-0.6251,0.756,-310
2023-11-06,"LAL @ MIA","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7872,-370,-0.0313,-0.0735,-3.6757,0.756,-310
2023-11-06,"LAC @ NYK","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7368,-280,0.0019,0.0037,0.1843,0.7388,-283
2023-11-06,"LAC @ NYK","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.75,-300,-0.0112,-0.0224,-1.1218,0.7388,-283
2023-11-06,"UTA @ CHI","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7619,-320,-0.0261,-0.0548,-2.7377,0.7358,-279
2023-11-06,"UTA @ CHI","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7778,-350,-0.0419,-0.0944,-4.719,0.7358,-279
2023-11-06,"SAC @ HOU","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7368,-280,-0.0372,-0.0707,-3.5342,0.6996,-233
2023-11-06,"SAC @ HOU","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7619,-320,-0.0623,-0.1308,-6.5378,0.6996,-233
2023-11-06,"BOS @ MIN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.75,-300,-0.0463,-0.0926,-4.628,0.7037,-238
2023-11-06,"BOS @ MIN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7619,-320,-0.0582,-0.1222,-6.1094,0.7037,-238
2023-11-06,"ATL @ OKC","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7778,-350,-0.021,-0.0472,-2.359,0.7568,-311
2023-11-06,"ATL @ OKC","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.8095,-425,-0.0527,-0.1384,-6.9188,0.7568,-311
2023-11-06,"NOP @ DEN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"csr",0.7778,-350,0.0154,0.0347,1.7342,0.7932,-384
2023-11-06,"NOP @ DEN","two_point","Game","Game_two_point",2023-11-06 18:33:05,"dk",0.7959,-390,-0.0027,-0.0067,-0.3338,0.7932,-384
2023-11-06,"GSW @ DET","three_point","GSW","GSW_three_point",2023-11-06 19:02:51,"dk",0.2222,350,-0.0554,-0.0356,-1.7798,0.1669,499
2023-11-06,"GSW @ DET","three_point","DET","DET_three_point",2023-11-06 19:02:51,"dk",0.1333,650,-0.032,-0.0185,-0.9229,0.1013,887
2023-11-06,"SAS @ IND","three_point","IND","IND_three_point",2023-11-06 19:02:51,"csr",0.1429,600,-0.001,-6e-04,-0.0293,0.1419,605
2023-11-06,"SAS @ IND","three_point","IND","IND_three_point",2023-11-06 19:02:51,"dk",0.1538,550,-0.012,-0.0071,-0.3544,0.1419,605
2023-11-06,"SAS @ IND","three_point","SAS","SAS_three_point",2023-11-06 19:02:51,"csr",0.1538,550,-0.0164,-0.0097,-0.4852,0.1374,628
2023-11-06,"SAS @ IND","three_point","SAS","SAS_three_point",2023-11-06 19:02:51,"dk",0.1667,500,-0.0292,-0.0175,-0.8773,0.1374,628
2023-11-06,"DAL @ ORL","three_point","DAL","DAL_three_point",2023-11-06 19:02:51,"csr",0.1887,430,-0.0355,-0.0219,-1.0944,0.1532,553
2023-11-06,"DAL @ ORL","three_point","ORL","ORL_three_point",2023-11-06 19:02:51,"csr",0.125,700,-0.0119,-0.0068,-0.3413,0.1131,785
2023-11-06,"WAS @ PHI","three_point","PHI","PHI_three_point",2023-11-06 19:02:51,"csr",0.1429,600,0.0196,0.0114,0.572,0.1625,516
2023-11-06,"WAS @ PHI","three_point","PHI","PHI_three_point",2023-11-06 19:02:51,"dk",0.1667,500,-0.0042,-0.0025,-0.126,0.1625,516
2023-11-06,"WAS @ PHI","three_point","WAS","WAS_three_point",2023-11-06 19:02:51,"csr",0.1538,550,-0.0386,-0.0228,-1.1412,0.1152,768
2023-11-06,"WAS @ PHI","three_point","WAS","WAS_three_point",2023-11-06 19:02:51,"dk",0.1818,450,-0.0666,-0.0407,-2.0349,0.1152,768
2023-11-06,"MIL @ BKN","three_point","MIL","MIL_three_point",2023-11-06 19:02:51,"csr",0.2,400,-0.011,-0.0069,-0.3451,0.189,429
2023-11-06,"MIL @ BKN","three_point","MIL","MIL_three_point",2023-11-06 19:02:51,"dk",0.2128,370,-0.0238,-0.0151,-0.7561,0.189,429
2023-11-06,"MIL @ BKN","three_point","BKN","BKN_three_point",2023-11-06 19:02:51,"csr",0.16,525,-0.0272,-0.0162,-0.8093,0.1328,653
2023-11-06,"MIL @ BKN","three_point","BKN","BKN_three_point",2023-11-06 19:02:51,"dk",0.1739,475,-0.0411,-0.0249,-1.244,0.1328,653
2023-11-06,"LAL @ MIA","three_point","LAL","LAL_three_point",2023-11-06 19:02:51,"csr",0.1667,500,-0.0324,-0.0194,-0.9713,0.1343,645
2023-11-06,"LAL @ MIA","three_point","LAL","LAL_three_point",2023-11-06 19:02:51,"dk",0.1818,450,-0.0475,-0.029,-1.4522,0.1343,645
2023-11-06,"LAL @ MIA","three_point","MIA","MIA_three_point",2023-11-06 19:02:51,"csr",0.1429,600,-0.0331,-0.0193,-0.9654,0.1098,811
2023-11-06,"LAL @ MIA","three_point","MIA","MIA_three_point",2023-11-06 19:02:51,"dk",0.1667,500,-0.0569,-0.0341,-1.7073,0.1098,811
2023-11-06,"LAC @ NYK","three_point","LAC","LAC_three_point",2023-11-06 19:02:51,"csr",0.1754,470,-0.071,-0.0431,-2.1528,0.1044,858
2023-11-06,"LAC @ NYK","three_point","LAC","LAC_three_point",2023-11-06 19:02:51,"dk",0.1905,425,-0.086,-0.0531,-2.6572,0.1044,858
2023-11-06,"LAC @ NYK","three_point","NYK","NYK_three_point",2023-11-06 19:02:51,"csr",0.1724,480,-0.0156,-0.0094,-0.4709,0.1568,538
2023-11-06,"LAC @ NYK","three_point","NYK","NYK_three_point",2023-11-06 19:02:51,"dk",0.1905,425,-0.0337,-0.0208,-1.0393,0.1568,538
2023-11-06,"UTA @ CHI","three_point","CHI","CHI_three_point",2023-11-06 19:02:51,"csr",0.125,700,-0.0138,-0.0079,-0.3939,0.1112,799
2023-11-06,"UTA @ CHI","three_point","CHI","CHI_three_point",2023-11-06 19:02:51,"dk",0.1429,600,-0.0316,-0.0185,-0.9229,0.1112,799
2023-11-06,"UTA @ CHI","three_point","UTA","UTA_three_point",2023-11-06 19:02:51,"csr",0.1852,440,-0.0322,-0.0198,-0.9889,0.153,554
2023-11-06,"UTA @ CHI","three_point","UTA","UTA_three_point",2023-11-06 19:02:51,"dk",0.2,400,-0.047,-0.0294,-1.4702,0.153,554
2023-11-06,"SAC @ HOU","three_point","HOU","HOU_three_point",2023-11-06 19:02:51,"csr",0.1481,575,-0.0125,-0.0074,-0.3683,0.1356,637
2023-11-06,"SAC @ HOU","three_point","HOU","HOU_three_point",2023-11-06 19:02:51,"dk",0.1667,500,-0.0311,-0.0186,-0.932,0.1356,637
2023-11-06,"SAC @ HOU","three_point","SAC","SAC_three_point",2023-11-06 19:02:51,"csr",0.1786,460,-0.0138,-0.0084,-0.4203,0.1648,507
2023-11-06,"SAC @ HOU","three_point","SAC","SAC_three_point",2023-11-06 19:02:51,"dk",0.1905,425,-0.0257,-0.0159,-0.7942,0.1648,507
2023-11-06,"BOS @ MIN","three_point","BOS","BOS_three_point",2023-11-06 19:02:51,"csr",0.2,400,-0.0137,-0.0086,-0.4297,0.1863,437
2023-11-06,"BOS @ MIN","three_point","BOS","BOS_three_point",2023-11-06 19:02:51,"dk",0.2128,370,-0.0265,-0.0168,-0.8421,0.1863,437
2023-11-06,"BOS @ MIN","three_point","MIN","MIN_three_point",2023-11-06 19:02:51,"csr",0.1333,650,-0.0229,-0.0132,-0.6593,0.1105,805
2023-11-06,"BOS @ MIN","three_point","MIN","MIN_three_point",2023-11-06 19:02:51,"dk",0.1538,550,-0.0434,-0.0256,-1.2814,0.1105,805
2023-11-06,"ATL @ OKC","three_point","ATL","ATL_three_point",2023-11-06 19:02:51,"csr",0.1429,600,-0.0186,-0.0108,-0.5414,0.1243,705
2023-11-06,"ATL @ OKC","three_point","ATL","ATL_three_point",2023-11-06 19:02:51,"dk",0.1538,550,-0.0296,-0.0175,-0.8731,0.1243,705
2023-11-06,"ATL @ OKC","three_point","OKC","OKC_three_point",2023-11-06 19:02:51,"csr",0.1176,750,0.0013,7e-04,0.0354,0.1189,741
2023-11-06,"ATL @ OKC","three_point","OKC","OKC_three_point",2023-11-06 19:02:51,"dk",0.1333,650,-0.0144,-0.0083,-0.4164,0.1189,741
