"game_date","game","player_name","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-10-25,"POR @ LAC","Ivica Zubac",2023-10-26 00:06:46,"mgm",0.2353,325,0.0424,0.0277,1.385,0.2777,260
2023-10-25,"NOP @ MEM","Jonas Valanciunas",2023-10-26 00:06:46,"mgm",0.4,150,-0.0662,-0.0552,-2.7579,0.3338,200
2023-10-25,"SAC @ UTA","Domantas Sabonis",2023-10-26 00:06:46,"mgm",0.2632,280,0.1129,0.0766,3.8289,0.376,166
2023-10-25,"DAL @ SAS","Dereck Lively II",2023-10-26 00:06:46,"mgm",0.2941,240,-0.08,-0.0567,-2.8336,0.2141,367
2023-10-25,"NOP @ MEM","Jaren Jackson Jr.",2023-10-26 00:06:46,"mgm",0.6667,-200,-5e-04,-7e-04,-0.0357,0.6662,-200
2023-10-25,"SAC @ UTA","Walker Kessler",2023-10-26 00:06:46,"mgm",0.8,-400,-0.176,-0.44,-22.0013,0.624,-166
2023-10-25,"DAL @ SAS","Victor Wembanyama",2023-10-26 00:06:46,"mgm",0.7778,-350,0.0081,0.0183,0.9125,0.7859,-367
2023-10-25,"OKC @ CHI","Chet Holmgren",2023-10-26 00:06:46,"mgm",0.8333,-500,-0.2249,-0.6748,-33.742,0.6084,-155
2023-10-25,"POR @ LAC","Deandre Ayton",2023-10-26 00:06:46,"mgm",0.8462,-550,-0.1238,-0.4024,-20.1197,0.7223,-260
2023-10-25,"POR @ LAC","Ivica Zubac",2023-10-26 00:42:37,"mgm",0.2353,325,0.0424,0.0277,1.385,0.2777,260
2023-10-25,"SAC @ UTA","Domantas Sabonis",2023-10-26 00:42:37,"mgm",0.2632,280,0.1129,0.0766,3.8289,0.376,166
2023-10-25,"DAL @ SAS","Dereck Lively II",2023-10-26 00:42:37,"mgm",0.2941,240,-0.08,-0.0567,-2.8336,0.2141,367
2023-10-25,"SAC @ UTA","Walker Kessler",2023-10-26 00:42:37,"mgm",0.8,-400,-0.176,-0.44,-22.0013,0.624,-166
2023-10-25,"DAL @ SAS","Victor Wembanyama",2023-10-26 00:42:37,"mgm",0.7778,-350,0.0081,0.0183,0.9125,0.7859,-367
2023-10-25,"POR @ LAC","Deandre Ayton",2023-10-26 00:42:37,"mgm",0.8462,-550,-0.1238,-0.4024,-20.1197,0.7223,-260
2023-10-25,"POR @ LAC","Ivica Zubac",2023-10-26 01:12:05,"mgm",0.2353,325,0.0424,0.0277,1.385,0.2777,260
2023-10-25,"DAL @ SAS","Dereck Lively II",2023-10-26 01:12:05,"mgm",0.2941,240,-0.08,-0.0567,-2.8336,0.2141,367
2023-10-25,"DAL @ SAS","Victor Wembanyama",2023-10-26 01:12:05,"mgm",0.7778,-350,0.0081,0.0183,0.9125,0.7859,-367
2023-10-25,"POR @ LAC","Deandre Ayton",2023-10-26 01:12:05,"mgm",0.8462,-550,-0.1238,-0.4024,-20.1197,0.7223,-260
2023-10-25,"POR @ LAC","Ivica Zubac",2023-10-26 01:40:39,"mgm",0.2353,325,0.0424,0.0277,1.385,0.2777,260
2023-10-25,"POR @ LAC","Deandre Ayton",2023-10-26 01:40:39,"mgm",0.8462,-550,-0.1238,-0.4024,-20.1197,0.7223,-260
2023-10-25,"POR @ LAC","Ivica Zubac",2023-10-26 02:08:27,"mgm",0.2353,325,0.0424,0.0277,1.385,0.2777,260
2023-10-25,"POR @ LAC","Deandre Ayton",2023-10-26 02:08:27,"mgm",0.8462,-550,-0.1238,-0.4024,-20.1197,0.7223,-260
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 17:32:00,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 17:32:00,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 18:03:57,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 18:03:57,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 18:03:57,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 18:03:57,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 18:30:30,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 18:30:30,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 18:30:30,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 18:30:30,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 19:02:04,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 19:02:04,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 19:02:04,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 19:02:04,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 19:32:43,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 19:32:43,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 19:32:43,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 19:32:43,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 20:02:01,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 20:02:01,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 20:02:01,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 20:02:01,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 21:33:17,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 21:33:17,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 21:33:17,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 21:33:17,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 22:06:55,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 22:06:55,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 22:06:55,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 22:06:55,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 22:35:21,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 22:35:21,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 22:35:21,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 22:35:21,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHI @ MIL","Brook Lopez",2023-10-26 23:04:13,"mgm",0.6078,-155,-0.061,-0.0778,-3.8885,0.5468,-121
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 23:04:13,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHI @ MIL","Joel Embiid",2023-10-26 23:04:13,"mgm",0.4651,115,-0.012,-0.0112,-0.5591,0.4532,121
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 23:04:13,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-26 23:35:09,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-26 23:35:09,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-27 00:04:54,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-27 00:04:54,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-27 00:35:30,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-27 00:35:30,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-27 01:05:54,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-27 01:05:54,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-26,"PHX @ LAL","Anthony Davis",2023-10-27 01:35:27,"mgm",0.4444,125,-0.0949,-0.0854,-4.2703,0.3495,186
2023-10-26,"PHX @ LAL","Jusuf Nurkic",2023-10-27 01:35:27,"mgm",0.6226,-165,0.0278,0.0368,1.8424,0.6505,-186
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 18:02:37,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 18:02:37,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 18:02:37,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 18:02:37,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 19:02:33,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 19:02:33,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 19:02:33,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 19:02:33,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 19:02:33,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 19:02:33,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 19:02:33,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 19:02:33,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 19:02:33,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 19:02:33,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 19:02:33,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 19:02:33,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"HOU @ SAS","Victor Wembanyama",2023-10-27 19:02:33,"mgm",0.9091,-1000,-0.147,-0.8087,-40.436,0.7621,-320
2023-10-27,"LAC @ UTA","Walker Kessler",2023-10-27 19:02:33,"mgm",0.6667,-200,-0.1774,-0.2661,-13.3033,0.4893,104
2023-10-27,"ORL @ POR","Deandre Ayton",2023-10-27 19:02:33,"mgm",0.75,-300,-0.0821,-0.1642,-8.209,0.6679,-201
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 19:02:33,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Mitchell Robinson",2023-10-27 19:02:33,"mgm",0.6491,-185,-0.015,-0.0214,-1.0688,0.6341,-173
2023-10-27,"MIA @ BOS","Bam Adebayo",2023-10-27 19:02:33,"mgm",0.4,150,-0.0829,-0.0691,-3.4562,0.3171,215
2023-10-27,"OKC @ CLE","Chet Holmgren",2023-10-27 19:02:33,"mgm",0.6923,-225,-0.116,-0.1885,-9.426,0.5763,-136
2023-10-27,"TOR @ CHI","Jakob Poeltl",2023-10-27 19:02:33,"mgm",0.7143,-250,-0.0659,-0.1154,-5.7688,0.6484,-184
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 19:32:40,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 19:32:40,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 19:32:40,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 19:32:40,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 19:32:40,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 19:32:40,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 19:32:40,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 19:32:40,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 19:32:40,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 19:32:40,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 19:32:40,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 19:32:40,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"HOU @ SAS","Victor Wembanyama",2023-10-27 19:32:40,"mgm",0.9091,-1000,-0.147,-0.8087,-40.436,0.7621,-320
2023-10-27,"LAC @ UTA","Walker Kessler",2023-10-27 19:32:40,"mgm",0.6667,-200,-0.1774,-0.2661,-13.3033,0.4893,104
2023-10-27,"ORL @ POR","Deandre Ayton",2023-10-27 19:32:40,"mgm",0.75,-300,-0.0821,-0.1642,-8.209,0.6679,-201
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 19:32:40,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Mitchell Robinson",2023-10-27 19:32:40,"mgm",0.6491,-185,-0.015,-0.0214,-1.0688,0.6341,-173
2023-10-27,"MIA @ BOS","Bam Adebayo",2023-10-27 19:32:40,"mgm",0.4,150,-0.0829,-0.0691,-3.4562,0.3171,215
2023-10-27,"OKC @ CLE","Chet Holmgren",2023-10-27 19:32:40,"mgm",0.6923,-225,-0.116,-0.1885,-9.426,0.5763,-136
2023-10-27,"TOR @ CHI","Jakob Poeltl",2023-10-27 19:32:40,"mgm",0.7143,-250,-0.0659,-0.1154,-5.7688,0.6484,-184
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 20:02:38,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 20:02:38,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 20:02:38,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 20:02:38,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 20:02:38,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 20:02:38,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 20:02:38,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 20:02:38,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 20:02:38,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 20:02:38,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 20:02:38,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 20:02:38,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"HOU @ SAS","Victor Wembanyama",2023-10-27 20:02:38,"mgm",0.9091,-1000,-0.147,-0.8087,-40.436,0.7621,-320
2023-10-27,"LAC @ UTA","Walker Kessler",2023-10-27 20:02:38,"mgm",0.6667,-200,-0.1774,-0.2661,-13.3033,0.4893,104
2023-10-27,"ORL @ POR","Deandre Ayton",2023-10-27 20:02:38,"mgm",0.75,-300,-0.0821,-0.1642,-8.209,0.6679,-201
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 20:02:38,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Mitchell Robinson",2023-10-27 20:02:38,"mgm",0.6491,-185,-0.015,-0.0214,-1.0688,0.6341,-173
2023-10-27,"MIA @ BOS","Bam Adebayo",2023-10-27 20:02:38,"mgm",0.4,150,-0.0829,-0.0691,-3.4562,0.3171,215
2023-10-27,"OKC @ CLE","Chet Holmgren",2023-10-27 20:02:38,"mgm",0.6923,-225,-0.116,-0.1885,-9.426,0.5763,-136
2023-10-27,"TOR @ CHI","Jakob Poeltl",2023-10-27 20:02:38,"mgm",0.7143,-250,-0.0659,-0.1154,-5.7688,0.6484,-184
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 20:32:58,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 20:32:58,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 20:32:58,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 20:32:58,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 20:32:58,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 20:32:58,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 20:32:58,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 20:32:58,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 20:32:58,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 20:32:58,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 20:32:58,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 20:32:58,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"HOU @ SAS","Victor Wembanyama",2023-10-27 20:32:58,"mgm",0.9091,-1000,-0.147,-0.8087,-40.436,0.7621,-320
2023-10-27,"LAC @ UTA","Walker Kessler",2023-10-27 20:32:58,"mgm",0.6667,-200,-0.1774,-0.2661,-13.3033,0.4893,104
2023-10-27,"ORL @ POR","Deandre Ayton",2023-10-27 20:32:58,"mgm",0.75,-300,-0.0821,-0.1642,-8.209,0.6679,-201
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 20:32:58,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Mitchell Robinson",2023-10-27 20:32:58,"mgm",0.6491,-185,-0.015,-0.0214,-1.0688,0.6341,-173
2023-10-27,"MIA @ BOS","Bam Adebayo",2023-10-27 20:32:58,"mgm",0.4,150,-0.0829,-0.0691,-3.4562,0.3171,215
2023-10-27,"OKC @ CLE","Chet Holmgren",2023-10-27 20:32:58,"mgm",0.6923,-225,-0.116,-0.1885,-9.426,0.5763,-136
2023-10-27,"TOR @ CHI","Jakob Poeltl",2023-10-27 20:32:58,"mgm",0.7143,-250,-0.0659,-0.1154,-5.7688,0.6484,-184
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 21:02:48,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 21:02:48,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 21:02:48,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 21:02:48,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 21:02:48,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 21:02:48,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 21:02:48,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 21:02:48,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 21:02:48,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 21:02:48,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 21:02:48,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
2023-10-27,"DEN @ MEM","Jaren Jackson Jr.",2023-10-27 21:02:48,"mgm",0.6667,-200,0.0396,0.0594,2.971,0.7063,-240
2023-10-27,"HOU @ SAS","Victor Wembanyama",2023-10-27 21:02:48,"mgm",0.9091,-1000,-0.147,-0.8087,-40.436,0.7621,-320
2023-10-27,"LAC @ UTA","Walker Kessler",2023-10-27 21:02:48,"mgm",0.6667,-200,-0.1774,-0.2661,-13.3033,0.4893,104
2023-10-27,"ORL @ POR","Deandre Ayton",2023-10-27 21:02:48,"mgm",0.75,-300,-0.0821,-0.1642,-8.209,0.6679,-201
2023-10-27,"GSW @ SAC","Domantas Sabonis",2023-10-27 21:02:48,"mgm",0.25,300,0.0675,0.045,2.2496,0.3175,215
2023-10-27,"NYK @ ATL","Mitchell Robinson",2023-10-27 21:02:48,"mgm",0.6491,-185,-0.015,-0.0214,-1.0688,0.6341,-173
2023-10-27,"MIA @ BOS","Bam Adebayo",2023-10-27 21:02:48,"mgm",0.4,150,-0.0829,-0.0691,-3.4562,0.3171,215
2023-10-27,"OKC @ CLE","Chet Holmgren",2023-10-27 21:02:48,"mgm",0.6923,-225,-0.116,-0.1885,-9.426,0.5763,-136
2023-10-27,"TOR @ CHI","Jakob Poeltl",2023-10-27 21:02:48,"mgm",0.7143,-250,-0.0659,-0.1154,-5.7688,0.6484,-184
2023-10-27,"NYK @ ATL","Clint Capela",2023-10-27 21:34:36,"mgm",0.4255,135,-0.0597,-0.0519,-2.596,0.3659,173
2023-10-27,"MIA @ BOS","Kristaps Porzingis",2023-10-27 21:34:36,"mgm",0.6667,-200,0.0163,0.0244,1.2211,0.6829,-215
2023-10-27,"OKC @ CLE","Evan Mobley",2023-10-27 21:34:36,"mgm",0.3846,160,0.0391,0.0318,1.588,0.4237,136
2023-10-27,"TOR @ CHI","Nikola Vucevic",2023-10-27 21:34:36,"mgm",0.3636,175,-0.012,-0.0094,-0.4711,0.3516,184
2023-10-27,"DET @ CHA","Jalen Duren",2023-10-27 21:34:36,"mgm",0.3846,160,-0.0794,-0.0645,-3.2255,0.3052,228
2023-10-27,"DEN @ MEM","Nikola Jokic",2023-10-27 21:34:36,"mgm",0.4,150,-0.1063,-0.0886,-4.4283,0.2937,240
2023-10-27,"HOU @ SAS","Alperen Sengun",2023-10-27 21:34:36,"mgm",0.16,525,0.0779,0.0464,2.3199,0.2379,320
2023-10-27,"LAC @ UTA","Ivica Zubac",2023-10-27 21:34:36,"mgm",0.4,150,0.1107,0.0923,4.613,0.5107,-104
2023-10-27,"ORL @ POR","Wendell Carter Jr.",2023-10-27 21:34:36,"mgm",0.3226,210,0.0095,0.007,0.351,0.3321,201
2023-10-27,"GSW @ SAC","Kevon Looney",2023-10-27 21:34:36,"mgm",0.8333,-500,-0.1508,-0.4525,-22.6233,0.6825,-215
2023-10-27,"DET @ CHA","Mark Williams",2023-10-27 21:34:36,"mgm",0.6923,-225,0.0025,0.004,0.2009,0.6948,-228
