"date","book","game","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net"
2023-11-06,"BetRivers","LAL @ MIA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0831,1104,0.0769,1200,0.0061,0.0033,0.3321,2023-11-06 14:32:43,1,"Haywood Highsmith","Loss",0.3321,-0.3321
2023-11-06,"MGM","LAL @ MIA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0831,1104,0.0741,1250,0.009,0.0048,0.4849,2023-11-06 18:03:12,8,"Haywood Highsmith","Loss",0.1528,-0.1528
2023-11-06,"MGM","LAL @ MIA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0834,1099,0.0741,1250,0.0093,0.005,0.5028,2023-11-06 18:33:05,9,"Haywood Highsmith","Loss",0.0179,-0.0179
2023-11-06,"Caesars","LAL @ MIA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0654,1429,0.0625,1500,0.0029,0.0015,0.1546,2023-11-06 14:32:43,1,"Kyle Lowry","Loss",0.1546,-0.1546
2023-11-06,"Caesars","LAL @ MIA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0656,1424,0.0588,1600,0.0068,0.0036,0.3608,2023-11-06 23:04:36,8,"Kyle Lowry","Loss",0.2062,-0.2062
2023-11-06,"MGM","LAL @ MIA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0864,1058,0.0833,1100,0.0031,0.0017,0.1667,2023-11-06 18:03:12,1,"Taurean Prince","Loss",0.1667,-0.1667
2023-11-06,"FanDuel","LAL @ MIA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0837,1095,0.0667,1400,0.017,0.0091,0.9106,2023-11-07 00:34:06,14,"Taurean Prince","Loss",0.7439,-0.7439
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0095,10376,0.004,25000,0.0056,0.0028,0.2792,2023-11-06 14:32:43,1,"Anthony Davis_three_point","Loss",0.2792,-0.2792
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.007,14227,0.004,25000,0.003,0.0015,0.1504,2023-11-06 14:32:43,1,"Bam Adebayo_three_point","Loss",0.1504,-0.1504
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.007,14156,0.004,25000,0.003,0.0015,0.1521,2023-11-06 18:33:05,9,"Bam Adebayo_three_point","Loss",0.00170000000000001,-0.00170000000000001
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0065,15229,0.0058,17000,7e-04,3e-04,0.034,2023-11-06 14:32:43,1,"Haywood Highsmith_free_throw","Loss",0.034,-0.034
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0066,15154,0.0058,17000,7e-04,4e-04,0.0356,2023-11-06 18:33:05,9,"Haywood Highsmith_free_throw","Loss",0.0016,-0.0016
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0537,1763,0.0435,2200,0.0102,0.0053,0.5331,2023-11-06 22:34:28,1,"Haywood Highsmith_two_point","Loss",0.5331,-0.5331
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0537,1761,0.0435,2200,0.0103,0.0054,0.5368,2023-11-06 23:04:36,2,"Haywood Highsmith_two_point","Loss",0.00370000000000004,-0.00370000000000004
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0116,8528,0.009,11000,0.0026,0.0013,0.1303,2023-11-06 14:32:43,1,"Jimmy Butler_three_point","Win",0.1303,14.333
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0116,8485,0.009,11000,0.0026,0.0013,0.1332,2023-11-06 18:33:05,9,"Jimmy Butler_three_point","Win",0.00290000000000001,0.319000000000002
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0362,2659,0.0323,3000,0.004,0.0021,0.2061,2023-11-06 22:34:28,1,"Kyle Lowry_two_point","Loss",0.2061,-0.2061
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0363,2655,0.0323,3000,0.004,0.0021,0.2086,2023-11-06 23:04:36,2,"Kyle Lowry_two_point","Loss",0.0025,-0.0025
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0262,3718,0.02,4900,0.0062,0.0032,0.3161,2023-11-06 14:32:43,1,"LeBron James_three_point","Loss",0.3161,-0.3161
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0042,23432,0.004,25000,3e-04,1e-04,0.0133,2023-11-07 00:34:06,1,"Taurean Prince_dunk","Loss",0.0133,-0.0133
2023-11-06,"FanDuel","LAL @ MIA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.037,2605,0.0333,2900,0.0036,0.0019,0.1882,2023-11-07 00:34:06,1,"Taurean Prince_three_point","Loss",0.1882,-0.1882
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0468,2038,0.0435,2200,0.0033,0.0017,0.1726,2023-11-06 22:34:28,1,"Taurean Prince_two_point","Loss",0.1726,-0.1726
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2831,253,0.25,300,0.0331,0.022,2.2047,2023-11-06 22:34:28,1,"Anthony Davis","Loss",2.2047,-2.2047
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1503,566,0.1429,600,0.0074,0.0043,0.4316,2023-11-06 22:34:28,1,"D'Angelo Russell","Loss",0.4316,-0.4316
2023-11-06,"FanDuel","LAL @ MIA","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1636,511,0.1538,550,0.0097,0.0058,0.575,2023-11-06 14:32:43,1,"Haywood Highsmith","Loss",0.575,-0.575
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1704,487,0.1429,600,0.0275,0.0161,1.6067,2023-11-06 22:34:28,17,"Haywood Highsmith","Loss",1.0317,-1.0317
2023-11-06,"Draft Kings","LAL @ MIA","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1685,493,0.1429,600,0.0257,0.015,1.4977,2023-11-06 22:34:28,1,"Taurean Prince","Loss",1.4977,-1.4977
2023-11-06,"FanDuel","LAL @ MIA","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1634,512,0.125,700,0.0384,0.0219,2.1938,2023-11-07 00:34:06,5,"Taurean Prince","Loss",0.6961,-0.6961
2023-11-06,"MGM","LAL @ MIA","Win Tip","Win Tip","Player","Game","Home/Away","Favorite/Underdog",0.5561,-125,0.5349,-115,0.0212,0.0228,1.1395,2023-11-06 18:03:12,1,"Anthony Davis","Loss",1.1395,-1.1395
2023-11-06,"Caesars","MIL @ BKN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0877,1040,0.0714,1300,0.0163,0.0088,0.8759,2023-11-06 14:32:43,1,"Ben Simmons","Loss",0.8759,-0.8759
2023-11-06,"MGM","MIL @ BKN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.092,988,0.0667,1400,0.0253,0.0135,1.3546,2023-11-06 18:03:12,8,"Ben Simmons","Loss",0.4787,-0.4787
2023-11-06,"Draft Kings","MIL @ BKN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1286,678,0.1053,850,0.0233,0.013,1.3025,2023-11-07 00:34:06,1,"Cam Thomas","Loss",1.3025,-1.3025
2023-11-06,"FanDuel","MIL @ BKN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1728,479,0.1667,500,0.0061,0.0037,0.3683,2023-11-07 00:34:06,1,"Giannis Antetokounmpo","Win",0.3683,1.8415
2023-11-06,"FanDuel","MIL @ BKN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1119,794,0.0833,1100,0.0286,0.0156,1.5591,2023-11-06 14:32:43,1,"Khris Middleton","Loss",1.5591,-1.5591
2023-11-06,"BetRivers","MIL @ BKN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0914,994,0.0909,1000,5e-04,3e-04,0.027,2023-11-06 14:32:43,1,"Malik Beasley","Loss",0.027,-0.027
2023-11-06,"FanDuel","MIL @ BKN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0896,1017,0.0769,1200,0.0126,0.0068,0.6848,2023-11-06 16:02:55,4,"Malik Beasley","Loss",0.6578,-0.6578
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0055,17934,0.004,25000,0.0016,8e-04,0.0784,2023-11-06 14:32:43,1,"Ben Simmons_three_point","Loss",0.0784,-0.0784
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0056,17899,0.004,25000,0.0016,8e-04,0.0789,2023-11-06 21:02:55,14,"Ben Simmons_three_point","Loss",5e-04,-5e-04
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0056,17864,0.004,25000,0.0016,8e-04,0.0794,2023-11-06 21:32:49,15,"Ben Simmons_three_point","Loss",5e-04,-5e-04
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0056,17830,0.004,25000,0.0016,8e-04,0.08,2023-11-06 23:34:34,19,"Ben Simmons_three_point","Loss",0.000600000000000003,-0.000600000000000003
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0855,1069,0.0769,1200,0.0086,0.0047,0.4657,2023-11-06 16:02:55,1,"Ben Simmons_two_point","Loss",0.4657,-0.4657
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0857,1068,0.0769,1200,0.0087,0.0047,0.4728,2023-11-06 21:02:55,10,"Ben Simmons_two_point","Loss",0.0071,-0.0071
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0858,1066,0.0769,1200,0.0089,0.0048,0.4799,2023-11-06 21:32:49,11,"Ben Simmons_two_point","Loss",0.0071,-0.0071
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0279,3488,0.0238,4100,0.0041,0.0021,0.2079,2023-11-06 14:32:43,1,"Brook Lopez_layup","Loss",0.2079,-0.2079
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0279,3488,0.0227,4300,0.0051,0.0026,0.2631,2023-11-06 16:02:55,4,"Brook Lopez_layup","Loss",0.0552,-0.0552
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0278,3497,0.0217,4500,0.0061,0.0031,0.3097,2023-11-07 00:04:23,20,"Brook Lopez_layup","Loss",0.0466,-0.0466
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0375,2569,0.037,2600,4e-04,2e-04,0.0222,2023-11-06 14:32:43,1,"Brook Lopez_other_fg","Loss",0.0222,-0.0222
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0375,2569,0.0345,2800,0.003,0.0015,0.1544,2023-11-06 16:02:55,4,"Brook Lopez_other_fg","Loss",0.1322,-0.1322
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0374,2576,0.0333,2900,0.004,0.0021,0.2088,2023-11-07 00:04:23,20,"Brook Lopez_other_fg","Loss",0.0544,-0.0544
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0258,3779,0.0256,3800,1e-04,1e-04,0.007,2023-11-07 00:34:06,1,"Cam Thomas_layup","Loss",0.007,-0.007
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1114,798,0.0952,950,0.0162,0.0089,0.893,2023-11-07 00:34:06,1,"Cam Thomas_two_point","Loss",0.893,-0.893
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0596,1579,0.0588,1600,8e-04,4e-04,0.0399,2023-11-06 16:02:55,1,"Damian Lillard_three_point","Loss",0.0399,-0.0399
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0097,10244,0.0058,17000,0.0038,0.0019,0.1921,2023-11-06 14:32:43,1,"Dorian Finney-Smith_other_fg","Loss",0.1921,-0.1921
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0097,10244,0.0052,19000,0.0044,0.0022,0.2228,2023-11-06 15:32:48,3,"Dorian Finney-Smith_other_fg","Loss",0.0307,-0.0307
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.032,3025,0.0303,3200,0.0017,9e-04,0.0875,2023-11-07 00:34:06,1,"Giannis Antetokounmpo_free_throw","Loss",0.0875,-0.0875
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0126,7847,0.0071,14000,0.0055,0.0028,0.2765,2023-11-06 14:32:43,1,"Giannis Antetokounmpo_three_point","Loss",0.2765,-0.2765
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0126,7867,0.0062,16000,0.0063,0.0032,0.319,2023-11-07 00:34:06,21,"Giannis Antetokounmpo_three_point","Loss",0.0425,-0.0425
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0043,23292,0.004,25000,3e-04,1e-04,0.0146,2023-11-06 14:32:43,1,"Khris Middleton_dunk","Loss",0.0146,-0.0146
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0104,9502,0.009,11000,0.0014,7e-04,0.0709,2023-11-06 14:32:43,1,"Khris Middleton_free_throw","Loss",0.0709,-0.0709
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0215,4560,0.0196,5000,0.0019,9e-04,0.0944,2023-11-06 14:32:43,1,"Khris Middleton_layup","Loss",0.0944,-0.0944
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0318,3042,0.0286,3400,0.0033,0.0017,0.1673,2023-11-06 14:32:43,1,"Khris Middleton_three_point","Loss",0.1673,-0.1673
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0057,17547,0.005,20000,7e-04,3e-04,0.0347,2023-11-06 16:02:55,1,"Malik Beasley_free_throw","Loss",0.0347,-0.0347
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0157,6268,0.0141,7000,0.0016,8e-04,0.0821,2023-11-06 16:02:55,1,"Malik Beasley_layup","Loss",0.0821,-0.0821
2023-11-06,"FanDuel","MIL @ BKN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0512,1853,0.05,1900,0.0012,6e-04,0.0627,2023-11-06 16:02:55,1,"Malik Beasley_three_point","Loss",0.0627,-0.0627
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2265,342,0.1905,425,0.036,0.0223,2.225,2023-11-06 16:02:55,1,"Ben Simmons","Loss",2.225,-2.225
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.3157,217,0.2667,275,0.0491,0.0335,3.3454,2023-11-07 00:34:06,1,"Cam Thomas","Loss",3.3454,-3.3454
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2032,392,0.2,400,0.0032,0.002,0.2031,2023-11-06 16:02:55,1,"Damian Lillard","Loss",0.2031,-0.2031
2023-11-06,"FanDuel","MIL @ BKN","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1633,512,0.1538,550,0.0094,0.0056,0.5572,2023-11-06 14:32:43,1,"Dorian Finney-Smith","Loss",0.5572,-0.5572
2023-11-06,"FanDuel","MIL @ BKN","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1851,440,0.1538,550,0.0312,0.0185,1.845,2023-11-06 14:32:43,1,"Khris Middleton","Loss",1.845,-1.845
2023-11-06,"FanDuel","MIL @ BKN","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1481,575,0.1429,600,0.0053,0.0031,0.3064,2023-11-06 16:02:55,1,"Malik Beasley","Loss",0.3064,-0.3064
2023-11-06,"Draft Kings","MIL @ BKN","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2832,253,0.2778,260,0.0055,0.0038,0.3778,2023-11-06 16:02:55,1,"Mikal Bridges","Win",0.3778,0.98228
2023-11-06,"Caesars","MIL @ BKN","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.3218,211,0.3077,225,0.0141,0.0102,0.5081,2023-11-06 14:32:43,1,"Game_three_point","Loss",0.25405,-0.25405
2023-11-06,"Draft Kings","MIL @ BKN","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.3218,211,0.3077,225,0.0141,0.0102,0.5081,2023-11-06 14:32:43,1,"Game_three_point","Loss",0.25405,-0.25405
2023-11-06,"BetRivers","NOP @ DEN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1323,656,0.125,700,0.0073,0.0042,0.4171,2023-11-06 14:32:43,1,"Brandon Ingram","Loss",0.4171,-0.4171
2023-11-06,"BetRivers","NOP @ DEN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.133,652,0.125,700,0.008,0.0046,0.4564,2023-11-06 15:02:44,2,"Brandon Ingram","Loss",0.0392999999999999,-0.0392999999999999
2023-11-06,"FanDuel","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1398,0.0625,1500,0.0042,0.0023,0.2266,2023-11-06 14:32:43,1,"Herbert Jones","Loss",0.2266,-0.2266
2023-11-06,"FanDuel","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0672,1389,0.0625,1500,0.0047,0.0025,0.2496,2023-11-06 15:02:44,2,"Herbert Jones","Loss",0.023,-0.023
2023-11-06,"FanDuel","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0671,1390,0.0588,1600,0.0083,0.0044,0.4408,2023-11-07 02:03:30,24,"Herbert Jones","Loss",0.1912,-0.1912
2023-11-06,"Caesars","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0735,1261,0.0714,1300,0.002,0.0011,0.1098,2023-11-06 14:32:43,1,"Kentavious Caldwell-Pope","Loss",0.1098,-0.1098
2023-11-06,"PointsBet","NOP @ DEN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0751,1232,0.0714,1300,0.0037,0.002,0.1968,2023-11-06 19:02:51,10,"Kentavious Caldwell-Pope","Loss",0.087,-0.087
2023-11-06,"Caesars","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0732,1265,0.0667,1400,0.0066,0.0035,0.3518,2023-11-06 23:34:34,19,"Kentavious Caldwell-Pope","Loss",0.155,-0.155
2023-11-06,"Caesars","NOP @ DEN","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0734,1263,0.0667,1400,0.0067,0.0036,0.3581,2023-11-07 00:34:06,21,"Kentavious Caldwell-Pope","Loss",0.00629999999999997,-0.00629999999999997
2023-11-06,"MGM","NOP @ DEN","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0809,1136,0.08,1150,9e-04,5e-04,0.0494,2023-11-06 19:02:51,1,"Reggie Jackson","Loss",0.0494,-0.0494
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0776,1188,0.0769,1200,7e-04,4e-04,0.0379,2023-11-06 18:33:05,1,"Brandon Ingram_other_fg","Loss",0.0379,-0.0379
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0777,1186,0.0769,1200,8e-04,4e-04,0.0447,2023-11-06 21:02:55,6,"Brandon Ingram_other_fg","Loss",0.00679999999999999,-0.00679999999999999
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0779,1184,0.0769,1200,0.001,5e-04,0.0515,2023-11-06 21:32:49,7,"Brandon Ingram_other_fg","Loss",0.0068,-0.0068
2023-11-06,"Draft Kings","NOP @ DEN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1198,735,0.1176,750,0.0022,0.0012,0.1227,2023-11-06 19:02:51,1,"Brandon Ingram_two_point","Loss",0.1227,-0.1227
2023-11-06,"Draft Kings","NOP @ DEN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.12,734,0.1176,750,0.0023,0.0013,0.1315,2023-11-06 21:02:55,5,"Brandon Ingram_two_point","Loss",0.0088,-0.0088
2023-11-06,"Draft Kings","NOP @ DEN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1201,732,0.1176,750,0.0025,0.0014,0.1404,2023-11-06 21:32:49,6,"Brandon Ingram_two_point","Loss",0.00889999999999999,-0.00889999999999999
2023-11-06,"Draft Kings","NOP @ DEN","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1205,730,0.1176,750,0.0029,0.0016,0.162,2023-11-07 02:03:30,15,"Brandon Ingram_two_point","Loss",0.0216,-0.0216
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0124,7961,0.0076,13000,0.0048,0.0024,0.2404,2023-11-06 18:33:05,1,"Herbert Jones_other_fg","Loss",0.2404,-0.2404
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0124,7948,0.0076,13000,0.0048,0.0024,0.2415,2023-11-06 21:02:55,6,"Herbert Jones_other_fg","Loss",0.00109999999999999,-0.00109999999999999
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0124,7935,0.0076,13000,0.0048,0.0024,0.2425,2023-11-06 21:32:49,7,"Herbert Jones_other_fg","Loss",0.001,-0.001
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0125,7921,0.0071,14000,0.0054,0.0027,0.2707,2023-11-07 02:03:30,16,"Herbert Jones_other_fg","Loss",0.0282,-0.0282
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0165,5979,0.0141,7000,0.0024,0.0012,0.12,2023-11-06 18:33:05,1,"Herbert Jones_three_point","Loss",0.12,-0.12
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0165,5969,0.0141,7000,0.0024,0.0012,0.1213,2023-11-06 21:02:55,6,"Herbert Jones_three_point","Loss",0.00130000000000001,-0.00130000000000001
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0165,5959,0.0141,7000,0.0024,0.0012,0.1227,2023-11-06 21:32:49,7,"Herbert Jones_three_point","Loss",0.0014,-0.0014
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0166,5940,0.0123,8000,0.0042,0.0021,0.2131,2023-11-07 02:03:30,16,"Herbert Jones_three_point","Loss",0.0904,-0.0904
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0118,8370,0.0104,9500,0.0014,7e-04,0.0702,2023-11-06 18:33:05,1,"Jonas Valanciunas_three_point","Loss",0.0702,-0.0702
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0118,8343,0.0104,9500,0.0014,7e-04,0.0721,2023-11-06 21:32:49,7,"Jonas Valanciunas_three_point","Loss",0.0019,-0.0019
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0041,24078,0.004,25000,2e-04,1e-04,0.0076,2023-11-06 18:33:05,1,"Kentavious Caldwell-Pope_dunk","Loss",0.0076,-0.0076
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0154,6402,0.0152,6500,2e-04,1e-04,0.0116,2023-11-06 18:33:05,1,"Nikola Jokic_three_point","Loss",0.0116,-0.0116
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0076,13061,0.004,25000,0.0036,0.0018,0.1814,2023-11-06 18:33:05,1,"Zion Williamson_three_point","Loss",0.1814,-0.1814
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0076,13039,0.004,25000,0.0036,0.0018,0.1821,2023-11-06 21:02:55,6,"Zion Williamson_three_point","Loss",0.000700000000000006,-0.000700000000000006
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0076,13018,0.004,25000,0.0036,0.0018,0.1827,2023-11-06 21:32:49,7,"Zion Williamson_three_point","Loss",0.000599999999999989,-0.000599999999999989
2023-11-06,"FanDuel","NOP @ DEN","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0076,13012,0.004,25000,0.0036,0.0018,0.1828,2023-11-07 02:03:30,16,"Zion Williamson_three_point","Loss",9.9999999999989e-05,-9.9999999999989e-05
