"game_id","date","sport","bet_type","away","home","away_line","home_line"
"20210420_nba_Charlotte_New York",20210420,"nba","spread","Charlotte","New York",4.5,-4.5
"20210420_nba_Orlando_Atlanta",20210420,"nba","spread","Orlando","Atlanta",12,-12
"20210420_nba_Brooklyn_New Orleans",20210420,"nba","spread","Brooklyn","New Orleans",2.5,-2.5
"20210420_nba_L.A. Clippers_Portland",20210420,"nba","spread","L.A. Clippers","Portland",-4.5,4.5
"20210420_nba_Minnesota_Sacramento",20210420,"nba","spread","Minnesota","Sacramento",3.5,-3.5
"20210421_nba_Oklahoma City_Indiana",20210421,"nba","spread","Oklahoma City","Indiana",9,-9
"20210421_nba_Phoenix_Philadelphia",20210421,"nba","spread","Phoenix","Philadelphia",-3,3
"20210421_nba_Brooklyn_Toronto",20210421,"nba","spread","Brooklyn","Toronto",4.5,-4.5
"20210421_nba_Golden State_Washington",20210421,"nba","spread","Golden State","Washington",-2,2
"20210421_nba_Chicago_Cleveland",20210421,"nba","spread","Chicago","Cleveland",-2.5,2.5
"20210421_nba_Utah_Houston",20210421,"nba","spread","Utah","Houston",-11.5,11.5
"20210421_nba_Atlanta_New York",20210421,"nba","spread","Atlanta","New York",-2,2
"20210421_nba_Detroit_Dallas",20210421,"nba","spread","Detroit","Dallas",10.5,-10.5
"20210421_nba_Miami_San Antonio",20210421,"nba","spread","Miami","San Antonio",-1.5,1.5
"20210421_nba_Memphis_L.A. Clippers",20210421,"nba","spread","Memphis","L.A. Clippers",-4.5,4.5
"20210421_nba_Minnesota_Sacramento",20210421,"nba","spread","Minnesota","Sacramento",2.5,-2.5
"20210421_nba_Denver_Portland",20210421,"nba","spread","Denver","Portland",-2,2
"20210422_nba_Phoenix_Boston",20210422,"nba","spread","Phoenix","Boston",-1,1
"20210422_nba_New Orleans_Orlando",20210422,"nba","spread","New Orleans","Orlando",-11,11
"20210422_nba_Philadelphia_Milwaukee",20210422,"nba","spread","Philadelphia","Milwaukee",6.5,-6.5
"20210422_nba_Detroit_San Antonio",20210422,"nba","spread","Detroit","San Antonio",7,-7
"20210422_nba_Charlotte_Chicago",20210422,"nba","spread","Charlotte","Chicago",1.5,-1.5
"20210422_nba_L.A. Lakers_Dallas",20210422,"nba","spread","L.A. Lakers","Dallas",3.5,-3.5
"20210423_nba_Boston_Brooklyn",20210423,"nba","spread","Boston","Brooklyn",3.5,-3.5
"20210423_nba_Miami_Atlanta",20210423,"nba","spread","Miami","Atlanta",-6.5,6.5
"20210423_nba_L.A. Clippers_Houston",20210423,"nba","spread","L.A. Clippers","Houston",-9,9
"20210423_nba_Cleveland_Charlotte",20210423,"nba","spread","Cleveland","Charlotte",1,-1
"20210423_nba_Washington_Oklahoma City",20210423,"nba","spread","Washington","Oklahoma City",-9,9
"20210423_nba_Memphis_Portland",20210423,"nba","spread","Memphis","Portland",4,-4
"20210423_nba_Denver_Golden State",20210423,"nba","spread","Denver","Golden State",-2.5,2.5
"20210424_nba_Toronto_New York",20210424,"nba","spread","Toronto","New York",-1,1
"20210424_nba_Philadelphia_Milwaukee",20210424,"nba","spread","Philadelphia","Milwaukee",9,-9
"20210424_nba_Detroit_Indiana",20210424,"nba","spread","Detroit","Indiana",4,-4
"20210424_nba_San Antonio_New Orleans",20210424,"nba","spread","San Antonio","New Orleans",3,-3
"20210424_nba_Chicago_Miami",20210424,"nba","spread","Chicago","Miami",4.5,-4.5
"20210424_nba_L.A. Lakers_Dallas",20210424,"nba","spread","L.A. Lakers","Dallas",2,-2
"20210424_nba_Minnesota_Utah",20210424,"nba","spread","Minnesota","Utah",12,-12
"20210424_nba_Houston_Denver",20210424,"nba","spread","Houston","Denver",14,-14
"20210425_nba_Boston_Charlotte",20210425,"nba","spread","Boston","Charlotte",-8,8
"20210425_nba_Phoenix_Brooklyn",20210425,"nba","spread","Phoenix","Brooklyn",1,-1
"20210425_nba_Memphis_Portland",20210425,"nba","spread","Memphis","Portland",3.5,-3.5
"20210425_nba_Cleveland_Washington",20210425,"nba","spread","Cleveland","Washington",7.5,-7.5
"20210425_nba_Milwaukee_Atlanta",20210425,"nba","spread","Milwaukee","Atlanta",-6,6
"20210425_nba_Indiana_Orlando",20210425,"nba","spread","Indiana","Orlando",-5.5,5.5
"20210425_nba_Sacramento_Golden State",20210425,"nba","spread","Sacramento","Golden State",8,-8
"20210426_nba_Atlanta_Detroit",20210426,"nba","spread","Atlanta","Detroit",-4,4
"20210426_nba_San Antonio_Washington",20210426,"nba","spread","San Antonio","Washington",-2,2
"20210426_nba_L.A. Lakers_Orlando",20210426,"nba","spread","L.A. Lakers","Orlando",-11.5,11.5
"20210426_nba_Oklahoma City_Philadelphia",20210426,"nba","spread","Oklahoma City","Philadelphia",15.5,-15.5
"20210426_nba_Cleveland_Toronto",20210426,"nba","spread","Cleveland","Toronto",11.5,-11.5
"20210426_nba_Phoenix_New York",20210426,"nba","spread","Phoenix","New York",-3,3
"20210426_nba_Chicago_Miami",20210426,"nba","spread","Chicago","Miami",6,-6
"20210426_nba_Utah_Minnesota",20210426,"nba","spread","Utah","Minnesota",-10,10
"20210426_nba_L.A. Clippers_New Orleans",20210426,"nba","spread","L.A. Clippers","New Orleans",-2,2
"20210426_nba_Memphis_Denver",20210426,"nba","spread","Memphis","Denver",3.5,-3.5
"20210426_nba_Dallas_Sacramento",20210426,"nba","spread","Dallas","Sacramento",-6.5,6.5
"20210427_nba_Portland_Indiana",20210427,"nba","spread","Portland","Indiana",-5.5,5.5
"20210427_nba_Milwaukee_Charlotte",20210427,"nba","spread","Milwaukee","Charlotte",-9,9
"20210427_nba_Oklahoma City_Boston",20210427,"nba","spread","Oklahoma City","Boston",11,-11
"20210427_nba_Brooklyn_Toronto",20210427,"nba","spread","Brooklyn","Toronto",-4.5,4.5
"20210427_nba_Minnesota_Houston",20210427,"nba","spread","Minnesota","Houston",-2,2
"20210427_nba_Dallas_Golden State",20210427,"nba","spread","Dallas","Golden State",3,-3
"20210428_nba_Orlando_Cleveland",20210428,"nba","spread","Orlando","Cleveland",3.5,-3.5
"20210428_nba_Atlanta_Philadelphia",20210428,"nba","spread","Atlanta","Philadelphia",9.5,-9.5
"20210428_nba_L.A. Lakers_Washington",20210428,"nba","spread","L.A. Lakers","Washington",1,-1
"20210428_nba_Chicago_New York",20210428,"nba","spread","Chicago","New York",3.5,-3.5
"20210428_nba_Charlotte_Boston",20210428,"nba","spread","Charlotte","Boston",6.5,-6.5
"20210428_nba_San Antonio_Miami",20210428,"nba","spread","San Antonio","Miami",4.5,-4.5
"20210428_nba_New Orleans_Denver",20210428,"nba","spread","New Orleans","Denver",3.5,-3.5
"20210428_nba_Portland_Memphis",20210428,"nba","spread","Portland","Memphis",2,-2
"20210428_nba_Utah_Sacramento",20210428,"nba","spread","Utah","Sacramento",-8.5,8.5
"20210428_nba_L.A. Clippers_Phoenix",20210428,"nba","spread","L.A. Clippers","Phoenix",4.5,-4.5
"20210429_nba_Dallas_Detroit",20210429,"nba","spread","Dallas","Detroit",-8,8
"20210429_nba_Brooklyn_Indiana",20210429,"nba","spread","Brooklyn","Indiana",-5,5
"20210429_nba_Milwaukee_Houston",20210429,"nba","spread","Milwaukee","Houston",-14.5,14.5
"20210429_nba_Golden State_Minnesota",20210429,"nba","spread","Golden State","Minnesota",-4.5,4.5
"20210429_nba_Toronto_Denver",20210429,"nba","spread","Toronto","Denver",4.5,-4.5
"20210429_nba_New Orleans_Oklahoma City",20210429,"nba","spread","New Orleans","Oklahoma City",-10,10
"20210430_nba_Atlanta_Philadelphia",20210430,"nba","spread","Atlanta","Philadelphia",7.5,-7.5
"20210430_nba_San Antonio_Boston",20210430,"nba","spread","San Antonio","Boston",4.5,-4.5
"20210430_nba_Washington_Cleveland",20210430,"nba","spread","Washington","Cleveland",-6.5,6.5
"20210430_nba_Orlando_Memphis",20210430,"nba","spread","Orlando","Memphis",13,-13
"20210430_nba_Portland_Brooklyn",20210430,"nba","spread","Portland","Brooklyn",-3,3
"20210430_nba_Milwaukee_Chicago",20210430,"nba","spread","Milwaukee","Chicago",-1.5,1.5
"20210430_nba_Utah_Phoenix",20210430,"nba","spread","Utah","Phoenix",4,-4
"20210430_nba_Sacramento_L.A. Lakers",20210430,"nba","spread","Sacramento","L.A. Lakers",11.5,-11.5
"20210501_nba_Detroit_Charlotte",20210501,"nba","spread","Detroit","Charlotte",7,-7
"20210501_nba_Golden State_Houston",20210501,"nba","spread","Golden State","Houston",-8.5,8.5
"20210501_nba_Indiana_Oklahoma City",20210501,"nba","spread","Indiana","Oklahoma City",-8.5,8.5
"20210501_nba_Miami_Cleveland",20210501,"nba","spread","Miami","Cleveland",-11,11
"20210501_nba_Memphis_Orlando",20210501,"nba","spread","Memphis","Orlando",-11.5,11.5
"20210501_nba_New Orleans_Minnesota",20210501,"nba","spread","New Orleans","Minnesota",-3.5,3.5
"20210501_nba_Chicago_Atlanta",20210501,"nba","spread","Chicago","Atlanta",9,-9
"20210501_nba_Washington_Dallas",20210501,"nba","spread","Washington","Dallas",4,-4
"20210501_nba_Denver_L.A. Clippers",20210501,"nba","spread","Denver","L.A. Clippers",5.5,-5.5
"20210501_nba_Toronto_Utah",20210501,"nba","spread","Toronto","Utah",7,-7
"20210502_nba_Brooklyn_Milwaukee",20210502,"nba","spread","Brooklyn","Milwaukee",2,-2
"20210502_nba_Portland_Boston",20210502,"nba","spread","Portland","Boston",-1,1
"20210502_nba_New York_Houston",20210502,"nba","spread","New York","Houston",-10.5,10.5
"20210502_nba_Phoenix_Oklahoma City",20210502,"nba","spread","Phoenix","Oklahoma City",-15,15
"20210502_nba_Sacramento_Dallas",20210502,"nba","spread","Sacramento","Dallas",6.5,-6.5
"20210502_nba_Philadelphia_San Antonio",20210502,"nba","spread","Philadelphia","San Antonio",-10,10
"20210502_nba_Miami_Charlotte",20210502,"nba","spread","Miami","Charlotte",-5.5,5.5
"20210502_nba_Toronto_L.A. Lakers",20210502,"nba","spread","Toronto","L.A. Lakers",10.5,-10.5
"20210503_nba_Indiana_Washington",20210503,"nba","spread","Indiana","Washington",4.5,-4.5
"20210503_nba_Orlando_Detroit",20210503,"nba","spread","Orlando","Detroit",2,-2
"20210503_nba_Golden State_New Orleans",20210503,"nba","spread","Golden State","New Orleans",2,-2
"20210503_nba_Portland_Atlanta",20210503,"nba","spread","Portland","Atlanta",2.5,-2.5
