"","player_name","player_team","player_status"
"3307","A.J. Brown","TEN","Active"
"3308","Kalija Lipscomb","TEN","Active"
"3309","Marcus Johnson","TEN","Inactive"
"3310","Nick Westbrook-Ikhine","TEN","Active"
"3311","Racey McMath","TEN","Active"
"3312","Josh Reynolds","TEN","Active"
"3313","Cody Hollister","TEN","Inactive"
"3314","Dez Fitzpatrick","TEN","Active"
"3315","Mason Kinsey","TEN","Active"
"3316","Jon Toth","WAS","Active"
"3317","Chase Roullier","WAS","Active"
"3318","Keith Ismael","WAS","Active"
"3319","Quinton Schooley","WAS","Active"
"3320","Tyler Larsen","WAS","Active"
"3321","Bobby McCain","WAS","Active"
"3322","Aaron Colvin","WAS","Active"
"3323","Darryl Roberts","WAS","Active"
"3324","Greg Stroman","WAS","Active"
"3325","Simeon Thomas","WAS","Active"
"3326","Torry McTyer","WAS","Active"
"3327","William Jackson","WAS","Active"
"3328","Danny Johnson","WAS","Active"
"3329","Linden Stephens","WAS","Active"
"3330","Cole Luke","WAS","Active"
"3331","Jimmy Moreland","WAS","Active"
"3332","Kendall Fuller","WAS","Active"
"3333","Chris Miller","WAS","Active"
"3334","Landon Collins","WAS","Active"
"3335","Darrick Forrest","WAS","Inactive"
"3336","Deshazor Everett","WAS","Active"
"3337","Kamren Curl","WAS","Active"
"3338","Benjamin St-Juste","WAS","Active"
"3339","Jeremy Reaves","WAS","Inactive"
"3340","Troy Apke","WAS","Active"
"3341","Bunmi Rotimi","WAS","Active"
"3342","James Smith-Williams","WAS","Active"
"3343","Montez Sweat","WAS","Active"
"3344","Casey Toohill","WAS","Active"
"3345","William Bradley-King","WAS","Active"
"3346","Justus Reed","WAS","Active"
"3347","Chase Young","WAS","Active"
"3348","Caleb Brantley","WAS","Active"
"3349","Jalen Jelks","WAS","Active"
"3350","Shaka Toney","WAS","Active"
"3351","Matt Ioannidis","WAS","Active"
"3352","David Bada","WAS","Active"
"3353","Daron Payne","WAS","Active"
"3354","Daniel Wise","WAS","Active"
"3355","Tim Settle","WAS","Active"
"3356","Devaroe Lawrence","WAS","Active"
"3357","Gabe Wright","WAS","Active"
"3358","Jonathan Allen","WAS","Active"
"3359","Michael Liedtke","WAS","Inactive"
"3360","Wes Martin","WAS","Active"
"3361","Sean Welsh","WAS","Active"
"3362","Beau Benzschawel","WAS","Active"
"3363","Najee Toran","WAS","Active"
"3364","Dustin Hopkins","WAS","Active"
"3365","Eddy Pineiro","WAS","Active"
"3366","Jon Bostic","WAS","Active"
"3367","David Mayo","WAS","Active"
"3368","Jamin Davis","WAS","Active"
"3369","Jared Norris","WAS","Active"
"3370","Reuben Foster","WAS","Active"
"3371","Jordan Kunaszyk","WAS","Active"
"3372","Khaleke Hudson","WAS","Active"
"3373","Justin Phillips","WAS","Active"
"3374","Joe Walker","WAS","Active"
"3375","Cole Holcomb","WAS","Active"
"3376","Camaron Cheeseman","WAS","Active"
"3377","Wes Schweitzer","WAS","Active"
"3378","Brandon Scherff","WAS","Active"
"3379","Samuel Cosmi","WAS","Active"
"3380","Rick Leonard","WAS","Active"
"3381","Cole Boozer","WAS","Inactive"
"3382","Charles Leno","WAS","Active"
"3383","Saahdiq Charles","WAS","Active"
"3384","Ereck Flowers","WAS","Active"
"3385","David Steinmetz","WAS","Active"
"3386","David Sharpe","WAS","Active"
"3387","Cornelius Lucas","WAS","Active"
"3388","Tress Way","WAS","Active"
"3389","Taylor Heinicke","WAS","Active"
"3390","Kyle Allen","WAS","Active"
"3391","Ryan Fitzpatrick","WAS","Active"
"3392","Lamar Miller","WAS","Active"
"3393","J.D. McKissic","WAS","Active"
"3394","Jonathan Williams","WAS","Active"
"3395","Antonio Gibson","WAS","Active"
"3396","Jaret Patterson","WAS","Active"
"3397","Sammis Reyes","WAS","Active"
"3398","Nick Guggemos","WAS","Active"
"3399","Ricky Seals-Jones","WAS","Active"
"3400","Kano Dillon","WAS","Active"
"3401","Logan Thomas","WAS","Active"
"3402","Dylan Cantrell","WAS","Inactive"
"3403","Caleb Wilson","WAS","Active"
"3404","John Bates","WAS","Active"
"3405","Temarrick Hemingway","WAS","Active"
"3406","Tyrone Swoopes","WAS","Active"
"3407","Antonio Gandy-Golden","WAS","Active"
"3408","DeAndre Carter","WAS","Active"
"3409","Dax Milne","WAS","Active"
"3410","Mikah Holder","WAS","Active"
"3411","Curtis Samuel","WAS","Active"
"3412","Terry McLaurin","WAS","Active"
"3413","Cam Sims","WAS","Active"
"3414","Tony Brown","WAS","Active"
"3415","Kelvin Harmon","WAS","Active"
"3416","Adam Humphries","WAS","Active"
"3417","Emanuel Hall","WAS","Active"
"3418","Isaiah Wright","WAS","Active"
"3419","Dyami Brown","WAS","Active"
"3420","Mike Pouncey",NA,"Injured Reserve"
"3421","Demetrius Rhaney",NA,"Active"
"3422","Erik Magnuson",NA,"Inactive"
"3423","Aaron Neary",NA,"Active"
"3424","Kyle Friend",NA,"Inactive"
"3425","Ryan Kalil",NA,"Active"
"3426","Cornelius Edison",NA,"Inactive"
"3427","Tony Bergstrom",NA,"Inactive"
"3428","A.Q. Shipley",NA,"Inactive"
"3429","Casey Dunn",NA,"Inactive"
"3430","Toa Lobendahn",NA,"Inactive"
"3431","Bunchy Stallings",NA,"Inactive"
"3432","Maurkice Pouncey",NA,"Injured Reserve"
"3433","Jake Ohnesorge",NA,"Inactive"
"3434","Vitas Hrynkiewicz",NA,"Inactive"
"3435","Gino Gradkowski",NA,"Active"
"3436","Nate Trewyn",NA,"Inactive"
"3437","James Stone",NA,"Inactive"
"3438","Nico Falah",NA,"Inactive"
"3439","T.J. Johnson",NA,"Inactive"
"3440","Cole Madison",NA,"Inactive"
"3441","Andrew East",NA,"Inactive"
"3442","Daniel Kilgore",NA,"Inactive"
"3443","Chandler Miller",NA,"Inactive"
"3444","John Sullivan",NA,"Active"
"3445","Wesley Johnson",NA,"Active"
"3446","Lucas Gravelle",NA,"Inactive"
"3447","Travis Swanson",NA,"Active"
"3448","Tony Adams",NA,"Inactive"
"3449","Kirk Barron",NA,"Inactive"
"3450","Dillon Day",NA,"Inactive"
"3451","Skyler Phillips",NA,"Inactive"
"3452","Deyshawn Bond",NA,"Inactive"
"3453","John Keenoy",NA,"Inactive"
"3454","Keegan Render",NA,"Inactive"
"3455","Hroniss Grasu",NA,"Inactive"
"3456","Ethan Cooper",NA,"Inactive"
"3457","Tanner Volson",NA,"Inactive"
"3458","Brian Schwenke",NA,"Active"
"3459","J.P. Quinn",NA,"Inactive"
"3460","Parker Collins",NA,"Inactive"
"3461","Tejan Koroma",NA,"Inactive"
"3462","Mike Matthews",NA,"Inactive"
"3463","Luke Bowanko",NA,"Active"
"3464","Austin Reiter",NA,"Inactive"
"3465","James O'Hagan",NA,"Inactive"
"3466","Austin Davis",NA,"Inactive"
"3467","Max Unger",NA,"Active"
"3468","Marquez White",NA,"Inactive"
"3469","Davon House",NA,"Active"
"3470","Dominique Hatfield",NA,"Inactive"
"3471","Marcus Cooper",NA,"Active"
"3472","Prince Charles Iworah",NA,"Inactive"
"3473","Kalan Reed",NA,"Inactive"
"3474","Buster Skrine",NA,"Active"
"3475","Jayson Stanley",NA,"Active"
"3476","Josh Robinson",NA,"Active"
"3477","David Amerson",NA,"Active"
"3478","Derrick Jones",NA,"Inactive"
"3479","Marcus Sherels",NA,"Active"
"3480","Dezmen Southward",NA,"Inactive"
"3481","Malik Reaves",NA,"Inactive"
"3482","Coty Sensabaugh",NA,"Active"
"3483","Leon McFadden",NA,"Inactive"
"3484","Vontae Davis",NA,"Active"
"3485","Antwon Blake",NA,"Inactive"
"3486","Clifton Duck",NA,"Inactive"
"3487","Richard Sherman",NA,"Inactive"
"3488","D.J. Hayden",NA,"Inactive"
"3489","Alex Carter",NA,"Inactive"
"3490","Bradford Lemmons",NA,"Inactive"
"3491","Dexter McDonald",NA,"Inactive"
"3492","Ronald Zamort",NA,"Inactive"
"3493","Chris Lewis-Harris",NA,"Inactive"
"3494","Donatello Brown",NA,"Inactive"
"3495","Trey Johnson",NA,"Inactive"
"3496","Mark Myers",NA,"Inactive"
"3497","DeShawn Shead",NA,"Active"
"3498","Bryce Canady",NA,"Inactive"
"3499","Xavier Coleman",NA,"Inactive"
"3500","Juante Baldwin",NA,"Inactive"
"3501","Brent Grimes",NA,"Active"
"3502","Taurean Nixon",NA,"Inactive"
"3503","Travell Dixon",NA,"Inactive"
"3504","Tony Lippett",NA,"Active"
"3505","Bryce Jones",NA,"Inactive"
"3506","Orlando Scandrick",NA,"Inactive"
"3507","Brandon Carr",NA,"Active"
"3508","Tenny Adewusi",NA,"Inactive"
"3509","Demontre Hurst",NA,"Inactive"
"3510","Trevor Williams",NA,"Inactive"
"3511","Channing Stribling",NA,"Inactive"
"3512","Makinton Dorleant",NA,"Inactive"
"3513","Nydair Rouse",NA,"Inactive"
"3514","Ryan Pulley",NA,"Inactive"
"3515","Adairius Barnes",NA,"Inactive"
"3516","Christian Campbell",NA,"Inactive"
"3517","Kenneth Acker",NA,"Injured Reserve"
"3518","Marcus Williams",NA,"Active"
"3519","Jaylen Hill",NA,"Inactive"
"3520","Morris Claiborne",NA,"Active"
"3521","Reese Fleming",NA,"Inactive"
"3522","Tramaine Brock",NA,"Active"
"3523","Joshua Simmons",NA,"Inactive"
"3524","Elijah Battle",NA,"Inactive"
"3525","Byron Maxwell",NA,"Injured Reserve"
"3526","Jeremiah McKinnon",NA,"Inactive"
"3527","Joshua Holsey",NA,"Inactive"
"3528","Tevin Mitchel",NA,"Inactive"
"3529","Tarvarus McFadden",NA,"Inactive"
"3530","DaShaun Amos",NA,"Inactive"
"3531","Terence Newman",NA,"Inactive"
"3532","CJ Smith",NA,"Inactive"
"3533","Dakari Monroe",NA,"Inactive"
"3534","Jamar Taylor",NA,"Inactive"
"3535","Treston Decoud",NA,"Inactive"
"3536","Davante Davis",NA,"Inactive"
"3537","David Rivers",NA,"Inactive"
"3538","Sterling Moore",NA,"Inactive"
"3539","Trevon Mathis",NA,"Inactive"
"3540","Taveze Calhoun",NA,"Inactive"
"3541","Keith Baxter",NA,"Inactive"
"3542","Quincy Redmon",NA,"Inactive"
"3543","Kenneth Durden",NA,"Inactive"
"3544","Jalen Myrick",NA,"Inactive"
"3545","Step Durham",NA,"Inactive"
"3546","Howard Wilson",NA,"Inactive"
"3547","Lenzy Pipkins",NA,"Inactive"
"3548","Jeremy Boykins",NA,"Inactive"
"3549","Javien Elliott",NA,"Inactive"
"3550","Lashard Durr",NA,"Inactive"
"3551","Anthony Cioffi",NA,"Inactive"
"3552","Mazzi Wilkins",NA,"Active"
"3553","Sammy Seamster",NA,"Inactive"
"3554","Mercy Maston",NA,"Inactive"
"3555","Neiko Thorpe",NA,"Active"
"3556","Jhavonte Dean",NA,"Inactive"
"3557","Demetri Goodson",NA,"Active"
"3558","Kevin Toliver",NA,"Inactive"
"3559","Brandon Boykin",NA,"Inactive"
"3560","D'Andre Payne",NA,"Inactive"
"3561","Kayvon Webster",NA,"Active"
"3562","William Gay",NA,"Inactive"
"3563","Mike Jones",NA,"Inactive"
"3564","Doran Grant",NA,"Inactive"
"3565","Dexter McDougle",NA,"Active"
"3566","C.J. Reavis",NA,"Inactive"
"3567","Leonard Johnson",NA,"Active"
"3568","Michael Hunter",NA,"Inactive"
"3569","Johnathan Joseph",NA,"Injured Reserve"
"3570","Ryan Lewis",NA,"Inactive"
"3571","Ranthony Texada",NA,"Inactive"
"3572","Shareece Wright",NA,"Active"
"3573","Denzel Rice",NA,"Active"
"3574","Elie Bouka",NA,"Inactive"
"3575","Tony McRae",NA,"Inactive"
"3576","Josh Thornton",NA,"Inactive"
"3577","Aqib Talib",NA,"Active"
"3578","Rob Daniel",NA,"Inactive"
"3579","Adam Jones",NA,"Active"
"3580","Jalen Collins",NA,"Active"
"3581","Jermaine Kelly",NA,"Inactive"
"3582","Marcus Burley",NA,"Inactive"
"3583","Tyler Patmon",NA,"Active"
"3584","Cordrea Tankersley",NA,"Active"
"3585","Craig Mager",NA,"Active"
"3586","Jermaine Ponder",NA,"Inactive"
"3587","Captain Munnerlyn",NA,"Active"
"3588","Rashard Fant",NA,"Inactive"
"3589","B.J. Clay",NA,"Inactive"
"3590","Trovon Reed",NA,"Inactive"
"3591","De'Vante Harris",NA,"Inactive"
"3592","Jeff Richards",NA,"Inactive"
"3593","Derrick Baity",NA,"Inactive"
"3594","Ryan Carter",NA,"Inactive"
"3595","Harlan Miller",NA,"Inactive"
"3596","Dre Kirkpatrick",NA,"Inactive"
"3597","Cyrus Jones",NA,"Inactive"
"3598","Bene' Benwikere",NA,"Active"
"3599","Robert Nelson",NA,"Inactive"
"3600","Javien Hamilton",NA,"Inactive"
"3601","Tramon Williams",NA,"Active"
"3602","Leon Hall",NA,"Active"
"3603","Johnthan Banks",NA,"Inactive"
"3604","Deatrick Nichols",NA,"Inactive"
"3605","Stanley Jean-Baptiste",NA,"Inactive"
"3606","Dominique Rodgers-Cromartie",NA,"Active"
"3607","Phillip Gaines",NA,"Active"
"3608","Ashton Lampkin",NA,"Inactive"
"3609","Kevin Johnson",NA,"Inactive"
"3610","Quinten Rollins",NA,"Active"
"3611","Antwuan Davis",NA,"Inactive"
"3612","Rashard Causey",NA,"Inactive"
"3613","Lorenzo Doss",NA,"Active"
"3614","Trey Caldwell",NA,"Inactive"
"3615","Jackson Porter",NA,"Inactive"
"3616","Marcus Rios",NA,"Inactive"
"3617","D'Montre Wade",NA,"Inactive"
"3618","Curtis Mikell",NA,"Inactive"
"3619","Dashaun Phillips",NA,"Inactive"
"3620","Ladarius Gunter",NA,"Inactive"
"3621","Michael Jordan",NA,"Inactive"
"3622","Sam Shields",NA,"Active"
"3623","Jonathan Moxey",NA,"Inactive"
"3624","Darius Hillary",NA,"Inactive"
"3625","LeShaun Sims",NA,"Inactive"
"3626","Horace Richardson",NA,"Inactive"
"3627","Jarell Carter",NA,"Inactive"
"3628","Keith Reaser",NA,"Inactive"
"3629","Amari Coleman",NA,"Inactive"
"3630","Alterraun Verner",NA,"Inactive"
"3631","Christian Boutte",NA,"Inactive"
"3632","Rodney Randle Jr.",NA,"Inactive"
"3633","George Iloka",NA,"Inactive"
"3634","Marcus Gilchrist",NA,"Active"
"3635","Jahleel Addae",NA,"Inactive"
"3636","Andrew Soroh",NA,"Inactive"
"3637","Arrion Springs",NA,"Inactive"
"3638","Rashaan Gaulden",NA,"Inactive"
"3639","Jocquez Kalili",NA,"Inactive"
"3640","Tre Boston",NA,"Active"
"3641","Sherrick McManis",NA,"Inactive"
"3642","Jalen Harvey",NA,"Inactive"
"3643","Tyler Sigler",NA,"Inactive"
"3644","Chris Edwards",NA,"Inactive"
"3645","Henre' Toliver",NA,"Inactive"
"3646","Rashard Robinson",NA,"Inactive"
"3647","Isaiah Langley",NA,"Inactive"
"3648","Marcus Edmond",NA,"Inactive"
"3649","Andrew Sendejo",NA,"Inactive"
"3650","D.J. Swearinger",NA,"Inactive"
"3651","Deion Harris",NA,"Inactive"
"3652","Jamalcolm Liggins",NA,"Inactive"
"3653","Jarvis Jenkins",NA,"Active"
"3654","Connor Flagel",NA,"Inactive"
"3655","Vic Beasley",NA,"Inactive"
"3656","Alex Jenkins",NA,"Inactive"
"3657","Jojo Wicker",NA,"Inactive"
"3658","Jake Ceresna",NA,"Inactive"
"3659","Marcell Dareus",NA,"Active"
"3660","Tyrone Holmes",NA,"Inactive"
"3661","Chris Long",NA,"Active"
"3662","Yurik Bethune",NA,"Inactive"
"3663","Blaine Woodson",NA,"Inactive"
"3664","Kendall Langford",NA,"Inactive"
"3665","Michael Johnson",NA,"Active"
"3666","Mychealon Thomas",NA,"Inactive"
"3667","Frostee Rucker",NA,"Active"
"3668","Adam Reth",NA,"Inactive"
"3669","Mackendy Cheridor",NA,"Inactive"
"3670","Alec James",NA,"Inactive"
"3671","Anthony Johnson",NA,"Inactive"
"3672","Kendall Reyes",NA,"Inactive"
"3673","William Hayes",NA,"Active"
"3674","Charles Tapper",NA,"Inactive"
"3675","Ziggy Hood",NA,"Active"
"3676","Ryan Delaire",NA,"Active"
"3677","George Johnson",NA,"Inactive"
"3678","Andrew Trumbetti",NA,"Inactive"
"3679","Ryan Russell",NA,"Inactive"
"3680","Zach Moore",NA,"Active"
"3681","Jerel Worthy",NA,"Active"
"3682","Tomasi Laulile",NA,"Inactive"
"3683","Nordly Capi",NA,"Inactive"
"3684","Carroll Phillips",NA,"Inactive"
"3685","Anree Saint-Amour",NA,"Inactive"
"3686","David Irving",NA,"Inactive"
"3687","Leterrius Walton",NA,"Active"
"3688","Ondre Pipkins",NA,"Inactive"
"3689","Cornellius Carradine",NA,"Inactive"
"3690","Marcus Smith",NA,"Active"
"3691","Geneo Grissom",NA,"Active"
"3692","Kony Ealy",NA,"Active"
"3693","Francis Kallon",NA,"Inactive"
"3694","Dee Liner",NA,"Inactive"
"3695","Kiante Anderson",NA,"Inactive"
"3696","Simeyon Robinson",NA,"Inactive"
"3697","Julius Peppers",NA,"Active"
"3698","Pasoni Tasini",NA,"Inactive"
"3699","Casey Sayles",NA,"Inactive"
"3700","Mitchell Loewen",NA,"Inactive"
"3701","Hau'oli Kikaha",NA,"Inactive"
"3702","Destiny Vaeao",NA,"Inactive"
"3703","Kevin Wilkins",NA,"Inactive"
"3704","Derrick Shelby",NA,"Active"
"3705","Peli Anau",NA,"Inactive"
"3706","Jonathan Woodard",NA,"Inactive"
"3707","Izaah Lunsford",NA,"Inactive"
"3708","Sterling Bailey",NA,"Inactive"
"3709","Andrew Ankrah",NA,"Inactive"
"3710","Kasim Edebali",NA,"Inactive"
"3711","Chris McCain",NA,"Injured Reserve"
"3712","Ezekiel Ansah",NA,"Inactive"
"3713","Eric Cotton",NA,"Inactive"
"3714","Jacquies Smith",NA,"Active"
"3715","Cameron Wake",NA,"Active"
"3716","Winston Craig",NA,"Inactive"
"3717","Ryan Davis",NA,"Injured Reserve"
"3718","Ade Aruna",NA,"Inactive"
"3719","Darius Jackson",NA,"Inactive"
"3720","Myquon Stout",NA,"Inactive"
"3721","Wes Horton",NA,"Active"
"3722","Olivier Vernon",NA,"Active"
"3723","Mat Boesen",NA,"Inactive"
"3724","Dare Odeyingbo",NA,"Inactive"
"3725","Durrant Miles",NA,"Inactive"
"3726","Shakir Soto",NA,"Inactive"
"3727","Karter Schult",NA,"Inactive"
"3728","Dante Sawyer",NA,"Inactive"
"3729","Immanuel Turner",NA,"Inactive"
"3730","Keionta Davis",NA,"Inactive"
"3731","Lenny Jones",NA,"Inactive"
"3732","Owen Obasuyi",NA,"Inactive"
"3733","Trent Murphy",NA,"Inactive"
"3734","Dion Jordan",NA,"Inactive"
"3735","Michael Bennett",NA,"Active"
"3736","Jonathan Bonner",NA,"Inactive"
"3737","Terrence Fede",NA,"Inactive"
"3738","Clinton McDonald",NA,"Active"
"3739","Garrett Sickels",NA,"Inactive"
"3740","Muhammad Wilkerson",NA,"Active"
"3741","Brandon Banks",NA,"Inactive"
"3742","Chuck Harris",NA,"Inactive"
"3743","Eric Lee",NA,"Inactive"
"3744","Josh Forrest",NA,"Inactive"
"3745","Jarrell Owens",NA,"Inactive"
"3746","Anthony Winbush",NA,"Inactive"
"3747","Mitch Unrein",NA,"Inactive"
"3748","Ronald Ollie",NA,"Inactive"
"3749","Armonty Bryant",NA,"Inactive"
"3750","Nate Orchard",NA,"Inactive"
"3751","Pat Afriyie",NA,"Inactive"
"3752","Albert Havili",NA,"Inactive"
"3753","Avery Moss",NA,"Inactive"
"3754","Myles Humphrey",NA,"Inactive"
"3755","David King",NA,"Inactive"
"3756","Chad Thomas",NA,"Inactive"
"3757","Kerry Wynn",NA,"Active"
"3758","Cam Johnson",NA,"Inactive"
"3759","Whitney Richardson",NA,"Inactive"
"3760","Stacy Keely",NA,"Inactive"
"3761","Allen Bailey",NA,"Active"
"3762","Tyrone Crawford",NA,"Inactive"
"3763","Evan Perrizo",NA,"Inactive"
"3764","Adrian Clayborn",NA,"Active"
"3765","Fadol Brown",NA,"Inactive"
"3766","Brian Robison",NA,"Inactive"
"3767","Claudy Mathieu",NA,"Inactive"
"3768","Mathieu Betts",NA,"Inactive"
"3769","Antonio Simmons",NA,"Inactive"
"3770","Khairi Clark",NA,"Inactive"
"3771","Anthony Moten",NA,"Inactive"
"3772","Richard Jarvis",NA,"Inactive"
"3773","Justin Alexandre",NA,"Inactive"
"3774","Kingsley Opara",NA,"Inactive"
"3775","Ricky Walker",NA,"Inactive"
"3776","Johnathan Calvin",NA,"Inactive"
"3777","Braxton Hoyett",NA,"Inactive"
"3778","Jay Bromley",NA,"Active"
"3779","Stefan Charles",NA,"Inactive"
"3780","Zay Henderson",NA,"Inactive"
"3781","Tom Johnson",NA,"Active"
"3782","Datone Jones",NA,"Active"
"3783","Dontari Poe",NA,"Active"
"3784","Josh Banks",NA,"Inactive"
"3785","Lewis Neal",NA,"Inactive"
"3786","Josh Fatu",NA,"Inactive"
"3787","Cavon Walker",NA,"Inactive"
"3788","Earl Mitchell",NA,"Active"
"3789","Joey Mbu",NA,"Inactive"
"3790","Kalani Vakameilalo",NA,"Inactive"
"3791","Sealver Siliga",NA,"Inactive"
"3792","Billy Winn",NA,"Inactive"
"3793","Davonte Lambert",NA,"Inactive"
"3794","Ricky Jean-Francois",NA,"Active"
"3795","Haloti Ngata",NA,"Active"
"3796","Parker Cothren",NA,"Inactive"
"3797","Michael Bennett",NA,"Active"
"3798","Abry Jones",NA,"Active"
"3799","Garrison Smith",NA,"Inactive"
"3800","Kapron Lewis-Moore",NA,"Injured Reserve"
"3801","Nigel Williams",NA,"Inactive"
"3802","Toby Johnson",NA,"Inactive"
"3803","Kyle Williams",NA,"Active"
"3804","Sylvester Williams",NA,"Inactive"
"3805","Jamie Meder",NA,"Active"
"3806","Timmy Jernigan",NA,"Inactive"
"3807","Julius Warmsley",NA,"Inactive"
"3808","Jeremy Faulk",NA,"Inactive"
"3809","Chris Jones",NA,"Inactive"
"3810","Boogie Roberts",NA,"Inactive"
"3811","Geno Atkins",NA,"Active"
"3812","Olsen Pierre",NA,"Inactive"
"3813","McKay Murphy",NA,"Inactive"
"3814","Tyrunn Walker",NA,"Inactive"
"3815","Nathan Bazata",NA,"Inactive"
"3816","Lord Hyeamang",NA,"Inactive"
"3817","P.J. Hall",NA,"Inactive"
"3818","Rickey Hatley",NA,"Inactive"
"3819","Sterling Shippy",NA,"Inactive"
"3820","Jamiyus Pittman",NA,"Inactive"
"3821","Du'vonta Lampkin",NA,"Inactive"
"3822","Tito Odenigbo",NA,"Inactive"
"3823","Lavon Hooks",NA,"Inactive"
"3824","Damon Harrison",NA,"Inactive"
"3825","Tracy Sprinkle",NA,"Inactive"
