"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob","win_tip_prob_opp","win_tip_prob_xtip","win_tip_prob_xtip_opp"
"2016-17","Pre Season",2016-10-19,"11600086","MEM @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Marc Gasol","201188","MEM","MEM","MIN","MIN","MIN","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.385330416179546,0.614669583820454,0.361181213365587,0.638818786634413
"2016-17","Pre Season",2016-10-19,"11600087","UTA vs. POR",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Mason Plumlee","203486","POR","UTA","UTA","POR","UTA","UTA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.524439798881427,0.475560201118573,0.519331068983094,0.480668931016906
"2016-17","Pre Season",2016-10-19,"11600088","LAL vs. GSW",TRUE,TRUE,1,720,"Timofey Mozgov","202389","LAL","Zaza Pachulia","2585","GSW","GSW","GSW","LAL","GSW","LAL",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.552242739592752,0.447757260407249,0.565269458110105,0.434730541889895
"2016-17","Pre Season",2016-10-19,"11600089","NYK @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Joakim Noah","201149","NYK","NYK","BOS","NYK","NYK","BOS",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.374754157231088,0.625245842768912,0.359764635966056,0.640235364033944
"2016-17","Pre Season",2016-10-19,"11600090","TOR @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Jonas Valanciunas","202685","TOR","TOR","DET","TOR","TOR","DET",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.687261031014804,0.312738968985196,0.726407374546109,0.273592625453891
"2016-17","Pre Season",2016-10-19,"11600091","DAL vs. HOU",TRUE,TRUE,1,720,"Andrew Bogut","101106","DAL","Clint Capela","203991","HOU","DAL","HOU","DAL","HOU","DAL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.548965056268634,0.451034943731365,0.535165784368761,0.464834215631239
"2016-17","Pre Season",2016-10-20,"11600092","MIA @ CHA",TRUE,TRUE,1,720,"Roy Hibbert","201579","CHA","Hassan Whiteside","202355","MIA","CHA","CHA","MIA","CHA","CHA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.409720865925532,0.590279134074468,0.407383865407235,0.592616134592765
"2016-17","Pre Season",2016-10-20,"11600093","ORL vs. NOP",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Anthony Davis","203076","NOP","NOP","NOP","ORL","ORL","NOP",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.414434091956937,0.585565908043063,0.418028230394886,0.581971769605114
"2016-17","Pre Season",2016-10-20,"11600094","CHI vs. ATL",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Dwight Howard","2730","ATL","CHI","CHI","ATL","ATL","CHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.389764641789716,0.610235358210284,0.369772252177072,0.630227747822928
"2016-17","Pre Season",2016-10-20,"11600095","BKN vs. NYK",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Joakim Noah","201149","NYK","BKN","BKN","BKN","NYK","BKN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.485878044344329,0.514121955655671,0.498775716227268,0.501224283772732
"2016-17","Pre Season",2016-10-21,"11600096","WAS vs. TOR",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","WAS","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.584553113050869,0.415446886949132,0.612280506239398,0.387719493760602
"2016-17","Pre Season",2016-10-21,"11600097","MIN vs. CHA",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Roy Hibbert","201579","CHA","CHA","CHA","MIN","MIN","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.515463739960111,0.484536260039889,0.509209099712865,0.490790900287135
"2016-17","Pre Season",2016-10-21,"11600098","DAL @ DEN",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","DEN","Andrew Bogut","101106","DAL","DEN","DEN","DAL","DEN","DEN",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.429271993656792,0.570728006343208,0.418216019746724,0.581783980253276
"2016-17","Pre Season",2016-10-21,"11600099","PHX @ LAL",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAL","Tyson Chandler","2199","PHX","LAL","LAL","PHX","LAL","PHX",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.472217964150043,0.527782035849957,0.463433609342608,0.536566390657392
"2016-17","Pre Season",2016-10-21,"11600100","MIA vs. PHI",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Joel Embiid","203954","PHI","MIA","MIA","PHI","PHI","MIA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.551908908716144,0.448091091283856,0.537092379598475,0.462907620401525
"2016-17","Pre Season",2016-10-21,"11600101","SAS vs. HOU",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Nene","2403","HOU","HOU","HOU","SAS","HOU","SAS",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.449662173875246,0.550337826124754,0.473277370318567,0.526722629681433
"2016-17","Pre Season",2016-10-21,"11600102","GSW vs. POR",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Mason Plumlee","203486","POR","POR","POR","POR","GSW","POR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.392023935766918,0.607976064233082,0.370774670588847,0.629225329411153
"2016-17","Regular Season",2016-10-25,"21600001","CLE vs. NYK",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Joakim Noah","201149","NYK","NYK","NYK","CLE","CLE","NYK",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.368062015711635,0.631937984288365,0.356787255550688,0.643212744449312
"2016-17","Regular Season",2016-10-25,"21600002","UTA @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Rudy Gobert","203497","UTA","UTA","UTA","POR","POR","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.481602493307315,0.518397506692685,0.484704792012773,0.515295207987227
"2016-17","Regular Season",2016-10-25,"21600003","SAS @ GSW",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Pau Gasol","2200","SAS","SAS","SAS","SAS","GSW","SAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.342829259406971,0.657170740593029,0.31533585059388,0.68466414940612
"2016-17","Regular Season",2016-10-26,"21600004","ORL vs. MIA",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Hassan Whiteside","202355","MIA","MIA","MIA","ORL","MIA","MIA",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.388400480366391,0.611599519633609,0.393645727287696,0.606354272712304
"2016-17","Regular Season",2016-10-26,"21600005","DAL @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Andrew Bogut","101106","DAL","IND","IND","DAL","DAL","DAL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.512459468686273,0.487540531313727,0.525348201339208,0.474651798660792
"2016-17","Regular Season",2016-10-26,"21600006","BKN @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Brook Lopez","201572","BKN","BKN","BOS","BOS","BOS","BKN",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.380303417716165,0.619696582283835,0.351041236894765,0.648958763105234
"2016-17","Regular Season",2016-10-26,"21600007","DET @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Andre Drummond","203083","DET","DET","DET","DET","TOR","TOR",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.316486531339599,0.683513468660401,0.288293505709233,0.711706494290767
"2016-17","Regular Season",2016-10-26,"21600008","MIL vs. CHA",TRUE,TRUE,1,720,"Miles Plumlee","203101","MIL","Roy Hibbert","201579","CHA","MIL","CHA","CHA","CHA","MIL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.501181814729811,0.498818185270189,0.495252062666817,0.504747937333183
"2016-17","Regular Season",2016-10-26,"21600009","MEM vs. MIN",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Karl-Anthony Towns","1626157","MIN","MIN","MIN","MIN","MIN","MIN",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.628015934006732,0.371984065993268,0.649808110964999,0.350191889035001
"2016-17","Regular Season",2016-10-26,"21600010","DEN @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Jusuf Nurkic","203994","DEN","DEN","DEN","NOP","NOP","DEN",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.524755171089729,0.475244828910271,0.525506282826031,0.474493717173969
"2016-17","Regular Season",2016-10-26,"21600011","OKC @ PHI",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Steven Adams","203500","OKC","OKC","PHI","PHI","PHI","OKC",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.371911920484025,0.628088079515976,0.340713780265592,0.659286219734408
"2016-17","Regular Season",2016-10-26,"21600012","PHX vs. SAC",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Kosta Koufos","201585","SAC","SAC","SAC","SAC","PHX","PHX",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.444210170959695,0.555789829040305,0.431543513995679,0.568456486004321
"2016-17","Regular Season",2016-10-26,"21600013","LAL vs. HOU",TRUE,TRUE,1,720,"Timofey Mozgov","202389","LAL","Clint Capela","203991","HOU","HOU","HOU","HOU","LAL","LAL",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.525948430516047,0.474051569483953,0.496910185657883,0.503089814342117
"2016-17","Regular Season",2016-10-27,"21600014","ATL vs. WAS",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Marcin Gortat","101162","WAS","WAS","WAS","WAS","ATL","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.561465323210407,0.438534676789594,0.561304627518376,0.438695372481624
"2016-17","Regular Season",2016-10-27,"21600015","CHI vs. BOS",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Amir Johnson","101161","BOS","CHI","CHI","BOS","CHI","CHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.516084646182608,0.483915353817392,0.527810030928555,0.472189969071445
"2016-17","Regular Season",2016-10-27,"21600016","SAS @ SAC",TRUE,TRUE,1,720,"Arron Afflalo","201167","SAC","Pau Gasol","2200","SAS","SAC","SAC","SAS","SAC","SAS",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.33431028711515,0.66568971288485,0.31543632628227,0.68456367371773
"2016-17","Regular Season",2016-10-27,"21600017","LAC @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","DeAndre Jordan","201599","LAC","POR","LAC","LAC","POR","LAC",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.373653956043035,0.626346043956965,0.35686752083224,0.64313247916776
"2016-17","Regular Season",2016-10-28,"21600018","CLE @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Tristan Thompson","202684","CLE","CLE","CLE","CLE","TOR","CLE",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.492885549813457,0.507114450186544,0.494879035055453,0.505120964944547
"2016-17","Regular Season",2016-10-28,"21600019","BKN vs. IND",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Myles Turner","1626167","IND","IND","BKN","BKN","BKN","BKN",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.492381852103131,0.507618147896869,0.483012017061014,0.516987982938986
"2016-17","Regular Season",2016-10-28,"21600020","DET vs. ORL",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Nikola Vucevic","202696","ORL","DET","DET","DET","DET","ORL",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.706368156890469,0.293631843109532,0.720942126519753,0.279057873480247
"2016-17","Regular Season",2016-10-28,"21600021","PHX @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Tyson Chandler","2199","PHX","PHX","PHX","OKC","OKC","OKC",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.562643464871331,0.437356535128669,0.595179320233003,0.404820679766997
"2016-17","Regular Season",2016-10-28,"21600022","CHA @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Roy Hibbert","201579","CHA","CHA","MIA","CHA","MIA","MIA",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.604067631122556,0.395932368877443,0.606313548207249,0.393686451792751
"2016-17","Regular Season",2016-10-28,"21600023","HOU @ DAL",TRUE,TRUE,1,720,"Andrew Bogut","101106","DAL","Clint Capela","203991","HOU","HOU","DAL","DAL","HOU","DAL",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.543214090876309,0.456785909123691,0.529597482422269,0.470402517577731
"2016-17","Regular Season",2016-10-28,"21600024","UTA vs. LAL",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Timofey Mozgov","202389","LAL","UTA","UTA","LAL","UTA","UTA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.585255724751347,0.414744275248653,0.60018893598743,0.39981106401257
"2016-17","Regular Season",2016-10-28,"21600025","GSW @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Zaza Pachulia","2585","GSW","GSW","NOP","GSW","GSW","GSW",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.610091630088585,0.389908369911415,0.632518267206988,0.367481732793012
"2016-17","Regular Season",2016-10-29,"21600026","ATL @ PHI",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Dwight Howard","2730","ATL","PHI","PHI","ATL","ATL","PHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.378477201771595,0.621522798228405,0.348952360094018,0.651047639905982
"2016-17","Regular Season",2016-10-29,"21600027","CHA vs. BOS",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Amir Johnson","101161","BOS","CHA","CHA","CHA","BOS","CHA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.420851105823504,0.579148894176496,0.396662736279255,0.603337263720745
"2016-17","Regular Season",2016-10-29,"21600028","MEM @ NYK",TRUE,TRUE,1,720,"Joakim Noah","201149","NYK","Marc Gasol","201188","MEM","NYK","NYK","NYK","MEM","NYK",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.536802825598383,0.463197174401617,0.527433286346688,0.472566713653312
"2016-17","Regular Season",2016-10-29,"21600029","CLE vs. ORL",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Nikola Vucevic","202696","ORL","ORL","ORL","CLE","CLE","ORL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.535682820343876,0.464317179656124,0.522684079962947,0.477315920037053
"2016-17","Regular Season",2016-10-29,"21600030","CHI vs. IND",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Myles Turner","1626167","IND","CHI","CHI","CHI","IND","IND",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.385493675769218,0.614506324230782,0.353105434190274,0.646894565809726
"2016-17","Regular Season",2016-10-29,"21600031","BKN @ MIL",TRUE,TRUE,1,720,"Miles Plumlee","203101","MIL","Justin Hamilton","203120","BKN","MIL","MIL","BKN","BKN","BKN",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.519302696888731,0.480697303111269,0.576087685729591,0.423912314270409
"2016-17","Regular Season",2016-10-29,"21600032","SAS vs. NOP",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Anthony Davis","203076","NOP","NOP","NOP","NOP","NOP","NOP",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.576072413670349,0.423927586329651,0.585644017980702,0.414355982019298
"2016-17","Regular Season",2016-10-29,"21600033","DEN vs. POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","DEN","Mason Plumlee","203486","POR","POR","POR","DEN","POR","POR",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.479890031678848,0.520109968321152,0.480916831283315,0.519083168716685
"2016-17","Regular Season",2016-10-29,"21600034","SAC vs. MIN",TRUE,TRUE,1,720,"Kosta Koufos","201585","SAC","Karl-Anthony Towns","1626157","MIN","SAC","SAC","SAC","MIN","SAC",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.635348461468631,0.364651538531369,0.656783152035301,0.343216847964699
"2016-17","Regular Season",2016-10-30,"21600035","LAC vs. UTA",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Rudy Gobert","203497","UTA","LAC","LAC","LAC","LAC","LAC",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.585975175023035,0.414024824976965,0.604717233584434,0.395282766415566
"2016-17","Regular Season",2016-10-30,"21600036","PHX vs. GSW",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Zaza Pachulia","2585","GSW","PHX","GSW","GSW","GSW","PHX",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.650161425264706,0.349838574735295,0.668240035498233,0.331759964501767
"2016-17","Regular Season",2016-10-30,"21600037","SAS @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Pau Gasol","2200","SAS","MIA","MIA","MIA","SAS","MIA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.469381792528254,0.530618207471746,0.460265840241564,0.539734159758436
"2016-17","Regular Season",2016-10-30,"21600038","DET vs. MIL",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Miles Plumlee","203101","MIL","MIL","MIL","DET","MIL","MIL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.682653119340266,0.317346880659734,0.707239781038656,0.292760218961344
"2016-17","Regular Season",2016-10-30,"21600039","MEM vs. WAS",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Marcin Gortat","101162","WAS","WAS","MEM","MEM","WAS","WAS",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.557181275288828,0.442818724711172,0.548390059081513,0.451609940918487
"2016-17","Regular Season",2016-10-30,"21600040","LAL @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Timofey Mozgov","202389","LAL","OKC","OKC","LAL","LAL","OKC",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.655304318453054,0.344695681546946,0.692155263897201,0.307844736102799
"2016-17","Regular Season",2016-10-30,"21600041","HOU vs. DAL",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Andrew Bogut","101106","DAL","DAL","DAL","HOU","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.472121209976326,0.527878790023674,0.491917671198479,0.508082328801521
"2016-17","Regular Season",2016-10-31,"21600042","DEN @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Jusuf Nurkic","203994","DEN","TOR","TOR","TOR","DEN","DEN",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.45855278748536,0.54144721251464,0.446726450543088,0.553273549456912
"2016-17","Regular Season",2016-10-31,"21600043","BKN vs. CHI",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Robin Lopez","201577","CHI","BKN","CHI","BKN","CHI","BKN",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.600743141120583,0.399256858879417,0.620674574031616,0.379325425968384
"2016-17","Regular Season",2016-10-31,"21600044","SAC @ ATL",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Kosta Koufos","201585","SAC","SAC","ATL","ATL","ATL","SAC",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.472445806820619,0.527554193179381,0.475535721692584,0.524464278307416
"2016-17","Regular Season",2016-10-31,"21600045","LAC vs. PHX",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Tyson Chandler","2199","PHX","PHX","PHX","LAC","PHX","PHX",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.576227170356567,0.423772829643432,0.599785242340172,0.400214757659828
"2016-17","Regular Season",2016-11-01,"21600046","PHI vs. ORL",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Nikola Vucevic","202696","ORL","ORL","PHI","PHI","ORL","PHI",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.530260080105653,0.469739919894347,0.530617668594385,0.469382331405615
"2016-17","Regular Season",2016-11-01,"21600047","CLE vs. HOU",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Clint Capela","203991","HOU","HOU","CLE","CLE","CLE","HOU",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.454722810191144,0.545277189808856,0.422973250314841,0.57702674968516
"2016-17","Regular Season",2016-11-01,"21600048","LAL @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Timofey Mozgov","202389","LAL","LAL","LAL","IND","LAL","LAL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.581300496710578,0.418699503289423,0.618458035749052,0.381541964250948
"2016-17","Regular Season",2016-11-01,"21600049","SAC @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","DeMarcus Cousins","202326","SAC","MIA","MIA","SAC","MIA","MIA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.582029288025637,0.417970711974363,0.601931666717695,0.398068333282305
"2016-17","Regular Season",2016-11-01,"21600050","NYK @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Joakim Noah","201149","NYK","DET","NYK","NYK","DET","DET",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.526544189539302,0.473455810460698,0.553401744343673,0.446598255656327
"2016-17","Regular Season",2016-11-01,"21600051","MIL @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Miles Plumlee","203101","MIL","MIL","NOP","MIL","MIL","MIL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.551503207534338,0.448496792465662,0.556655439351445,0.443344560648555
"2016-17","Regular Season",2016-11-01,"21600052","MEM @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","JaMychal Green","203210","MEM","MEM","MEM","MEM","MIN","MEM",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.40730693998138,0.59269306001862,0.408772400597934,0.591227599402066
"2016-17","Regular Season",2016-11-01,"21600053","SAS vs. UTA",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Rudy Gobert","203497","UTA","SAS","SAS","UTA","SAS","UTA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.537707863744328,0.462292136255673,0.544437460761051,0.455562539238949
"2016-17","Regular Season",2016-11-01,"21600054","GSW @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Zaza Pachulia","2585","GSW","GSW","GSW","POR","POR","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.615239525478729,0.384760474521271,0.639969500696587,0.360030499303413
"2016-17","Regular Season",2016-11-02,"21600055","WAS vs. TOR",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Jonas Valanciunas","202685","TOR","WAS","WAS","WAS","TOR","TOR",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.576631667482189,0.423368332517811,0.604853889027577,0.395146110972423
"2016-17","Regular Season",2016-11-02,"21600056","CHA vs. PHI",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Richaun Holmes","1626158","PHI","CHA","CHA","PHI","CHA","CHA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.351186530144053,0.648813469855947,0.407534518163572,0.592465481836428
"2016-17","Regular Season",2016-11-02,"21600057","BKN vs. DET",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Andre Drummond","203083","DET","DET","DET","BKN","BKN","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.454240301036776,0.545759698963224,0.443725693815733,0.556274306184267
"2016-17","Regular Season",2016-11-02,"21600058","NYK vs. HOU",TRUE,TRUE,1,720,"Joakim Noah","201149","NYK","Clint Capela","203991","HOU","NYK","NYK","HOU","HOU","HOU",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.568360451630875,0.431639548369125,0.548467695699183,0.451532304300817
"2016-17","Regular Season",2016-11-02,"21600059","ATL vs. LAL",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Ivica Zubac","1627826","LAL","ATL","ATL","ATL","ATL","ATL",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.634193254115111,0.365806745884889,0.702442561507991,0.297557438492009
"2016-17","Regular Season",2016-11-02,"21600060","MEM vs. NOP",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Anthony Davis","203076","NOP","NOP","NOP","MEM","MEM","MEM",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.572505302080183,0.427494697919817,0.583859566630284,0.416140433369716
"2016-17","Regular Season",2016-11-02,"21600061","CHI @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Robin Lopez","201577","CHI","CHI","CHI","CHI","BOS","BOS",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.479815284840584,0.520184715159416,0.464430002537613,0.535569997462387
"2016-17","Regular Season",2016-11-02,"21600062","DAL @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Andrew Bogut","101106","DAL","DAL","UTA","DAL","UTA","DAL",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.49009002861043,0.50990997138957,0.482913893817681,0.517086106182319
"2016-17","Regular Season",2016-11-02,"21600063","PHX vs. POR",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Mason Plumlee","203486","POR","POR","PHX","POR","POR","POR",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.536151776570471,0.46384822342953,0.536550672053541,0.463449327946459
"2016-17","Regular Season",2016-11-02,"21600064","LAC vs. OKC",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Steven Adams","203500","OKC","LAC","OKC","OKC","OKC","OKC",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.51493733048025,0.48506266951975,0.503792946709566,0.496207053290434
"2016-17","Regular Season",2016-11-03,"21600065","SAC @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Kosta Koufos","201585","SAC","SAC","ORL","ORL","ORL","ORL",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.333564123275295,0.666435876724705,0.326285080497436,0.673714919502564
"2016-17","Regular Season",2016-11-03,"21600066","MIL vs. IND",TRUE,TRUE,1,720,"Miles Plumlee","203101","MIL","Myles Turner","1626167","IND","MIL","IND","MIL","IND","MIL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.3715645553923,0.6284354446077,0.36004077553073,0.63995922446927
"2016-17","Regular Season",2016-11-03,"21600067","DEN @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Jusuf Nurkic","203994","DEN","MIN","DEN","DEN","MIN","MIN",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.470013815369454,0.529986184630546,0.461878328129988,0.538121671870012
