"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","final_win_prob_all"
"2016-17","Regular Season",2016-11-29,"21600263","LAL @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Timofey Mozgov","202389","LAL","NOP","NOP","LAL","NOP","LAL",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.561946255313761
"2016-17","Regular Season",2016-11-29,"21600264","SAS vs. ORL",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Bismack Biyombo","202687","ORL","ORL","ORL","ORL","ORL","SAS",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.478074498708845
"2016-17","Regular Season",2016-11-29,"21600265","UTA vs. HOU",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Clint Capela","203991","HOU","HOU","HOU","HOU","HOU","HOU",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.600087772071186
"2016-17","Regular Season",2017-01-30,"21600266","SAC @ PHI",TRUE,TRUE,1,720,"Jahlil Okafor","1626143","PHI","Kosta Koufos","201585","SAC","SAC","SAC","PHI","SAC","SAC",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.311465173597162
"2016-17","Regular Season",2016-11-30,"21600267","DET @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Andre Drummond","203083","DET","DET","BOS","BOS","BOS","DET",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.326105787450813
"2016-17","Regular Season",2016-11-30,"21600268","MEM @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Marc Gasol","201188","MEM","MEM","MEM","MEM","TOR","TOR",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.396271019601513
"2016-17","Regular Season",2016-11-30,"21600269","CHI vs. LAL",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Timofey Mozgov","202389","LAL","CHI","LAL","LAL","LAL","CHI",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.577300219829345
"2016-17","Regular Season",2016-11-30,"21600270","WAS @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Marcin Gortat","101162","WAS","WAS","WAS","OKC","WAS","WAS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.583092756062265
"2016-17","Regular Season",2016-11-30,"21600271","NYK @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Kristaps Porzingis","204001","NYK","MIN","MIN","NYK","MIN","NYK",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.485872020390332
"2016-17","Regular Season",2016-11-30,"21600272","DAL vs. SAS",TRUE,TRUE,1,720,"Andrew Bogut","101106","DAL","Dewayne Dedmon","203473","SAS","SAS","SAS","SAS","DAL","SAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.489352975089017
"2016-17","Regular Season",2016-11-30,"21600273","DEN vs. MIA",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","DEN","Hassan Whiteside","202355","MIA","MIA","MIA","DEN","DEN","MIA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.414510895188702
"2016-17","Regular Season",2016-11-30,"21600274","PHX vs. ATL",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Dwight Howard","2730","ATL","PHX","PHX","ATL","PHX","PHX",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.436160708004183
"2016-17","Regular Season",2016-11-30,"21600275","IND @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Myles Turner","1626167","IND","IND","IND","POR","POR","IND",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.455797868816846
"2016-17","Regular Season",2016-12-01,"21600276","DAL @ CHA",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Salah Mejri","1626257","DAL","CHA","CHA","CHA","CHA","CHA",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.48742257294121
"2016-17","Regular Season",2016-12-01,"21600277","MIL @ BKN",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","John Henson","203089","MIL","BKN","MIL","MIL","MIL","MIL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.514195900473255
"2016-17","Regular Season",2016-12-01,"21600278","MEM vs. ORL",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Bismack Biyombo","202687","ORL","ORL","ORL","MEM","ORL","ORL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.501013180235113
"2016-17","Regular Season",2016-12-01,"21600279","LAC @ CLE",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","DeAndre Jordan","201599","LAC","LAC","CLE","CLE","LAC","LAC",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.347454698994131
"2016-17","Regular Season",2016-12-01,"21600280","UTA vs. MIA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Hassan Whiteside","202355","MIA","UTA","MIA","UTA","MIA","MIA",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.495376101677844
"2016-17","Regular Season",2016-12-01,"21600281","GSW vs. HOU",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Clint Capela","203991","HOU","HOU","HOU","GSW","GSW","GSW",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.453721319683191
"2016-17","Regular Season",2016-12-02,"21600282","PHI vs. ORL",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Bismack Biyombo","202687","ORL","PHI","PHI","PHI","PHI","ORL",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.496113999371652
"2016-17","Regular Season",2016-12-02,"21600283","SAC @ BOS",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Kosta Koufos","201585","SAC","SAC","SAC","SAC","SAC","SAC",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.353384650485576
"2016-17","Regular Season",2016-12-02,"21600284","LAL @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Timofey Mozgov","202389","LAL","LAL","TOR","LAL","LAL","LAL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.53280203109833
"2016-17","Regular Season",2016-12-02,"21600285","NYK vs. MIN",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","NYK","Karl-Anthony Towns","1626157","MIN","NYK","NYK","MIN","MIN","MIN",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.414833452002997
"2016-17","Regular Season",2016-12-02,"21600286","CLE @ CHI",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Tristan Thompson","202684","CLE","CHI","CHI","CHI","CLE","CLE",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.617708002333641
"2016-17","Regular Season",2016-12-02,"21600287","LAC @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","DeAndre Jordan","201599","LAC","LAC","NOP","NOP","LAC","LAC",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.406262848388864
"2016-17","Regular Season",2016-12-02,"21600288","ATL vs. DET",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Andre Drummond","203083","DET","ATL","DET","DET","ATL","ATL",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.44687231363486
"2016-17","Regular Season",2016-12-02,"21600289","SAS vs. WAS",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Marcin Gortat","101162","WAS","SAS","SAS","SAS","WAS","SAS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.507314047382476
"2016-17","Regular Season",2016-12-02,"21600290","DEN vs. HOU",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","DEN","Clint Capela","203991","HOU","DEN","HOU","HOU","HOU","HOU",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.494924053962081
"2016-17","Regular Season",2016-12-03,"21600291","MIL vs. BKN",TRUE,TRUE,1,720,"John Henson","203089","MIL","Brook Lopez","201572","BKN","BKN","BKN","BKN","MIL","BKN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.480240623057413
"2016-17","Regular Season",2016-12-03,"21600292","CHA vs. MIN",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Karl-Anthony Towns","1626157","MIN","CHA","CHA","MIN","CHA","MIN",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.445643651410176
"2016-17","Regular Season",2016-12-03,"21600293","ATL @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Dwight Howard","2730","ATL","TOR","TOR","ATL","ATL","TOR",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.362526292061394
"2016-17","Regular Season",2016-12-03,"21600294","BOS @ PHI",TRUE,TRUE,1,720,"Jahlil Okafor","1626143","PHI","Amir Johnson","101161","BOS","PHI","BOS","BOS","BOS","PHI",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.43699014633633
"2016-17","Regular Season",2016-12-03,"21600295","LAL @ MEM",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Timofey Mozgov","202389","LAL","MEM","LAL","LAL","MEM","MEM",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.628639451410132
"2016-17","Regular Season",2016-12-03,"21600296","DAL vs. CHI",TRUE,TRUE,1,720,"Andrew Bogut","101106","DAL","Robin Lopez","201577","CHI","DAL","DAL","CHI","CHI","CHI",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.514466908466004
"2016-17","Regular Season",2016-12-03,"21600297","UTA vs. DEN",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Jusuf Nurkic","203994","DEN","DEN","DEN","UTA","DEN","UTA",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.6210173409981
"2016-17","Regular Season",2016-12-03,"21600298","MIA @ POR",TRUE,TRUE,1,720,"Mason Plumlee","203486","POR","Hassan Whiteside","202355","MIA","POR","MIA","POR","POR","MIA",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.420729231311383
"2016-17","Regular Season",2016-12-03,"21600299","PHX @ GSW",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Tyson Chandler","2199","PHX","PHX","PHX","GSW","GSW","PHX",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.356955680014545
"2016-17","Regular Season",2016-12-04,"21600300","ORL @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Bismack Biyombo","202687","ORL","DET","DET","ORL","ORL","DET",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.579758149066682
"2016-17","Regular Season",2016-12-04,"21600301","OKC vs. NOP",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Anthony Davis","203076","NOP","NOP","NOP","OKC","OKC","NOP",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.611078851977174
"2016-17","Regular Season",2016-12-04,"21600302","SAC @ NYK",TRUE,TRUE,1,720,"Joakim Noah","201149","NYK","Kosta Koufos","201585","SAC","NYK","SAC","NYK","NYK","NYK",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.490647737413971
"2016-17","Regular Season",2016-12-04,"21600303","LAC vs. IND",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Myles Turner","1626167","IND","LAC","LAC","IND","IND","IND",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.563435894520064
"2016-17","Regular Season",2016-12-05,"21600304","DEN @ PHI",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Jusuf Nurkic","203994","DEN","PHI","PHI","DEN","PHI","DEN",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.552549861407769
"2016-17","Regular Season",2016-12-05,"21600305","CLE @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Tristan Thompson","202684","CLE","TOR","CLE","CLE","CLE","CLE",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.543341341985996
"2016-17","Regular Season",2016-12-05,"21600306","WAS @ BKN",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Marcin Gortat","101162","WAS","BKN","WAS","WAS","WAS","BKN",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.563432588463015
"2016-17","Regular Season",2016-12-05,"21600307","ATL vs. OKC",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Steven Adams","203500","OKC","OKC","ATL","OKC","ATL","ATL",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.50276241175667
"2016-17","Regular Season",2016-12-05,"21600308","CHI vs. POR",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Mason Plumlee","203486","POR","CHI","CHI","POR","POR","POR",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.551171656723698
"2016-17","Regular Season",2016-12-05,"21600309","MIL vs. SAS",TRUE,TRUE,1,720,"John Henson","203089","MIL","Pau Gasol","2200","SAS","MIL","MIL","MIL","SAS","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.531426483358517
"2016-17","Regular Season",2016-12-05,"21600310","MEM @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Marc Gasol","201188","MEM","NOP","MEM","MEM","NOP","NOP",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.426185273905139
"2016-17","Regular Season",2016-12-05,"21600311","HOU vs. BOS",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Al Horford","201143","BOS","HOU","HOU","BOS","HOU","HOU",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.498750863223825
"2016-17","Regular Season",2016-12-05,"21600312","DAL vs. CHA",TRUE,TRUE,1,720,"Andrew Bogut","101106","DAL","Cody Zeller","203469","CHA","DAL","CHA","CHA","CHA","CHA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.642246363316538
"2016-17","Regular Season",2016-12-05,"21600313","LAL vs. UTA",TRUE,TRUE,1,720,"Timofey Mozgov","202389","LAL","Rudy Gobert","203497","UTA","LAL","UTA","LAL","UTA","LAL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.393199348282772
"2016-17","Regular Season",2016-12-05,"21600314","GSW vs. IND",TRUE,TRUE,1,720,"Zaza Pachulia","2585","GSW","Myles Turner","1626167","IND","IND","GSW","GSW","IND","IND",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.416788866700609
"2016-17","Regular Season",2016-12-06,"21600315","WAS vs. ORL",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Bismack Biyombo","202687","ORL","ORL","ORL","WAS","ORL","ORL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.465317654750795
"2016-17","Regular Season",2016-12-06,"21600316","NYK @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Joakim Noah","201149","NYK","NYK","MIA","MIA","NYK","NYK",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.491968304714244
"2016-17","Regular Season",2016-12-06,"21600317","CHI @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Robin Lopez","201577","CHI","DET","DET","DET","CHI","CHI",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.632694920681056
"2016-17","Regular Season",2016-12-06,"21600318","MEM vs. PHI",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Richaun Holmes","1626158","PHI","MEM","PHI","MEM","PHI","MEM",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.492892182583744
"2016-17","Regular Season",2016-12-06,"21600319","SAS @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Pau Gasol","2200","SAS","SAS","MIN","MIN","SAS","SAS",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.407738008015284
"2016-17","Regular Season",2016-12-06,"21600320","PHX @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Tyson Chandler","2199","PHX","PHX","UTA","PHX","UTA","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.475770451448613
"2016-17","Regular Season",2016-12-07,"21600321","CHA vs. DET",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Andre Drummond","203083","DET","DET","DET","CHA","CHA","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.263052800930037
"2016-17","Regular Season",2016-12-07,"21600322","BOS @ ORL",TRUE,TRUE,1,720,"Bismack Biyombo","202687","ORL","Amir Johnson","101161","BOS","ORL","ORL","BOS","ORL","BOS",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.614904074880892
"2016-17","Regular Season",2016-12-07,"21600323","DEN @ BKN",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Jusuf Nurkic","203994","DEN","DEN","BKN","BKN","BKN","DEN",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.622116599895845
"2016-17","Regular Season",2016-12-07,"21600324","ATL vs. MIA",TRUE,TRUE,1,720,"Dwight Howard","2730","ATL","Hassan Whiteside","202355","MIA","MIA","ATL","ATL","ATL","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.57008635720359
"2016-17","Regular Season",2016-12-07,"21600325","MIL vs. POR",TRUE,TRUE,1,720,"John Henson","203089","MIL","Mason Plumlee","203486","POR","POR","POR","MIL","MIL","MIL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.610323611243736
"2016-17","Regular Season",2016-12-07,"21600326","LAL @ HOU",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Timofey Mozgov","202389","LAL","LAL","LAL","HOU","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.521906503572046
"2016-17","Regular Season",2016-12-07,"21600327","CLE @ NYK",TRUE,TRUE,1,720,"Joakim Noah","201149","NYK","Tristan Thompson","202684","CLE","NYK","CLE","CLE","CLE","CLE",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.6620391255898
"2016-17","Regular Season",2016-12-07,"21600328","SAC @ DAL",TRUE,TRUE,1,720,"Salah Mejri","1626257","DAL","Kosta Koufos","201585","SAC","SAC","DAL","SAC","SAC","SAC",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.333465661701392
"2016-17","Regular Season",2016-12-07,"21600329","PHX vs. IND",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Myles Turner","1626167","IND","PHX","IND","IND","IND","PHX",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.518191449182853
"2016-17","Regular Season",2016-12-07,"21600330","LAC vs. GSW",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Zaza Pachulia","2585","GSW","GSW","LAC","LAC","GSW","GSW",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.682338837142787
"2016-17","Regular Season",2016-12-08,"21600331","TOR vs. MIN",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Karl-Anthony Towns","1626157","MIN","TOR","MIN","TOR","TOR","TOR",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.527331410335056
"2016-17","Regular Season",2016-12-08,"21600332","DEN @ WAS",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Danilo Gallinari","201568","DEN","WAS","WAS","WAS","DEN","DEN",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.63132731383173
"2016-17","Regular Season",2016-12-08,"21600333","MEM vs. POR",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Mason Plumlee","203486","POR","MEM","MEM","POR","POR","MEM",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.608143568575029
"2016-17","Regular Season",2016-12-08,"21600334","PHI @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Joel Embiid","203954","PHI","PHI","NOP","PHI","PHI","PHI",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.451113427908849
"2016-17","Regular Season",2016-12-08,"21600335","UTA vs. GSW",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Zaza Pachulia","2585","GSW","UTA","UTA","GSW","UTA","UTA",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.615433851659309
"2016-17","Regular Season",2016-12-08,"21600336","SAS @ CHI",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Pau Gasol","2200","SAS","CHI","CHI","SAS","SAS","SAS",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.48726090258033
"2016-17","Regular Season",2016-12-09,"21600337","CHA vs. ORL",TRUE,TRUE,1,720,"Cody Zeller","203469","CHA","Bismack Biyombo","202687","ORL","ORL","CHA","CHA","CHA","ORL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.327635973140475
"2016-17","Regular Season",2016-12-09,"21600338","CLE vs. MIA",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Hassan Whiteside","202355","MIA","MIA","MIA","CLE","CLE","CLE",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.367354176087729
"2016-17","Regular Season",2016-12-09,"21600339","BOS vs. TOR",TRUE,TRUE,1,720,"Amir Johnson","101161","BOS","Jonas Valanciunas","202685","TOR","BOS","BOS","TOR","TOR","BOS",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.477189347959991
"2016-17","Regular Season",2016-12-09,"21600340","MIL vs. ATL",TRUE,TRUE,1,720,"John Henson","203089","MIL","Dwight Howard","2730","ATL","ATL","MIL","ATL","ATL","ATL",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.445020107984787
"2016-17","Regular Season",2016-12-09,"21600341","HOU @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Clint Capela","203991","HOU","OKC","HOU","OKC","HOU","HOU",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.644981674180644
"2016-17","Regular Season",2016-12-09,"21600342","DET @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Andre Drummond","203083","DET","DET","DET","MIN","MIN","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.296070143116795
"2016-17","Regular Season",2016-12-09,"21600343","DAL vs. IND",TRUE,TRUE,1,720,"Salah Mejri","1626257","DAL","Myles Turner","1626167","IND","DAL","IND","IND","DAL","DAL",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.386904930280368
"2016-17","Regular Season",2016-12-09,"21600344","PHX @ LAL",TRUE,TRUE,1,720,"Timofey Mozgov","202389","LAL","Tyson Chandler","2199","PHX","PHX","LAL","LAL","LAL","LAL",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.378595775119818
"2016-17","Regular Season",2016-12-09,"21600345","NYK @ SAC",TRUE,TRUE,1,720,"Kosta Koufos","201585","SAC","Joakim Noah","201149","NYK","NYK","SAC","NYK","NYK","SAC",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.510873194510646
"2016-17","Regular Season",2016-12-10,"21600346","MIL @ WAS",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","John Henson","203089","MIL","WAS","WAS","WAS","MIL","WAS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.454257981293457
"2016-17","Regular Season",2016-12-10,"21600347","DEN @ ORL",TRUE,TRUE,1,720,"Serge Ibaka","201586","ORL","Jusuf Nurkic","203994","DEN","ORL","DEN","DEN","DEN","ORL",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.561089873867082
"2016-17","Regular Season",2016-12-10,"21600348","IND vs. POR",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Mason Plumlee","203486","POR","POR","POR","POR","IND","IND",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.570757132622637
"2016-17","Regular Season",2016-12-10,"21600349","CLE vs. CHA",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Cody Zeller","203469","CHA","CHA","CHA","CLE","CLE","CLE",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.525961599986666
"2016-17","Regular Season",2016-12-10,"21600350","CHI vs. MIA",TRUE,TRUE,1,720,"Robin Lopez","201577","CHI","Hassan Whiteside","202355","MIA","CHI","CHI","MIA","MIA","MIA",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.498699472055406
"2016-17","Regular Season",2016-12-10,"21600351","MEM vs. GSW",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Anderson Varejao","2760","GSW","MEM","MEM","GSW","MEM","MEM",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.545126901220305
"2016-17","Regular Season",2016-12-10,"21600352","DAL @ HOU",TRUE,TRUE,1,720,"Clint Capela","203991","HOU","Salah Mejri","1626257","DAL","DAL","DAL","HOU","HOU","DAL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.602629305073496
"2016-17","Regular Season",2016-12-10,"21600353","SAS vs. BKN",TRUE,TRUE,1,720,"Pau Gasol","2200","SAS","Brook Lopez","201572","BKN","BKN","BKN","SAS","SAS","SAS",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.445388968565509
"2016-17","Regular Season",2016-12-10,"21600354","UTA vs. SAC",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Kosta Koufos","201585","SAC","UTA","SAC","SAC","SAC","UTA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.439782336648273
"2016-17","Regular Season",2016-12-10,"21600355","LAC vs. NOP",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Alexis Ajinca","201582","NOP","NOP","NOP","NOP","LAC","NOP",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.56796557222287
"2016-17","Regular Season",2016-12-11,"21600356","PHI @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Jahlil Okafor","1626143","PHI","DET","PHI","PHI","PHI","DET",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.672439400710354
"2016-17","Regular Season",2016-12-11,"21600357","BOS @ OKC",TRUE,TRUE,1,720,"Steven Adams","203500","OKC","Amir Johnson","101161","BOS","OKC","BOS","OKC","OKC","OKC",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.649517341383411
"2016-17","Regular Season",2016-12-11,"21600358","GSW @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Kevon Looney","1626172","GSW","GSW","GSW","MIN","MIN","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.638731502614316
"2016-17","Regular Season",2016-12-11,"21600359","PHX vs. NOP",TRUE,TRUE,1,720,"Tyson Chandler","2199","PHX","Anthony Davis","203076","NOP","PHX","NOP","NOP","NOP","PHX",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.56635177360423
"2016-17","Regular Season",2016-12-11,"21600360","NYK @ LAL",TRUE,TRUE,1,720,"Timofey Mozgov","202389","LAL","Joakim Noah","201149","NYK","NYK","NYK","LAL","NYK","LAL",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.341981415651338
"2016-17","Regular Season",2016-12-12,"21600361","IND vs. CHA",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Cody Zeller","203469","CHA","CHA","CHA","IND","CHA","IND",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.634519910506501
"2016-17","Regular Season",2016-12-12,"21600362","MIL @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","John Henson","203089","MIL","MIL","MIL","TOR","TOR","TOR",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.40794769832626
"2016-17","Regular Season",2016-12-12,"21600363","WAS @ MIA",TRUE,TRUE,1,720,"Hassan Whiteside","202355","MIA","Marcin Gortat","101162","WAS","MIA","WAS","WAS","MIA","MIA",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.498720962872969
