"season","season_type","game_date","game_id","matchup","team_abbrev","team_id","opp_team_abbrev","possession","won_tip","score_first","score_first_2Q","score_first_3Q","score_first_4Q","win_tip_prob_xtip","home_team","spread","score_first_prob_glmnet","score_first_prob_earth","model","score_first_prob_glmnet_2Q","score_first_prob_earth_2Q","score_first_prob_glmnet_3Q","score_first_prob_earth_3Q","score_first_prob_glmnet_4Q","score_first_prob_earth_4Q"
"2021-22","Regular Season",2022-02-12,"22100855","PHX vs. ORL","PHX","1610612756","ORL","PHX",TRUE,FALSE,TRUE,FALSE,TRUE,0.574773892280108,TRUE,-16.5,0.562252038296312,0.60372549014465,"all",0.484976224946519,0.475068180335214,0.522349358496701,0.542971340743907,0.526576294710469,0.523372767052405
"2021-22","Regular Season",2022-02-12,"22100845","NYK @ POR","NYK","1610612752","POR","POR",FALSE,FALSE,FALSE,FALSE,FALSE,0.297983299687776,FALSE,-4,0.45687779250423,0.447535414514911,"all",0.540512960970108,0.567002368364033,0.551950257714869,0.582886713824018,0.44529533111049,0.430216957492219
"2021-22","Regular Season",2022-02-12,"22100846","CHA vs. MEM","MEM","1610612763","CHA","MEM",TRUE,TRUE,FALSE,TRUE,TRUE,0.755457037042726,FALSE,-6.5,0.58380656143928,0.615610404046491,"all",0.448837116051091,0.415572987265011,0.460930288288109,0.450837248536766,0.578416945083766,0.583714719356005
"2021-22","Regular Season",2022-02-12,"22100847","WAS vs. SAC","SAC","1610612758","WAS","SAC",TRUE,TRUE,FALSE,TRUE,TRUE,0.387912973998071,FALSE,-3,0.478050709264588,0.479710657087553,"all",0.522512382226734,0.537330206092393,0.530698651594893,0.550002958539803,0.470819553592061,0.460263425105859
"2021-22","Regular Season",2022-02-12,"22100848","NOP vs. SAS","SAS","1610612759","NOP","SAS",TRUE,TRUE,FALSE,FALSE,FALSE,0.444474552720181,FALSE,6.5,0.468474835894787,0.453648890734513,"all",0.511157831434736,0.518517689219169,0.496722009844249,0.493522486385259,0.483219268609358,0.479324608984349
"2021-22","Regular Season",2022-02-12,"22100849","CLE @ PHI","CLE","1610612739","PHI","PHI",FALSE,FALSE,FALSE,TRUE,FALSE,0.543637413541032,FALSE,2.5,0.505100090515842,0.505194791479685,"all",0.491230510736253,0.4854413166934,0.484951498345407,0.477081147760662,0.513713940742723,0.512854290228719
"2021-22","Regular Season",2022-02-12,"22100850","DEN @ TOR","DEN","1610612743","TOR","DEN",TRUE,TRUE,FALSE,FALSE,FALSE,0.769348468681876,FALSE,5.5,0.556957545473164,0.565263614659071,"all",0.446076010709577,0.411076980468887,0.430549334115877,0.403755858452904,0.577413644656921,0.5882748040645
"2021-22","Regular Season",2022-02-12,"22100851","MIA vs. BKN","BKN","1610612751","MIA","MIA",FALSE,TRUE,TRUE,FALSE,FALSE,0.366411006187116,FALSE,11.5,0.435140058009577,0.405245905577042,"all",0.526823371604674,0.544456929311457,0.501702379278962,0.474136325845022,0.45851338346891,0.453044642951189
"2021-22","Regular Season",2022-02-12,"22100852","CHI vs. OKC","OKC","1610612760","CHI","OKC",TRUE,TRUE,TRUE,FALSE,FALSE,0.597653979117091,FALSE,10,0.500002186253174,0.487621020511958,"all",0.480383261572187,0.467458851769927,0.456218282881539,0.417563748892835,0.526224509571602,0.531089414425443
"2021-22","Regular Season",2022-02-12,"22100853","LAC @ DAL","LAC","1610612746","DAL","LAC",TRUE,TRUE,TRUE,FALSE,TRUE,0.55211594498636,FALSE,6.5,0.496988104648028,0.489101699938513,"all",0.489527100644502,0.482615069161295,0.473903078833798,0.458336914921841,0.514488786182928,0.515720015294244
"2021-22","Regular Season",2022-02-12,"22100854","LAL @ GSW","LAL","1610612747","GSW","LAL",TRUE,FALSE,FALSE,TRUE,TRUE,0.752874092816873,FALSE,6,0.551358582116705,0.557573194916092,"all",0.449350863372038,0.416410541055475,0.432843194824468,0.40182593166829,0.572527675834962,0.582865219742213
"2021-22","Regular Season",2022-02-12,"22100855","PHX vs. ORL","ORL","1610612753","PHX","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,0.425226107719892,FALSE,16.5,0.437747961703688,0.405771896149934,"all",0.515023775053481,0.524928356167957,0.477650641503299,0.394807851763786,0.473423705289531,0.472828341385072
"2021-22","Regular Season",2022-02-13,"22100856","ATL @ BOS","BOS","1610612738","ATL","BOS",TRUE,FALSE,TRUE,FALSE,TRUE,0.636037594658981,TRUE,-7.5,0.551984376447064,0.581631925704861,"all",0.472641390697836,0.454654847783118,0.488884335907389,0.490210659349122,0.541843074634208,0.544162869938539
"2021-22","Regular Season",2022-02-13,"22100857","MIN @ IND","IND","1610612754","MIN","IND",TRUE,TRUE,TRUE,FALSE,TRUE,0.360802551053294,TRUE,7.5,0.447212437371409,0.422500093188804,"all",0.527992776000246,0.546388952451838,0.511782905205751,0.515465705792774,0.450595008121433,0.451021238430728
"2021-22","Regular Season",2022-02-13,"22100856","ATL @ BOS","ATL","1610612737","BOS","BOS",FALSE,TRUE,FALSE,TRUE,FALSE,0.363962405341019,FALSE,7.5,0.448015623552936,0.423519912247073,"all",0.527358609302164,0.545341709822982,0.511115664092611,0.514474387688972,0.458156925365792,0.452083621505412
"2021-22","Regular Season",2022-02-13,"22100857","MIN @ IND","MIN","1610612750","IND","IND",FALSE,FALSE,FALSE,TRUE,FALSE,0.639197448946706,FALSE,-7.5,0.552787562628591,0.582648320438801,"all",0.472007223999754,0.453607606488045,0.488217094794249,0.489218871667759,0.549404991878567,0.545226752478212
"2021-22","Regular Season",2022-02-14,"22100858","WAS vs. DET","WAS","1610612764","DET","DET",FALSE,TRUE,TRUE,TRUE,FALSE,0.558567827933933,TRUE,-3.5,0.524199276863837,0.538021068028432,"all",0.488214358620303,0.480435609898604,0.495853573547054,0.49822776700762,0.515950238520138,0.517952707530439
"2021-22","Regular Season",2022-02-14,"22100859","BKN vs. SAC","BKN","1610612751","SAC","BKN",TRUE,TRUE,FALSE,FALSE,TRUE,0.837632293134913,TRUE,2,0.583832498283192,0.603095980586504,"all",0.432460785216857,0.389045555462516,0.424555799508247,0.390005171145608,0.590957514593472,0.714259122889916
"2021-22","Regular Season",2022-02-14,"22100860","NYK vs. OKC","NYK","1610612752","OKC","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,0.531074927422242,TRUE,-10,0.532990077893207,0.558710342384426,"all",0.493745940220992,0.489614622400653,0.516931370264436,0.533319907627472,0.508464943674699,0.508634775873253
"2021-22","Regular Season",2022-02-14,"22100861","CHI vs. SAS","CHI","1610612741","SAS","CHI",TRUE,FALSE,FALSE,TRUE,TRUE,0.325887087049245,TRUE,-3,0.461314679169543,0.459097853216889,"all",0.534986076808845,0.557921120693916,0.543719822553651,0.568805170893427,0.452708149992425,0.439342107648357
"2021-22","Regular Season",2022-02-14,"22100862","MIL vs. POR","MIL","1610612749","POR","POR",FALSE,FALSE,TRUE,TRUE,TRUE,0.23178028178914,TRUE,-11.5,0.457442916220769,0.44218742801149,"all",0.553775232226082,0.58868280470764,0.582915813961721,0.630376383880146,0.427444617284481,0.40817724336226
"2021-22","Regular Season",2022-02-14,"22100863","TOR @ NOP","NOP","1610612740","TOR","TOR",FALSE,TRUE,TRUE,TRUE,FALSE,0.768996650253382,TRUE,3.5,0.562373774625005,0.57454213314906,"all",0.446070210247548,0.411061248734123,0.435313658256051,0.40478627675463,0.572762572874336,0.588393249355975
"2021-22","Regular Season",2022-02-14,"22100864","DEN vs. ORL","DEN","1610612743","ORL","DEN",TRUE,FALSE,FALSE,FALSE,TRUE,0.608945087518528,TRUE,-11,0.55594477620199,0.588277299060143,"all",0.47808689494443,0.463654880354822,0.502838117891893,0.512995544717293,0.529645134542554,0.534989648383088
"2021-22","Regular Season",2022-02-14,"22100865","UTA vs. HOU","UTA","1610612762","HOU","HOU",FALSE,TRUE,TRUE,TRUE,FALSE,0.53267344269858,TRUE,-16,0.548187653465766,0.586268844783839,"all",0.493424263347374,0.489080676854762,0.530663057929213,0.557087771276217,0.508900296361515,0.509176773804856
"2021-22","Regular Season",2022-02-14,"22100866","LAC vs. GSW","LAC","1610612746","GSW","GSW",FALSE,FALSE,FALSE,TRUE,TRUE,0.493099317490838,TRUE,6,0.483299688441936,0.472827229361399,"all",0.501388882433836,0.502303711843353,0.487359029164651,0.480049143951485,0.498120053684494,0.495755511648903
"2021-22","Regular Season",2022-02-14,"22100858","WAS vs. DET","DET","1610612765","WAS","DET",TRUE,FALSE,FALSE,FALSE,TRUE,0.441432172066067,FALSE,3.5,0.475800723136163,0.467358454912982,"all",0.511785641379697,0.519559745946506,0.504146426452946,0.506456344953776,0.484049761479862,0.478245157060089
"2021-22","Regular Season",2022-02-14,"22100859","BKN vs. SAC","SAC","1610612758","BKN","BKN",FALSE,FALSE,TRUE,TRUE,FALSE,0.162367706865087,FALSE,-2,0.416167501716808,0.360504717667916,"all",0.567539214783142,0.610950022299065,0.575444200491753,0.614443286829477,0.409042485406528,0.385640039750786
"2021-22","Regular Season",2022-02-14,"22100860","NYK vs. OKC","OKC","1610612760","NYK","NYK",FALSE,FALSE,TRUE,FALSE,FALSE,0.468925072577758,FALSE,10,0.467009922106793,0.446628256412614,"all",0.506254059779008,0.510380728330535,0.483068629735564,0.459549313874143,0.491535056325301,0.487558775967846
"2021-22","Regular Season",2022-02-14,"22100861","CHI vs. SAS","SAS","1610612759","CHI","CHI",FALSE,TRUE,TRUE,FALSE,FALSE,0.674112912950755,FALSE,3,0.538685320830457,0.546050782528993,"all",0.465013923191155,0.442074290453872,0.456280177446349,0.435796382650589,0.547291850007575,0.556902383438575
"2021-22","Regular Season",2022-02-14,"22100862","MIL vs. POR","POR","1610612757","MIL","POR",TRUE,TRUE,FALSE,FALSE,FALSE,0.76821971821086,FALSE,11.5,0.542557083779231,0.5379304240558,"all",0.446224767773918,0.411312690347605,0.417084186038279,0.352075377678579,0.572555382715519,0.588137948481004
"2021-22","Regular Season",2022-02-14,"22100863","TOR @ NOP","TOR","1610612761","NOP","TOR",TRUE,FALSE,FALSE,FALSE,TRUE,0.231003349746618,FALSE,-3.5,0.437626225374995,0.405761067330008,"all",0.553929789752452,0.588934247152054,0.564686341743949,0.599720144017141,0.427237427125664,0.40792264237421
"2021-22","Regular Season",2022-02-14,"22100864","DEN vs. ORL","ORL","1610612753","DEN","DEN",FALSE,TRUE,TRUE,TRUE,FALSE,0.391054912481472,FALSE,11,0.44405522379801,0.416970556300372,"all",0.52191310505557,0.536340492944198,0.497161882108107,0.471958138379127,0.470354865457446,0.461222934264684
"2021-22","Regular Season",2022-02-14,"22100865","UTA vs. HOU","HOU","1610612745","UTA","HOU",TRUE,FALSE,FALSE,FALSE,TRUE,0.46732655730142,FALSE,16,0.451812346534234,0.421230258059548,"all",0.506575736652626,0.510914674088024,0.469336942070787,0.389907502725758,0.491099703638485,0.487016956487235
"2021-22","Regular Season",2022-02-14,"22100866","LAC vs. GSW","GSW","1610612744","LAC","GSW",TRUE,TRUE,TRUE,FALSE,FALSE,0.506900682509162,FALSE,-6,0.516700311558064,0.532559999180998,"all",0.498611117566164,0.497691636980999,0.512640970835349,0.524625976592249,0.501879946315506,0.500436432041903
"2021-22","Regular Season",2022-02-15,"22100867","ATL vs. CLE","ATL","1610612737","CLE","ATL",TRUE,TRUE,FALSE,FALSE,TRUE,0.322178181887965,TRUE,-2.5,0.462166963225127,0.454244706681677,"all",0.542984865989605,0.559142944209197,0.543568221784427,0.568279243209019,0.453497902672971,0.438483882103736
"2021-22","Regular Season",2022-02-15,"22100868","MIA vs. DAL","MIA","1610612748","DAL","MIA",TRUE,TRUE,FALSE,TRUE,TRUE,0.765903143830111,TRUE,-5.5,0.572513034984427,0.614099362584892,"all",0.435918538809818,0.412064894849641,0.456776877808325,0.441388812854957,0.569289019069467,0.586708368102654
"2021-22","Regular Season",2022-02-15,"22100869","PHI vs. BOS","PHI","1610612755","BOS","BOS",FALSE,FALSE,FALSE,TRUE,FALSE,0.562735643604653,TRUE,2.5,0.510508606197711,0.512075796472509,"all",0.484802069472605,0.479046050581027,0.480749374062596,0.47240968516485,0.516447580944453,0.519168198623835
"2021-22","Regular Season",2022-02-15,"22100870","MIL vs. IND","MIL","1610612749","IND","MIL",TRUE,TRUE,TRUE,FALSE,TRUE,0.455752420327466,TRUE,-14.5,0.5151192548975,0.554510621119262,"all",0.510720791563833,0.514780162482063,0.543780034949782,0.575202101190928,0.488397383299885,0.483157714462984
"2021-22","Regular Season",2022-02-15,"22100871","MIN vs. CHA","MIN","1610612750","CHA","CHA",FALSE,FALSE,FALSE,TRUE,FALSE,0.552755803233244,TRUE,-6,0.523158054759554,0.547674483996013,"all",0.487218567961914,0.482376048908486,0.50308382972669,0.510360683194874,0.513832599481563,0.515811644172424
"2021-22","Regular Season",2022-02-15,"22100872","NOP vs. MEM","NOP","1610612740","MEM","MEM",FALSE,TRUE,TRUE,FALSE,FALSE,0.304702119827169,TRUE,3.5,0.44751202352654,0.416727119299627,"all",0.547185349472234,0.564893022470753,0.533061202161568,0.549466519594203,0.448958143364056,0.43269660298252
"2021-22","Regular Season",2022-02-15,"22100873","PHX vs. LAC","PHX","1610612756","LAC","LAC",FALSE,FALSE,TRUE,FALSE,TRUE,0.685407596768198,TRUE,-12.5,0.565867536351417,0.619287441545305,"all",0.455191057023365,0.438355566421072,0.490406473039844,0.49518172437749,0.548473651397616,0.560193631420438
"2021-22","Regular Season",2022-02-15,"22100867","ATL vs. CLE","CLE","1610612739","ATL","ATL",FALSE,FALSE,TRUE,TRUE,FALSE,0.677821818112035,FALSE,2.5,0.537833036774873,0.55004117744724,"all",0.457015134010395,0.440853522654478,0.456431778215573,0.436446191214088,0.546502097327029,0.557674639805911
"2021-22","Regular Season",2022-02-15,"22100868","MIA vs. DAL","DAL","1610612742","MIA","MIA",FALSE,FALSE,TRUE,FALSE,FALSE,0.234096856169889,FALSE,5.5,0.427486965015573,0.367160542086914,"all",0.564081461190182,0.587931632702966,0.543223122191675,0.56334867201418,0.430710980930533,0.409517142586696
"2021-22","Regular Season",2022-02-15,"22100869","PHI vs. BOS","BOS","1610612738","PHI","BOS",TRUE,TRUE,TRUE,FALSE,TRUE,0.437264356395347,FALSE,-2.5,0.489491393802289,0.493476055036498,"all",0.515197930527395,0.520950372436209,0.519250625937404,0.532382034740463,0.483552419055547,0.476941910659668
"2021-22","Regular Season",2022-02-15,"22100870","MIL vs. IND","IND","1610612754","MIL","MIL",FALSE,FALSE,FALSE,TRUE,FALSE,0.544247579672534,FALSE,14.5,0.4848807451025,0.450983625519716,"all",0.489279208436167,0.485216257374912,0.456219965050218,0.382676867870799,0.511602616700115,0.512948904975361
"2021-22","Regular Season",2022-02-15,"22100871","MIN vs. CHA","CHA","1610612766","MIN","CHA",TRUE,TRUE,TRUE,FALSE,TRUE,0.447244196766756,FALSE,6,0.476841945240446,0.457834461754397,"all",0.512781432038086,0.517620372267628,0.49691617027331,0.494447115745246,0.486167400518437,0.480296431985939
"2021-22","Regular Season",2022-02-15,"22100872","NOP vs. MEM","MEM","1610612763","NOP","MEM",TRUE,FALSE,FALSE,TRUE,TRUE,0.695297880172831,FALSE,-3.5,0.55248797647346,0.582793579211331,"all",0.452814650527766,0.435103454615807,0.466938797838431,0.455299852951216,0.551041856635944,0.56347320466198
"2021-22","Regular Season",2022-02-15,"22100873","PHX vs. LAC","LAC","1610612746","PHX","LAC",TRUE,TRUE,FALSE,TRUE,FALSE,0.314592403231802,FALSE,12.5,0.434132463648583,0.382821690428066,"all",0.544808942976635,0.561640904767212,0.509593526960156,0.477254864915608,0.451526348602384,0.435969664799911
"2021-22","Regular Season",2022-02-16,"22100874","ATL @ ORL","ORL","1610612753","ATL","ORL",TRUE,TRUE,TRUE,FALSE,FALSE,0.497843876112639,TRUE,5.5,0.485871364844455,0.476931913189839,"all",0.500503991139391,0.500719697480652,0.488736173837982,0.48149425720838,0.494718241253525,0.497331207353425
"2021-22","Regular Season",2022-02-16,"22100875","BOS vs. DET","BOS","1610612738","DET","DET",FALSE,TRUE,FALSE,FALSE,TRUE,0.658015516375789,TRUE,-12,0.571141035611558,0.608120701995197,"all",0.463131107928431,0.447318754473235,0.493833407393843,0.501270628685026,0.550574958356298,0.551197987921322
"2021-22","Regular Season",2022-02-16,"22100876","IND vs. WAS","IND","1610612754","WAS","IND",TRUE,TRUE,TRUE,TRUE,TRUE,0.660664354450334,TRUE,-1,0.545091567831819,0.559898897424994,"all",0.462515368369892,0.446442395353578,0.469941867776035,0.456648078423566,0.545292695930358,0.552082253751734
"2021-22","Regular Season",2022-02-16,"22100877","BKN @ NYK","NYK","1610612752","BKN","NYK",TRUE,TRUE,TRUE,FALSE,TRUE,0.258967151075053,TRUE,-4.5,0.447158091088192,0.425636254468594,"all",0.556103877325522,0.57996113644005,0.557652961228608,0.59489523836841,0.431597331615913,0.417488259872718
"2021-22","Regular Season",2022-02-16,"22100878","CHI vs. SAC","CHI","1610612741","SAC","CHI",TRUE,FALSE,TRUE,FALSE,TRUE,0.560558869098666,TRUE,-6,0.530865375389977,0.550151763353653,"all",0.485848219513625,0.479744878485182,0.500616485490515,0.507782831434876,0.519223628952181,0.518484736300508
"2021-22","Regular Season",2022-02-16,"22100879","POR @ MEM","MEM","1610612763","POR","MEM",TRUE,TRUE,TRUE,TRUE,FALSE,0.545240478231988,TRUE,-12.5,0.542748093110996,0.574597146047033,"all",0.489426670274603,0.484864306826125,0.517506521204507,0.538438412699965,0.518396995142541,0.513321111473469
"2021-22","Regular Season",2022-02-16,"22100880","TOR @ MIN","MIN","1610612750","TOR","TOR",FALSE,FALSE,FALSE,FALSE,FALSE,0.71891024761825,TRUE,-1,0.560415710301147,0.578636309050182,"all",0.449007895882494,0.427265362480372,0.458321261052652,0.438644809285772,0.561945037399866,0.571433772682233
"2021-22","Regular Season",2022-02-16,"22100881","OKC vs. SAS","OKC","1610612760","SAS","SAS",FALSE,TRUE,TRUE,TRUE,TRUE,0.409491053169359,TRUE,8,0.456307571604412,0.436787601789077,"all",0.521143738306504,0.530247648745648,0.501136151937796,0.495875655592795,0.467820594195517,0.467563818012937
"2021-22","Regular Season",2022-02-16,"22100882","PHX vs. HOU","PHX","1610612756","HOU","HOU",FALSE,FALSE,TRUE,TRUE,TRUE,0.433799386710959,TRUE,-17,0.524275109028681,0.558999512320246,"all",0.515469373405965,0.52213600991672,0.54927403541621,0.590304680885558,0.48866715757433,0.475739651528968
"2021-22","Regular Season",2022-02-16,"22100883","DEN @ GSW","GSW","1610612744","DEN","DEN",FALSE,TRUE,TRUE,TRUE,FALSE,0.316962534276795,TRUE,-5,0.463687956954387,0.463168700667537,"all",0.542680662172872,0.560942342997126,0.547201999045092,0.579254953129718,0.448402494170427,0.436638681956127
"2021-22","Regular Season",2022-02-16,"22100884","LAL vs. UTA","LAL","1610612747","UTA","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,0.573934587759028,TRUE,4,0.509810208191367,0.50876606439079,"all",0.482724759883994,0.475278132977999,0.476681549910073,0.463754010254093,0.517551668035018,0.522990323774571
"2021-22","Regular Season",2022-02-16,"22100874","ATL @ ORL","ATL","1610612737","ORL","ORL",FALSE,FALSE,FALSE,TRUE,TRUE,0.502156123887361,FALSE,-5.5,0.514128635155545,0.528833896334245,"all",0.499496008860609,0.499276719035504,0.511263826162018,0.524023261510965,0.505281758746474,0.498786270450365
"2021-22","Regular Season",2022-02-16,"22100875","BOS vs. DET","DET","1610612765","BOS","DET",TRUE,FALSE,TRUE,TRUE,FALSE,0.341984483624211,FALSE,12,0.428858964388442,0.397403971475453,"all",0.536868892071569,0.552677701814032,0.506166592606157,0.475054443130985,0.449425041643702,0.444963299811832
"2021-22","Regular Season",2022-02-16,"22100876","IND vs. WAS","WAS","1610612764","IND","IND",FALSE,FALSE,FALSE,FALSE,FALSE,0.339335645549666,FALSE,1,0.454908432168181,0.445807228370018,"all",0.537484631630108,0.553554062268187,0.530058132223965,0.548832464265191,0.454707304069642,0.444080503808853
"2021-22","Regular Season",2022-02-16,"22100877","BKN @ NYK","BKN","1610612751","NYK","NYK",FALSE,FALSE,FALSE,TRUE,FALSE,0.741032848924947,FALSE,4.5,0.552841908911808,0.560978404337894,"all",0.443896122674478,0.420035371720915,0.442347038771392,0.410444214644359,0.568402668384087,0.578730152899547
"2021-22","Regular Season",2022-02-16,"22100878","CHI vs. SAC","SAC","1610612758","CHI","CHI",FALSE,TRUE,FALSE,TRUE,FALSE,0.439441130901334,FALSE,6,0.469134624610023,0.455577909025071,"all",0.514151780486375,0.520251543903269,0.499383514509485,0.497744128242868,0.480776371047819,0.47763921082712
"2021-22","Regular Season",2022-02-16,"22100879","POR @ MEM","POR","1610612757","MEM","MEM",FALSE,FALSE,FALSE,FALSE,TRUE,0.454759521768012,FALSE,12.5,0.457251906889004,0.431065129245783,"all",0.510573329725397,0.515132112965549,0.482493478795493,0.434914314193747,0.481603004857459,0.482799974896061
"2021-22","Regular Season",2022-02-16,"22100880","TOR @ MIN","TOR","1610612761","MIN","TOR",TRUE,TRUE,TRUE,TRUE,TRUE,0.28108975238175,FALSE,1,0.439584289698853,0.414294314360812,"all",0.550992104117506,0.572731129856036,0.541678738947348,0.566791933578492,0.438054962600134,0.42476721555162
"2021-22","Regular Season",2022-02-16,"22100881","OKC vs. SAS","SAS","1610612759","OKC","SAS",TRUE,FALSE,FALSE,FALSE,FALSE,0.590508946830641,FALSE,-8,0.543692428395588,0.56889288333544,"all",0.478856261693496,0.469748780879029,0.498863848062204,0.506404635443345,0.532179405804483,0.52856810071193
"2021-22","Regular Season",2022-02-16,"22100882","PHX vs. HOU","HOU","1610612745","PHX","HOU",TRUE,TRUE,FALSE,FALSE,FALSE,0.566200613289041,FALSE,17,0.475724890971319,0.453531529539765,"all",0.484530626594035,0.477860413616794,0.45072596458379,0.356660397369889,0.511332842425671,0.52038555705146
"2021-22","Regular Season",2022-02-16,"22100883","DEN @ GSW","DEN","1610612743","GSW","DEN",TRUE,FALSE,FALSE,FALSE,TRUE,0.683037465723205,FALSE,5,0.536312043045613,0.539877153826825,"all",0.457319337827128,0.439054126750557,0.452798000954908,0.426142976629318,0.551597505829573,0.559537430635133
"2021-22","Regular Season",2022-02-16,"22100884","LAL vs. UTA","UTA","1610612762","LAL","LAL",FALSE,FALSE,FALSE,TRUE,FALSE,0.426065412240972,FALSE,-4,0.490189791808633,0.497014521207723,"all",0.517275240116006,0.524718292289928,0.523318450089927,0.541739888222783,0.482448331964982,0.473136795495312
"2021-22","Regular Season",2022-02-17,"22100464","BKN vs. WAS","BKN","1610612751","WAS","BKN",TRUE,FALSE,TRUE,FALSE,FALSE,0.781703800377739,TRUE,-4.5,0.584888096468357,0.636950324777293,"all",0.436943672524792,0.406403552786397,0.451331397901978,0.432796493941117,0.581736832634843,0.606575246611941
"2021-22","Regular Season",2022-02-17,"22100885","MIA @ CHA","CHA","1610612766","MIA","MIA",FALSE,TRUE,TRUE,TRUE,TRUE,0.362240127477754,TRUE,4,0.453796632966691,0.434114108276778,"all",0.530961436679682,0.54618236316364,0.519610950277134,0.529210525478484,0.456654557919959,0.451807859763039
"2021-22","Regular Season",2022-02-17,"22100886","NOP vs. DAL","NOP","1610612740","DAL","NOP",TRUE,FALSE,FALSE,TRUE,TRUE,0.718747610247269,TRUE,2.5,0.551660921040127,0.569565506926966,"all",0.450932076997132,0.426979078670299,0.448101938142173,0.424161377954307,0.560014031556216,0.571248386205955
"2021-22","Regular Season",2022-02-17,"22100887","PHI @ MIL","MIL","1610612749","PHI","PHI",FALSE,TRUE,FALSE,TRUE,TRUE,0.314841145484907,TRUE,-6.5,0.466925437360452,0.466325719888074,"all",0.541571447099581,0.561930700777497,0.554239342297294,0.586076892329053,0.449042505260539,0.436045121072221
"2021-22","Regular Season",2022-02-17,"22100888","LAC vs. HOU","LAC","1610612746","HOU","HOU",FALSE,TRUE,FALSE,FALSE,TRUE,0.300269037078441,TRUE,-10.5,0.472860820678203,0.479823830666559,"all",0.544826223925331,0.566748816080754,0.566589678912324,0.606189322420563,0.447143098637084,0.431223456756335
"2021-22","Regular Season",2022-02-17,"22100464","BKN vs. WAS","WAS","1610612764","BKN","BKN",FALSE,TRUE,FALSE,TRUE,TRUE,0.218296199622261,FALSE,4.5,0.415111903531643,0.386378397081574,"all",0.563056327475208,0.593592980817631,0.548668602098022,0.571840563867785,0.418263167365157,0.404367068433883
"2021-22","Regular Season",2022-02-17,"22100885","MIA @ CHA","MIA","1610612748","CHA","MIA",TRUE,FALSE,FALSE,FALSE,FALSE,0.637759872522246,FALSE,-4,0.546203367033309,0.560161384175432,"all",0.469038563320318,0.453814075216598,0.480389049722866,0.475504312251686,0.543345442080042,0.544341514697015
"2021-22","Regular Season",2022-02-17,"22100886","NOP vs. DAL","DAL","1610612742","NOP","NOP",FALSE,TRUE,TRUE,FALSE,FALSE,0.281252389752731,FALSE,-2.5,0.448339078959873,0.437315611568544,"all",0.549067923002868,0.573017405674066,0.551898061857827,0.580451595417446,0.439985968443784,0.424950859923529
"2021-22","Regular Season",2022-02-17,"22100887","PHI @ MIL","PHI","1610612755","MIL","PHI",TRUE,FALSE,TRUE,FALSE,FALSE,0.685158854515093,FALSE,6.5,0.533074562639548,0.531141816410482,"all",0.458428552900419,0.438065762068326,0.445760657702706,0.418518826118426,0.550957494739461,0.560130799248678
"2021-22","Regular Season",2022-02-17,"22100888","LAC vs. HOU","HOU","1610612745","LAC","HOU",TRUE,FALSE,TRUE,TRUE,FALSE,0.699730962921558,FALSE,10.5,0.527139179321796,0.521772011850879,"all",0.455173776074669,0.433247655674027,0.433410321087676,0.383238501298258,0.552856901362916,0.564962129821495
"2021-22","Regular Season",2022-02-24,"22100889","CLE @ DET","DET","1610612765","CLE","CLE",FALSE,FALSE,TRUE,TRUE,FALSE,0.266873294499765,TRUE,6,0.427684146229128,0.385165165643686,"all",0.549567918104712,0.577399498551935,0.535968141550114,0.550982600834016,0.439570160540398,0.420786420734102
"2021-22","Regular Season",2022-02-24,"22100890","BKN vs. BOS","BKN","1610612751","BOS","BKN",TRUE,FALSE,FALSE,FALSE,FALSE,0.651996109433939,TRUE,9,0.517692170700047,0.510428558023588,"all",0.46762112396714,0.449298413640958,0.44396552419308,0.415180698129107,0.539510594378205,0.548721125070328
"2021-22","Regular Season",2022-02-24,"22100891","ATL @ CHI","CHI","1610612741","ATL","CHI",TRUE,TRUE,TRUE,FALSE,TRUE,0.407251337183665,TRUE,-3,0.48345804400865,0.486720122257972,"all",0.519775093428248,0.531001472542746,0.527981432028544,0.543464236260041,0.475858883471632,0.467095410223907
"2021-22","Regular Season",2022-02-24,"22100892","MIN vs. MEM","MIN","1610612750","MEM","MEM",FALSE,FALSE,TRUE,TRUE,FALSE,0.270830836325397,TRUE,1.5,0.438861959068583,0.407336838006234,"all",0.548731841703119,0.576106096417502,0.546449939641601,0.567705921645781,0.440586245647705,0.422076920225464
"2021-22","Regular Season",2022-02-24,"22100893","PHX @ OKC","OKC","1610612760","PHX","PHX",FALSE,TRUE,FALSE,TRUE,TRUE,0.404066216325773,TRUE,10.5,0.451658589937426,0.424030183656287,"all",0.520453452956581,0.532063313757836,0.494438966025151,0.474089420441304,0.475031199328694,0.466035253133533
"2021-22","Regular Season",2022-02-24,"22100894","GSW @ POR","POR","1610612757","GSW","POR",TRUE,FALSE,FALSE,FALSE,TRUE,0.426757193485623,TRUE,10,0.458497514346927,0.433468515432245,"all",0.515619284419512,0.524492929248111,0.490719600604893,0.472977216537609,0.480930391446715,0.473594000344562
