"player_id","player_name","pts_rollsum_10","pts_rollsum_25","pts_rollsum_50","pts_rollsum_100","start_rollsum_10","start_rollsum_25","start_rollsum_50","start_rollsum_100","start_rollmean_10","start_rollmean_25","start_rollmean_50","start_rollmean_100","fgpct_10","fgpct_25","fgpct_50","fgpct_100","ftpct_10","ftpct_25","ftpct_50","ftpct_100","usg_10","usg_25","usg_50","usg_100","took_team_first_shot_rollmean_10","took_team_first_shot_rollmean_25","took_team_first_shot_rollmean_50","took_team_first_shot_rollmean_100","made_team_first_basket_rollmean_10","made_team_first_basket_rollmean_25","made_team_first_basket_rollmean_50","made_team_first_basket_rollmean_100","made_team_first_fgm_rollmean_10","made_team_first_fgm_rollmean_25","made_team_first_fgm_rollmean_50","made_team_first_fgm_rollmean_100","made_first_basket_rollmean_10","made_first_basket_rollmean_25","made_first_basket_rollmean_50","made_first_basket_rollmean_100","made_first_fgm_rollmean_10","made_first_fgm_rollmean_25","made_first_fgm_rollmean_50","made_first_fgm_rollmean_100"
"203503","Tony Snell",42,119,181,421,2,5,12,35,0.2,0.2,0.24,0.35,0.4,0.416666666666667,0.401197604790419,0.449704142011834,1,1,1,1,0.118985589109182,0.111659430647973,0.102916938306638,0.0944388174569891,0,0.12,0.12,0.19,0.1,0.04,0.06,0.09,0.1,0.04,0.06,0.09,0,0,0,0.05,0,0,0,0.05
"203504","Trey Burke",32,94,241,479,0,0,0,1,0,0,0,0.01,0.5,0.387096774193548,0.399141630901288,0.400881057268722,1,0.833333333333333,0.896551724137931,0.904761904761905,0.328273898647632,0.267831545991364,0.266894646500157,0.228755225274036,0.2,0.12,0.16,0.14,0.1,0.12,0.12,0.12,0.1,0.12,0.12,0.13,0.1,0.08,0.06,0.06,0.1,0.08,0.08,0.07
"203505","Vander Blue",30,30,30,30,1,1,1,1,0.1,0.1,0.1,0.1,0.307692307692308,0.307692307692308,0.307692307692308,0.307692307692308,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.176567247367007,0.176567247367007,0.176567247367007,0.176567247367007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203506","Victor Oladipo",94,273,756,1588,0,2,26,73,0,0.08,0.52,0.73,0.337209302325581,0.402654867256637,0.404870624048706,0.405366207396664,0.714285714285714,0.763157894736842,0.759776536312849,0.769444444444444,0.224905059400609,0.230808506485253,0.270670153287089,0.268696649931201,0.1,0.12,0.16,0.11,0.1,0.12,0.16,0.18,0.1,0.12,0.16,0.18,0.1,0.04,0.1,0.07,0.1,0.04,0.1,0.07
"203507","Giannis Antetokounmpo",331,794,1569,3035,10,25,50,100,1,1,1,1,0.581395348837209,0.531876138433515,0.538679245283019,0.54236428209031,0.685714285714286,0.642611683848797,0.663247863247863,0.695047784535187,0.381101288978306,0.388664760117754,0.375011474261842,0.362270774806632,0.2,0.24,0.2,0.18,0.2,0.32,0.28,0.28,0.1,0.24,0.22,0.24,0.1,0.16,0.14,0.1,0.1,0.16,0.12,0.09
"203508","Sergey Karasev",60,84,119,287,5,5,5,22,0.5,0.2,0.1,0.231578947368421,0.435897435897436,0.419354838709677,0.39,0.395061728395062,0.909090909090909,0.916666666666667,0.928571428571429,0.842105263157895,0.14181787890411,0.129042236022184,0.127723776237537,0.136304358324569,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.136363636363636,0.136363636363636,0.136363636363636,0,0.136363636363636,0.136363636363636,0.136363636363636,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0454545454545455
"203510","Pierre Jackson",35,35,35,35,1,1,1,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.252590834847001,0.252590834847001,0.252590834847001,0.252590834847001,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"203511","Grant Jerrett",16,16,16,16,0,0,0,0,0,0,0,0,0.269230769230769,0.269230769230769,0.269230769230769,0.269230769230769,1,1,1,1,0.251419605068731,0.251419605068731,0.251419605068731,0.251419605068731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203512","Lucas Nogueira",11,40,87,310,1,1,1,9,0.1,0.04,0.02,0.09,0.555555555555556,0.625,0.576271186440678,0.61576354679803,0.5,0.571428571428571,0.652173913043478,0.641975308641975,0.0963679344399962,0.114852777995136,0.104812788414225,0.103614869090423,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"203513","Erik Murphy",4,6,6,6,0,0,0,0,0,0,0,0,0.333333333333333,0.230769230769231,0.230769230769231,0.230769230769231,NA,NA,NA,NA,0.0998180806238216,0.110610101593842,0.110610101593842,0.110610101593842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203515","Phil Pressey",24,77,180,346,0,0,0,6,0,0,0,0.06,0.37037037037037,0.37037037037037,0.38728323699422,0.361581920903955,0.444444444444444,0.52,0.586206896551724,0.641304347826087,0.162649277020086,0.189559190410508,0.187728970953788,0.166693661796528,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909
"203516","James Ennis III",46,215,389,704,3,15,39,60,0.3,0.6,0.78,0.6,0.405405405405405,0.467105263157895,0.461538461538462,0.44043321299639,0.733333333333333,0.830188679245283,0.797872340425532,0.811320754716981,0.172840512108972,0.154877672503172,0.14732347453142,0.150988850304838,0.2,0.16,0.1,0.14,0.3,0.16,0.1,0.15,0.2,0.12,0.08,0.14,0.1,0.08,0.04,0.07,0.1,0.08,0.04,0.07
"203517","Nemanja Nedovic",8,26,26,26,0,0,0,0,0,0,0,0,0.166666666666667,0.205128205128205,0.205128205128205,0.205128205128205,1,0.875,0.875,0.875,0.195275265966869,0.171156504193885,0.171156504193885,0.171156504193885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203518","Alex Abrines",44,136,242,489,0,2,2,10,0,0.08,0.04,0.1,0.394736842105263,0.365079365079365,0.373271889400922,0.380614657210402,1,1,0.863636363636364,0.87037037037037,0.105417992355137,0.124570971275899,0.116396982407224,0.1252418039315,0.2,0.1875,0.1875,0.1875,0,0.0625,0.0625,0.0625,0.1,0.125,0.125,0.125,0,0.0625,0.0625,0.0625,0,0.0625,0.0625,0.0625
"203519","Adonis Thomas",14,14,14,14,1,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,1,1,1,1,0.18374374913742,0.18374374913742,0.18374374913742,0.18374374913742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203521","Matthew Dellavedova",15,54,141,339,0,1,5,5,0,0.04,0.1,0.05,0.315789473684211,0.272727272727273,0.337662337662338,0.332402234636872,0.333333333333333,0.714285714285714,0.727272727272727,0.810810810810811,0.140209982057245,0.129517661506372,0.129779027793959,0.141030363567892,0.1,0.2,0.12,0.11,0,0.08,0.06,0.11,0,0.04,0.04,0.1,0,0.08,0.04,0.05,0,0.04,0.02,0.04
"203524","Solomon Hill",2,22,134,350,1,4,17,20,0.1,0.16,0.34,0.2,0.0833333333333333,0.195121951219512,0.304635761589404,0.344927536231884,NA,0.5,0.68,0.74,0.0548672938987325,0.0719442862675624,0.0897032131126512,0.0999619713285721,0,0.04,0.12,0.12,0,0,0.04,0.11,0,0,0.04,0.1,0,0,0,0.06,0,0,0.02,0.07
"203526","Raul Neto",24,83,288,685,0,0,19,29,0,0,0.38,0.29,0.5625,0.508474576271186,0.481981981981982,0.457746478873239,0.666666666666667,0.842105263157895,0.790322580645161,0.801418439716312,0.124273677230061,0.157265777479243,0.169086571697227,0.174573963197555,0,0.12,0.2,0.2,0.1,0.16,0.14,0.15,0.2,0.2,0.18,0.17,0,0.04,0.06,0.07,0,0.04,0.06,0.08
"203527","Ryan Kelly",18,58,164,496,0,0,0,34,0,0,0,0.34,0.285714285714286,0.343283582089552,0.351515151515152,0.343157894736842,0.75,0.727272727272727,0.701754385964912,0.774834437086093,0.147203154353308,0.146797171024263,0.174749503985891,0.15048937247938,0.3,0.32,0.28,0.23728813559322,0.2,0.16,0.12,0.152542372881356,0.3,0.2,0.14,0.169491525423729,0.2,0.12,0.08,0.0847457627118644,0.2,0.12,0.08,0.0847457627118644
"203530","Joffrey Lauvergne",20,100,202,461,0,0,1,2,0,0,0.02,0.02,0.45,0.54320987654321,0.536585365853659,0.470149253731343,0.5,0.705882352941177,0.65,0.686868686868687,0.205249350844695,0.215070129533214,0.201146439768618,0.203371715731573,0.1,0.166666666666667,0.166666666666667,0.166666666666667,0.2,0.222222222222222,0.222222222222222,0.222222222222222,0.4,0.388888888888889,0.388888888888889,0.388888888888889,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111
"203539","Gal Mekel",10,36,79,79,0,1,1,1,0,0.04,0.0285714285714286,0.0285714285714286,0.172413793103448,0.238805970149254,0.311320754716981,0.311320754716981,NA,0.25,0.666666666666667,0.666666666666667,0.198799860886116,0.199102081434792,0.194369584409412,0.194369584409412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203540","Gigi Datome",50,111,164,192,1,1,1,1,0.1,0.04,0.02,0.0172413793103448,0.48780487804878,0.469387755102041,0.414634146341463,0.411458333333333,1,1,0.777777777777778,0.818181818181818,0.190421772622876,0.206974349224582,0.202416041187596,0.205702589904373,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"203543","Vitor Faverani",27,87,164,164,0,0,8,8,0,0,0.216216216216216,0.216216216216216,0.379310344827586,0.428571428571429,0.435374149659864,0.435374149659864,1,0.75,0.648648648648649,0.648648648648649,0.190545701717976,0.194407945338493,0.190539078934271,0.190539078934271,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
"203544","Pero Antic",26,122,240,553,1,1,3,25,0.1,0.04,0.06,0.25,0.230769230769231,0.364583333333333,0.317307692307692,0.34349593495935,0.769230769230769,0.82051282051282,0.744897959183674,0.72972972972973,0.14075051337929,0.155232104982076,0.170163254281386,0.173473247553679,0.2,0.16,0.189189189189189,0.189189189189189,0.2,0.16,0.189189189189189,0.189189189189189,0.3,0.2,0.216216216216216,0.216216216216216,0.1,0.04,0.0810810810810811,0.0810810810810811,0.1,0.04,0.0810810810810811,0.0810810810810811
"203545","Miroslav Raduljica",18,60,183,189,0,0,2,2,0,0,0.04,0.0377358490566038,0.461538461538462,0.428571428571429,0.534351145038168,0.529850746268657,0.75,0.818181818181818,0.843137254901961,0.824561403508772,0.16255199234453,0.17152158726574,0.1848617153178,0.177574131728766,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0
"203546","Ian Clark",148,260,347,797,6,6,6,7,0.6,0.24,0.12,0.07,0.394366197183099,0.408333333333333,0.388724035608309,0.430916552667579,0.916666666666667,0.88,0.903225806451613,0.882352941176471,0.231813019861273,0.222461680855727,0.202520651539505,0.186005715818383,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0,0,0,0,0,0,0,0
"203548","Elias Harris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.0380773981290776,0.0380773981290776,0.0380773981290776,0.0380773981290776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203552","Seth Curry",107,266,601,1437,0,8,33,83,0,0.32,0.66,0.83,0.506329113924051,0.478048780487805,0.457731958762887,0.5,1,0.857142857142857,0.878048780487805,0.864661654135338,0.178606089361432,0.166398964131513,0.176141847451138,0.183595514112262,0.2,0.28,0.2,0.17,0.4,0.24,0.2,0.19,0.4,0.24,0.2,0.2,0.2,0.12,0.08,0.1,0.4,0.2,0.12,0.12
"203561","Brandon Davies",23,130,222,286,0,6,6,6,0,0.24,0.12,0.0769230769230769,0.333333333333333,0.403225806451613,0.42713567839196,0.411320754716981,0.666666666666667,0.628571428571429,0.636363636363636,0.644444444444444,0.23513271697998,0.185513352286245,0.17884969752176,0.159967293309447,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0
"203564","Kalin Lucas",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.120557396564882,0.120557396564882,0.120557396564882,0.120557396564882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203565","Patrick Christopher",6,6,6,6,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,0.199585859341866,0.199585859341866,0.199585859341866,0.199585859341866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203569","Chris Babb",9,22,22,22,0,0,0,0,0,0,0,0,0.166666666666667,0.266666666666667,0.266666666666667,0.266666666666667,NA,NA,NA,NA,0.119522758904003,0.112682253484095,0.112682253484095,0.112682253484095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203580","Larry Drew II",17,63,63,63,0,1,1,1,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.291666666666667,0.329268292682927,0.329268292682927,0.329268292682927,NA,0.666666666666667,0.666666666666667,0.666666666666667,0.173400980826057,0.174366229261379,0.174366229261379,0.174366229261379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203584","Troy Daniels",37,106,190,520,0,0,0,1,0,0,0,0.01,0.411764705882353,0.404255319148936,0.389830508474576,0.406113537117904,0.5,0.636363636363636,0.5625,0.7,0.1942892735449,0.186837562922599,0.161730066972793,0.170743249720263,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.15,0.15,0.15,0.1,0.05,0.05,0.05,0.1,0.05,0.05,0.05
"203585","Rodney McGruder",22,124,270,447,2,3,4,7,0.2,0.12,0.08,0.07,0.241379310344828,0.362068965517241,0.418502202643172,0.443850267379679,0.833333333333333,0.8125,0.75,0.73469387755102,0.141439449107544,0.164108666932639,0.146698817051835,0.146417755146621,0.1,0.2,0.16,0.18,0,0.08,0.18,0.17,0,0.08,0.16,0.16,0,0,0.02,0.05,0,0,0.04,0.06
"203590","Trey McKinney-Jones",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203613","Jonathon Simmons",59,115,294,868,0,0,9,46,0,0,0.18,0.46,0.425925925925926,0.383177570093458,0.402173913043478,0.415343915343915,0.75,0.636363636363636,0.690140845070423,0.773755656108597,0.248674035417113,0.184035731110237,0.189085332720688,0.196826270328728,0.1,0.16,0.14,0.10958904109589,0.1,0.08,0.06,0.0410958904109589,0.1,0.08,0.06,0.0410958904109589,0.1,0.04,0.02,0.0136986301369863,0.1,0.04,0.02,0.0136986301369863
"203648","Thanasis Antetokounmpo",2,56,118,222,0,1,1,8,0,0.04,0.02,0.08,0.25,0.611111111111111,0.592592592592593,0.472826086956522,NA,0.647058823529412,0.625,0.613333333333333,0.0898724933999888,0.158387617684892,0.158372708371387,0.150503337890392,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909
"203658","Norvel Pelle",16,43,83,83,0,0,0,0,0,0,0,0,0.666666666666667,0.487179487179487,0.529411764705882,0.529411764705882,NA,0.625,0.55,0.55,0.0930007464713818,0.132355721932188,0.12829506005625,0.12829506005625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203687","Reggie Hearn",3,3,3,3,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.137273419417325,0.137273419417325,0.137273419417325,0.137273419417325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","Jamal Crawford",163,256,433,893,0,0,0,0,0,0,0,0,0.491071428571429,0.455497382198953,0.397877984084881,0.403530895334174,0.878787878787879,0.895833333333333,0.846153846153846,0.853503184713376,0.243203629115382,0.210898609652025,0.209022028639388,0.214372003265753,0.4,0.24,0.285714285714286,0.285714285714286,0.3,0.12,0.142857142857143,0.142857142857143,0.4,0.16,0.171428571428571,0.171428571428571,0.2,0.08,0.0857142857142857,0.0857142857142857,0.2,0.08,0.0857142857142857,0.0857142857142857
"203705","Josh Magette",22,55,58,58,0,0,0,0,0,0,0,0,0.36,0.316666666666667,0.327868852459016,0.327868852459016,0.5,0.9,0.9,0.9,0.188587904284603,0.13723892438993,0.136489802658898,0.136489802658898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203710","C.J. Williams",29,82,246,248,0,4,18,18,0,0.16,0.36,0.339622641509434,0.571428571428571,0.425287356321839,0.447826086956522,0.448275862068966,0,0.666666666666667,0.764705882352941,0.764705882352941,0.132906832456138,0.141390447093883,0.13711347963111,0.136797213993532,0.1,0.222222222222222,0.222222222222222,0.222222222222222,0.2,0.166666666666667,0.166666666666667,0.166666666666667,0.2,0.166666666666667,0.166666666666667,0.166666666666667,0.2,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.111111111111111
"203798","PJ Hairston",50,141,340,593,0,9,34,52,0,0.36,0.68,0.52,0.318181818181818,0.342105263157895,0.362017804154303,0.34375,0.5,0.666666666666667,0.722222222222222,0.782608695652174,0.187760516101319,0.177515711746629,0.171768699377843,0.174511659787214,0.1,0.12,0.18,0.166666666666667,0.2,0.12,0.18,0.166666666666667,0.2,0.12,0.18,0.166666666666667,0.1,0.04,0.08,0.0740740740740741,0.1,0.04,0.08,0.0740740740740741
"2038","Joel Przybilla",0,2,2,2,1,1,1,1,0.1,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.25,0.25,0.25,0,0,0,0,0.0542100187131593,0.0579181235552212,0.0579181235552212,0.0579181235552212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203805","Will Cherry",15,15,15,15,0,0,0,0,0,0,0,0,0.263157894736842,0.263157894736842,0.263157894736842,0.263157894736842,0.5,0.5,0.5,0.5,0.169162050037909,0.169162050037909,0.169162050037909,0.169162050037909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203810","Casper Ware",48,48,48,48,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.187516851786047,0.187516851786047,0.187516851786047,0.187516851786047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203816","Scotty Hopson",6,6,6,6,0,0,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.5,0.5,0.5,0.5,0.18280652943805,0.18280652943805,0.18280652943805,0.18280652943805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203893","Russ Smith",8,48,53,53,0,0,0,0,0,0,0,0,0.333333333333333,0.342105263157895,0.319148936170213,0.319148936170213,0.5,0.769230769230769,0.769230769230769,0.769230769230769,0.183852153221463,0.255166356274948,0.25959080516297,0.25959080516297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203894","Shabazz Napier",126,288,531,1017,7,15,32,34,0.7,0.6,0.64,0.34,0.423913043478261,0.436619718309859,0.423728813559322,0.404938271604938,0.804878048780488,0.8125,0.817518248175182,0.837121212121212,0.230141460314878,0.207224165707492,0.204836933912424,0.218207068954793,0.3,0.16,0.14,0.145454545454545,0,0,0.1,0.0909090909090909,0,0,0.1,0.0909090909090909,0,0,0.06,0.0545454545454545,0,0,0.06,0.0545454545454545
"203895","Jordan McRae",72,320,526,745,0,4,4,8,0,0.16,0.08,0.08,0.328358208955224,0.386524822695035,0.414634146341463,0.41588785046729,0.71875,0.731182795698925,0.787878787878788,0.775280898876405,0.240069531664155,0.266156439141226,0.237308844827306,0.22822205410664,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
"203897","Zach LaVine",232,539,1122,2376,10,25,50,100,1,1,1,1,0.454545454545455,0.438356164383562,0.446009389671362,0.466704288939052,0.80952380952381,0.83495145631068,0.832727272727273,0.851063829787234,0.288032124679792,0.275322348358756,0.274088541916998,0.287135690659715,0.1,0.12,0.14,0.18,0.3,0.2,0.18,0.17,0.3,0.2,0.18,0.17,0.2,0.12,0.1,0.08,0.2,0.12,0.1,0.09
"203898","Tyler Ennis",85,125,222,443,0,2,11,13,0,0.08,0.22,0.13,0.461538461538462,0.456896551724138,0.432558139534884,0.433734939759036,0.888888888888889,0.769230769230769,0.758620689655172,0.807692307692308,0.206173831207301,0.182701455606517,0.172528919926451,0.181795957508854,0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0,0,0,0,0,0,0
"2039","Keyon Dooling",12,58,58,58,0,0,0,0,0,0,0,0,0.25,0.4,0.4,0.4,1,0.923076923076923,0.923076923076923,0.923076923076923,0.0978099149566204,0.141986555221529,0.141986555221529,0.141986555221529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203900","Markel Brown",69,194,320,559,0,2,3,36,0,0.08,0.06,0.36,0.397058823529412,0.41340782122905,0.405797101449275,0.383720930232558,0.727272727272727,0.777777777777778,0.759036144578313,0.785714285714286,0.201715464319657,0.199576353006463,0.195638492240792,0.171134767870212,0.4,0.24,0.222222222222222,0.222222222222222,0.1,0.12,0.194444444444444,0.194444444444444,0.2,0.12,0.194444444444444,0.194444444444444,0,0.04,0.0277777777777778,0.0277777777777778,0,0,0.0277777777777778,0.0277777777777778
"203901","Elfrid Payton",17,67,130,575,1,1,1,49,0.1,0.04,0.02,0.49,0.296296296296296,0.379746835443038,0.36875,0.413735343383585,0.25,0.25,0.307692307692308,0.57843137254902,0.179491655985636,0.180100154937299,0.178291663707227,0.214257798879903,0.1,0.08,0.08,0.17,0.1,0.08,0.08,0.15,0.1,0.08,0.08,0.16,0,0,0,0.05,0,0.04,0.02,0.06
"203902","Semaj Christon",32,61,141,188,1,1,1,1,0.1,0.04,0.02,0.0151515151515152,0.361111111111111,0.36231884057971,0.357575757575758,0.346491228070175,1,0.75,0.541666666666667,0.548387096774194,0.0930314410540282,0.0919961620936848,0.11535819783331,0.122544848000419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203903","Jordan Clarkson",220,498,952,1730,10,25,28,29,1,1,0.56,0.29,0.43956043956044,0.430260047281324,0.449423815620999,0.437671232876712,0.803921568627451,0.829545454545455,0.822784810126582,0.821011673151751,0.281777057894653,0.275097830720822,0.264488516736785,0.266142054452213,0.1,0.2,0.28,0.22,0.1,0.16,0.2,0.21,0.1,0.28,0.26,0.24,0,0.04,0.06,0.08,0,0.08,0.08,0.1
"203906","Devyn Marble",32,60,97,97,0,0,7,7,0,0,0.159090909090909,0.159090909090909,0.314285714285714,0.313432835820896,0.304347826086957,0.304347826086957,0.368421052631579,0.416666666666667,0.375,0.375,0.160246814637261,0.154205834537986,0.143556932483876,0.143556932483876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203909","KJ McDaniels",94,133,208,315,0,0,0,1,0,0,0,0.01,0.472222222222222,0.457943925233645,0.458823529411765,0.427509293680297,0.818181818181818,0.821428571428571,0.842105263157895,0.814285714285714,0.198683586291616,0.194220154467268,0.181663270265845,0.184053360491196,0.2,0.25,0.25,0.25,0.1,0.125,0.125,0.125,0.1,0.125,0.125,0.125,0.1,0.0625,0.0625,0.0625,0.1,0.0625,0.0625,0.0625
"203910","Nick Johnson",18,52,86,86,0,0,0,0,0,0,0,0,0.3,0.363636363636364,0.326086956521739,0.326086956521739,1,0.571428571428571,0.714285714285714,0.714285714285714,0.200146412279409,0.191286355085028,0.178132430110141,0.178132430110141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203912","C.J. Wilcox",11,40,97,132,0,0,0,0,0,0,0,0,0.277777777777778,0.355555555555556,0.342857142857143,0.367647058823529,NA,1,0.785714285714286,0.8125,0.193485244331554,0.159804057910206,0.186571945550275,0.190105179108695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203913","Jabari Brown",155,227,227,227,5,5,5,5,0.5,0.263157894736842,0.263157894736842,0.263157894736842,0.387931034482759,0.411764705882353,0.411764705882353,0.411764705882353,0.769230769230769,0.752941176470588,0.752941176470588,0.752941176470588,0.208482307604286,0.190031629986072,0.190031629986072,0.190031629986072,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"203914","Gary Harris",101,254,626,1083,3,3,26,65,0.3,0.12,0.52,0.65,0.444444444444444,0.428571428571429,0.449790794979079,0.427771556550952,1,0.944444444444444,0.882978723404255,0.86046511627907,0.184121445473223,0.159265377246048,0.171387415910058,0.168161553093254,0.3,0.28,0.22,0.18,0.3,0.28,0.26,0.23,0.3,0.28,0.26,0.21,0.1,0.12,0.1,0.1,0.1,0.12,0.1,0.09
"203915","Spencer Dinwiddie",161,419,756,1431,10,25,29,69,1,1,0.58,0.69,0.469026548672566,0.457943925233645,0.448763250883392,0.427542754275428,0.846153846153846,0.857142857142857,0.807453416149068,0.779614325068871,0.221942716416526,0.225244153716446,0.229185396301845,0.21888546758746,0.1,0.04,0.08,0.12,0.2,0.16,0.12,0.1,0.2,0.16,0.14,0.12,0.1,0.04,0.06,0.05,0.1,0.04,0.06,0.05
